L(l),3,K,4,T,6,No arbitrage?,No arbitrage!

Period,Day Ahead Price
0,13
1,13
2,13
3,13
4,13
5,13

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,13,75
0,1,22.3157,79.1864
0,2,29.0587,94.5809
0,3,49.7147,175.639
0,4,70.3985,19.4674
0,5,86.0596,26.8795
1,0,13,75
1,1,22.3157,79.1864
1,2,29.0587,94.5809
1,3,49.7147,175.639
1,4,70.3985,19.4674
1,5,113.121,14.7141
2,0,13,75
2,1,22.3157,79.1864
2,2,29.0587,94.5809
2,3,49.7147,175.639
2,4,70.3985,19.4674
2,5,79.9265,24.1278
3,0,13,75
3,1,22.3157,79.1864
3,2,29.0587,94.5809
3,3,49.7147,175.639
3,4,70.3985,19.4674
3,5,2.48725,12.148
4,0,13,75
4,1,22.3157,79.1864
4,2,29.0587,94.5809
4,3,49.7147,175.639
4,4,42.2511,270.593
4,5,58.6037,5.93905
5,0,13,75
5,1,22.3157,79.1864
5,2,29.0587,94.5809
5,3,49.7147,175.639
5,4,42.2511,270.593
5,5,63.366,307.199
6,0,13,75
6,1,22.3157,79.1864
6,2,29.0587,94.5809
6,3,49.7147,175.639
6,4,42.2511,270.593
6,5,34.0783,409.492
7,0,13,75
7,1,22.3157,79.1864
7,2,29.0587,94.5809
7,3,49.7147,175.639
7,4,42.2511,270.593
7,5,12.9565,359.742
8,0,13,75
8,1,22.3157,79.1864
8,2,29.0587,94.5809
8,3,49.7147,175.639
8,4,50.5782,167.541
8,5,61.7374,70.9311
9,0,13,75
9,1,22.3157,79.1864
9,2,29.0587,94.5809
9,3,49.7147,175.639
9,4,50.5782,167.541
9,5,58.0684,284.189
10,0,13,75
10,1,22.3157,79.1864
10,2,29.0587,94.5809
10,3,49.7147,175.639
10,4,50.5782,167.541
10,5,78.8397,104.483
11,0,13,75
11,1,22.3157,79.1864
11,2,29.0587,94.5809
11,3,49.7147,175.639
11,4,50.5782,167.541
11,5,3.66736,210.56
12,0,13,75
12,1,22.3157,79.1864
12,2,29.0587,94.5809
12,3,49.7147,175.639
12,4,35.6311,244.954
12,5,42.9189,413.553
13,0,13,75
13,1,22.3157,79.1864
13,2,29.0587,94.5809
13,3,49.7147,175.639
13,4,35.6311,244.954
13,5,40.7447,252.972
14,0,13,75
14,1,22.3157,79.1864
14,2,29.0587,94.5809
14,3,49.7147,175.639
14,4,35.6311,244.954
14,5,29.3521,145.086
15,0,13,75
15,1,22.3157,79.1864
15,2,29.0587,94.5809
15,3,49.7147,175.639
15,4,35.6311,244.954
15,5,29.5086,168.204
16,0,13,75
16,1,22.3157,79.1864
16,2,29.0587,94.5809
16,3,3.71884,142.663
16,4,2.05316,75.6229
16,5,2.9786,55.0497
17,0,13,75
17,1,22.3157,79.1864
17,2,29.0587,94.5809
17,3,3.71884,142.663
17,4,2.05316,75.6229
17,5,2.01332,68.9253
18,0,13,75
18,1,22.3157,79.1864
18,2,29.0587,94.5809
18,3,3.71884,142.663
18,4,2.05316,75.6229
18,5,0.208335,73.8766
19,0,13,75
19,1,22.3157,79.1864
19,2,29.0587,94.5809
19,3,3.71884,142.663
19,4,2.05316,75.6229
19,5,3.01239,104.64
20,0,13,75
20,1,22.3157,79.1864
20,2,29.0587,94.5809
20,3,3.71884,142.663
20,4,0.939604,184.105
20,5,0.895224,299.395
21,0,13,75
21,1,22.3157,79.1864
21,2,29.0587,94.5809
21,3,3.71884,142.663
21,4,0.939604,184.105
21,5,0.746019,32.2445
22,0,13,75
22,1,22.3157,79.1864
22,2,29.0587,94.5809
22,3,3.71884,142.663
22,4,0.939604,184.105
22,5,0.882865,282.756
23,0,13,75
23,1,22.3157,79.1864
23,2,29.0587,94.5809
23,3,3.71884,142.663
23,4,0.939604,184.105
23,5,1.23431,122.024
24,0,13,75
24,1,22.3157,79.1864
24,2,29.0587,94.5809
24,3,3.71884,142.663
24,4,6.53597,121.889
24,5,8.89218,100.993
25,0,13,75
25,1,22.3157,79.1864
25,2,29.0587,94.5809
25,3,3.71884,142.663
25,4,6.53597,121.889
25,5,8.86086,141.697
26,0,13,75
26,1,22.3157,79.1864
26,2,29.0587,94.5809
26,3,3.71884,142.663
26,4,6.53597,121.889
26,5,7.48376,173.591
27,0,13,75
27,1,22.3157,79.1864
27,2,29.0587,94.5809
27,3,3.71884,142.663
27,4,6.53597,121.889
27,5,0.907078,71.2749
28,0,13,75
28,1,22.3157,79.1864
28,2,29.0587,94.5809
28,3,3.71884,142.663
28,4,5.34662,189.036
28,5,4.04513,223.143
29,0,13,75
29,1,22.3157,79.1864
29,2,29.0587,94.5809
29,3,3.71884,142.663
29,4,5.34662,189.036
29,5,7.25007,258.438
30,0,13,75
30,1,22.3157,79.1864
30,2,29.0587,94.5809
30,3,3.71884,142.663
30,4,5.34662,189.036
30,5,9.71106,38.4121
31,0,13,75
31,1,22.3157,79.1864
31,2,29.0587,94.5809
31,3,3.71884,142.663
31,4,5.34662,189.036
31,5,0.380244,236.151
32,0,13,75
32,1,22.3157,79.1864
32,2,29.0587,94.5809
32,3,41.5925,54.445
32,4,69.997,66.8868
32,5,100.299,72.5578
33,0,13,75
33,1,22.3157,79.1864
33,2,29.0587,94.5809
33,3,41.5925,54.445
33,4,69.997,66.8868
33,5,55.6111,74.4305
34,0,13,75
34,1,22.3157,79.1864
34,2,29.0587,94.5809
34,3,41.5925,54.445
34,4,69.997,66.8868
34,5,38.6251,22.1111
35,0,13,75
35,1,22.3157,79.1864
35,2,29.0587,94.5809
35,3,41.5925,54.445
35,4,69.997,66.8868
35,5,85.4532,98.4477
36,0,13,75
36,1,22.3157,79.1864
36,2,29.0587,94.5809
36,3,41.5925,54.445
36,4,6.77305,59.4845
36,5,7.42878,0.191206
37,0,13,75
37,1,22.3157,79.1864
37,2,29.0587,94.5809
37,3,41.5925,54.445
37,4,6.77305,59.4845
37,5,7.4091,69.4196
38,0,13,75
38,1,22.3157,79.1864
38,2,29.0587,94.5809
38,3,41.5925,54.445
38,4,6.77305,59.4845
38,5,5.59103,101.045
39,0,13,75
39,1,22.3157,79.1864
39,2,29.0587,94.5809
39,3,41.5925,54.445
39,4,6.77305,59.4845
39,5,6.66329,67.2821
40,0,13,75
40,1,22.3157,79.1864
40,2,29.0587,94.5809
40,3,41.5925,54.445
40,4,66.7941,52.3561
40,5,55.347,48.6261
41,0,13,75
41,1,22.3157,79.1864
41,2,29.0587,94.5809
41,3,41.5925,54.445
41,4,66.7941,52.3561
41,5,43.8496,72.4924
42,0,13,75
42,1,22.3157,79.1864
42,2,29.0587,94.5809
42,3,41.5925,54.445
42,4,66.7941,52.3561
42,5,104.05,22.2576
43,0,13,75
43,1,22.3157,79.1864
43,2,29.0587,94.5809
43,3,41.5925,54.445
43,4,66.7941,52.3561
43,5,63.9303,66.0482
44,0,13,75
44,1,22.3157,79.1864
44,2,29.0587,94.5809
44,3,41.5925,54.445
44,4,22.8057,39.0528
44,5,0.332707,46.4791
45,0,13,75
45,1,22.3157,79.1864
45,2,29.0587,94.5809
45,3,41.5925,54.445
45,4,22.8057,39.0528
45,5,43.7486,42.9815
46,0,13,75
46,1,22.3157,79.1864
46,2,29.0587,94.5809
46,3,41.5925,54.445
46,4,22.8057,39.0528
46,5,5.96236,34.8486
47,0,13,75
47,1,22.3157,79.1864
47,2,29.0587,94.5809
47,3,41.5925,54.445
47,4,22.8057,39.0528
47,5,41.179,31.9018
48,0,13,75
48,1,22.3157,79.1864
48,2,29.0587,94.5809
48,3,21.2088,5.57666
48,4,21.3998,6.22664
48,5,24.5123,10.0697
49,0,13,75
49,1,22.3157,79.1864
49,2,29.0587,94.5809
49,3,21.2088,5.57666
49,4,21.3998,6.22664
49,5,21.2699,5.87289
50,0,13,75
50,1,22.3157,79.1864
50,2,29.0587,94.5809
50,3,21.2088,5.57666
50,4,21.3998,6.22664
50,5,11.2347,8.17247
51,0,13,75
51,1,22.3157,79.1864
51,2,29.0587,94.5809
51,3,21.2088,5.57666
51,4,21.3998,6.22664
51,5,28.5822,0.79149
52,0,13,75
52,1,22.3157,79.1864
52,2,29.0587,94.5809
52,3,21.2088,5.57666
52,4,3.19698,3.63169
52,5,4.09429,2.94309
53,0,13,75
53,1,22.3157,79.1864
53,2,29.0587,94.5809
53,3,21.2088,5.57666
53,4,3.19698,3.63169
53,5,3.12447,4.43635
54,0,13,75
54,1,22.3157,79.1864
54,2,29.0587,94.5809
54,3,21.2088,5.57666
54,4,3.19698,3.63169
54,5,0.434442,3.93344
55,0,13,75
55,1,22.3157,79.1864
55,2,29.0587,94.5809
55,3,21.2088,5.57666
55,4,3.19698,3.63169
55,5,5.13471,3.21388
56,0,13,75
56,1,22.3157,79.1864
56,2,29.0587,94.5809
56,3,21.2088,5.57666
56,4,35.462,4.34992
56,5,7.13907,1.85627
57,0,13,75
57,1,22.3157,79.1864
57,2,29.0587,94.5809
57,3,21.2088,5.57666
57,4,35.462,4.34992
57,5,33.1694,5.24267
58,0,13,75
58,1,22.3157,79.1864
58,2,29.0587,94.5809
58,3,21.2088,5.57666
58,4,35.462,4.34992
58,5,54.1935,5.65987
59,0,13,75
59,1,22.3157,79.1864
59,2,29.0587,94.5809
59,3,21.2088,5.57666
59,4,35.462,4.34992
59,5,47.346,4.64089
60,0,13,75
60,1,22.3157,79.1864
60,2,29.0587,94.5809
60,3,21.2088,5.57666
60,4,24.7767,8.09837
