L(l),4,K,4,T,5,No arbitrage?,Arbitrage!

Period,Day Ahead Price
0,12.1403
1,16.4606
2,12.2881
3,14.1084
4,13.0381

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,12.1664,11.3782
0,1,3.56585,14.5583
0,2,3.91146,42.9445
0,3,2.07257,149.881
0,4,0.429884,138.844
1,0,12.1664,11.3782
1,1,3.56585,14.5583
1,2,3.91146,42.9445
1,3,2.07257,149.881
1,4,10.0893,28.4357
2,0,12.1664,11.3782
2,1,3.56585,14.5583
2,2,3.91146,42.9445
2,3,2.07257,149.881
2,4,18.7785,75.9584
3,0,12.1664,11.3782
3,1,3.56585,14.5583
3,2,3.91146,42.9445
3,3,2.07257,149.881
3,4,2.22344,104.811
4,0,12.1664,11.3782
4,1,3.56585,14.5583
4,2,3.91146,42.9445
4,3,17.6102,68.7708
4,4,10.5792,69.6649
5,0,12.1664,11.3782
5,1,3.56585,14.5583
5,2,3.91146,42.9445
5,3,17.6102,68.7708
5,4,4.93842,58.2205
6,0,12.1664,11.3782
6,1,3.56585,14.5583
6,2,3.91146,42.9445
6,3,17.6102,68.7708
6,4,24.3075,135.886
7,0,12.1664,11.3782
7,1,3.56585,14.5583
7,2,3.91146,42.9445
7,3,17.6102,68.7708
7,4,5.45093,108.428
8,0,12.1664,11.3782
8,1,3.56585,14.5583
8,2,3.91146,42.9445
8,3,10.1288,40.2511
8,4,6.65938,113.883
9,0,12.1664,11.3782
9,1,3.56585,14.5583
9,2,3.91146,42.9445
9,3,10.1288,40.2511
9,4,15.0155,115.621
10,0,12.1664,11.3782
10,1,3.56585,14.5583
10,2,3.91146,42.9445
10,3,10.1288,40.2511
10,4,17.6846,31.9496
11,0,12.1664,11.3782
11,1,3.56585,14.5583
11,2,3.91146,42.9445
11,3,10.1288,40.2511
11,4,11.9492,128.171
12,0,12.1664,11.3782
12,1,3.56585,14.5583
12,2,3.91146,42.9445
12,3,17.9763,65.2886
12,4,2.64394,85.2361
13,0,12.1664,11.3782
13,1,3.56585,14.5583
13,2,3.91146,42.9445
13,3,17.9763,65.2886
13,4,0.943268,83.0997
14,0,12.1664,11.3782
14,1,3.56585,14.5583
14,2,3.91146,42.9445
14,3,17.9763,65.2886
14,4,15.0241,79.3864
15,0,12.1664,11.3782
15,1,3.56585,14.5583
15,2,3.91146,42.9445
15,3,17.9763,65.2886
15,4,4.59681,89.1576
16,0,12.1664,11.3782
16,1,3.56585,14.5583
16,2,6.30651,6.56504
16,3,11.04,115.569
16,4,11.8266,84.7277
17,0,12.1664,11.3782
17,1,3.56585,14.5583
17,2,6.30651,6.56504
17,3,11.04,115.569
17,4,20.3829,26.5676
18,0,12.1664,11.3782
18,1,3.56585,14.5583
18,2,6.30651,6.56504
18,3,11.04,115.569
18,4,1.85225,130.421
19,0,12.1664,11.3782
19,1,3.56585,14.5583
19,2,6.30651,6.56504
19,3,11.04,115.569
19,4,22.7723,71.72
20,0,12.1664,11.3782
20,1,3.56585,14.5583
20,2,6.30651,6.56504
20,3,12.9129,86.0173
20,4,8.68154,9.86937
21,0,12.1664,11.3782
21,1,3.56585,14.5583
21,2,6.30651,6.56504
21,3,12.9129,86.0173
21,4,22.523,40.3213
22,0,12.1664,11.3782
22,1,3.56585,14.5583
22,2,6.30651,6.56504
22,3,12.9129,86.0173
22,4,25.2643,11.3881
23,0,12.1664,11.3782
23,1,3.56585,14.5583
23,2,6.30651,6.56504
23,3,12.9129,86.0173
23,4,25.7832,34.1749
24,0,12.1664,11.3782
24,1,3.56585,14.5583
24,2,6.30651,6.56504
24,3,17.4392,30.4901
24,4,21.7137,85.3771
25,0,12.1664,11.3782
25,1,3.56585,14.5583
25,2,6.30651,6.56504
25,3,17.4392,30.4901
25,4,25.9646,77.298
26,0,12.1664,11.3782
26,1,3.56585,14.5583
26,2,6.30651,6.56504
26,3,17.4392,30.4901
26,4,20.3366,68.7334
27,0,12.1664,11.3782
27,1,3.56585,14.5583
27,2,6.30651,6.56504
27,3,17.4392,30.4901
27,4,9.61471,132.58
28,0,12.1664,11.3782
28,1,3.56585,14.5583
28,2,6.30651,6.56504
28,3,13.4923,130.425
28,4,0.688046,60.9114
29,0,12.1664,11.3782
29,1,3.56585,14.5583
29,2,6.30651,6.56504
29,3,13.4923,130.425
29,4,11.3845,90.647
30,0,12.1664,11.3782
30,1,3.56585,14.5583
30,2,6.30651,6.56504
30,3,13.4923,130.425
30,4,24.3183,92.1999
31,0,12.1664,11.3782
31,1,3.56585,14.5583
31,2,6.30651,6.56504
31,3,13.4923,130.425
31,4,5.16614,58.5282
32,0,12.1664,11.3782
32,1,3.56585,14.5583
32,2,9.84769,58.5547
32,3,22.0616,56.2821
32,4,4.66745,147.398
33,0,12.1664,11.3782
33,1,3.56585,14.5583
33,2,9.84769,58.5547
33,3,22.0616,56.2821
33,4,14.7499,37.6137
34,0,12.1664,11.3782
34,1,3.56585,14.5583
34,2,9.84769,58.5547
34,3,22.0616,56.2821
34,4,22.1553,66.4743
35,0,12.1664,11.3782
35,1,3.56585,14.5583
35,2,9.84769,58.5547
35,3,22.0616,56.2821
35,4,18.9512,27.9047
36,0,12.1664,11.3782
36,1,3.56585,14.5583
36,2,9.84769,58.5547
36,3,11.9848,92.601
36,4,13.2329,89.2741
37,0,12.1664,11.3782
37,1,3.56585,14.5583
37,2,9.84769,58.5547
37,3,11.9848,92.601
37,4,11.8258,72.099
38,0,12.1664,11.3782
38,1,3.56585,14.5583
38,2,9.84769,58.5547
38,3,11.9848,92.601
38,4,17.4481,66.9754
39,0,12.1664,11.3782
39,1,3.56585,14.5583
39,2,9.84769,58.5547
39,3,11.9848,92.601
39,4,18.4208,75.9339
40,0,12.1664,11.3782
40,1,3.56585,14.5583
40,2,9.84769,58.5547
40,3,18.1852,19.2388
40,4,0.407769,106.069
41,0,12.1664,11.3782
41,1,3.56585,14.5583
41,2,9.84769,58.5547
41,3,18.1852,19.2388
41,4,0.560186,119.679
42,0,12.1664,11.3782
42,1,3.56585,14.5583
42,2,9.84769,58.5547
42,3,18.1852,19.2388
42,4,4.29916,58.7013
43,0,12.1664,11.3782
43,1,3.56585,14.5583
43,2,9.84769,58.5547
43,3,18.1852,19.2388
43,4,17.725,28.7724
44,0,12.1664,11.3782
44,1,3.56585,14.5583
44,2,9.84769,58.5547
44,3,13.6059,18.1059
44,4,20.7329,17.9394
45,0,12.1664,11.3782
45,1,3.56585,14.5583
45,2,9.84769,58.5547
45,3,13.6059,18.1059
45,4,20.6994,109.911
46,0,12.1664,11.3782
46,1,3.56585,14.5583
46,2,9.84769,58.5547
46,3,13.6059,18.1059
46,4,19.0908,149.224
47,0,12.1664,11.3782
47,1,3.56585,14.5583
47,2,9.84769,58.5547
47,3,13.6059,18.1059
47,4,3.19604,137.067
48,0,12.1664,11.3782
48,1,3.56585,14.5583
48,2,15.3667,34.9388
48,3,19.6439,144.731
48,4,25.4145,103.534
49,0,12.1664,11.3782
49,1,3.56585,14.5583
49,2,15.3667,34.9388
49,3,19.6439,144.731
49,4,4.27796,124.441
50,0,12.1664,11.3782
50,1,3.56585,14.5583
50,2,15.3667,34.9388
50,3,19.6439,144.731
50,4,3.46818,134.014
51,0,12.1664,11.3782
51,1,3.56585,14.5583
51,2,15.3667,34.9388
51,3,19.6439,144.731
51,4,0.4066,96.3524
52,0,12.1664,11.3782
52,1,3.56585,14.5583
52,2,15.3667,34.9388
52,3,12.466,35.7963
52,4,12.7033,70.5718
53,0,12.1664,11.3782
53,1,3.56585,14.5583
53,2,15.3667,34.9388
53,3,12.466,35.7963
53,4,3.19824,23.9507
54,0,12.1664,11.3782
54,1,3.56585,14.5583
54,2,15.3667,34.9388
54,3,12.466,35.7963
54,4,23.8415,124.725
55,0,12.1664,11.3782
55,1,3.56585,14.5583
55,2,15.3667,34.9388
55,3,12.466,35.7963
55,4,17.3133,139.9
56,0,12.1664,11.3782
56,1,3.56585,14.5583
56,2,15.3667,34.9388
56,3,19.7156,35.4165
56,4,14.0044,103.116
57,0,12.1664,11.3782
57,1,3.56585,14.5583
57,2,15.3667,34.9388
57,3,19.7156,35.4165
57,4,18.9937,105.598
58,0,12.1664,11.3782
58,1,3.56585,14.5583
58,2,15.3667,34.9388
58,3,19.7156,35.4165
58,4,2.0484,61.8384
59,0,12.1664,11.3782
59,1,3.56585,14.5583
59,2,15.3667,34.9388
59,3,19.7156,35.4165
59,4,23.2908,131.43
60,0,12.1664,11.3782
60,1,3.56585,14.5583
60,2,15.3667,34.9388
60,3,22.6769,125.701
60,4,13.8281,103.789
61,0,12.1664,11.3782
61,1,3.56585,14.5583
61,2,15.3667,34.9388
61,3,22.6769,125.701
61,4,15.8324,39.917
62,0,12.1664,11.3782
62,1,3.56585,14.5583
62,2,15.3667,34.9388
62,3,22.6769,125.701
62,4,17.8557,109.78
63,0,12.1664,11.3782
