L(l),3,K,4,T,7,No arbitrage?,No arbitrage!

Period,Day Ahead Price
0,13
1,13
2,13
3,13
4,13
5,13
6,13

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,13,75
0,1,11.0335,37.4632
0,2,6.36818,87.6316
0,3,3.02758,120.642
0,4,4.28753,112.209
0,5,7.55404,95.7124
0,6,5.05628,78.9129
1,0,13,75
1,1,11.0335,37.4632
1,2,6.36818,87.6316
1,3,3.02758,120.642
1,4,4.28753,112.209
1,5,7.55404,95.7124
1,6,10.0875,137.354
2,0,13,75
2,1,11.0335,37.4632
2,2,6.36818,87.6316
2,3,3.02758,120.642
2,4,4.28753,112.209
2,5,7.55404,95.7124
2,6,5.18558,13.2936
3,0,13,75
3,1,11.0335,37.4632
3,2,6.36818,87.6316
3,3,3.02758,120.642
3,4,4.28753,112.209
3,5,7.55404,95.7124
3,6,9.88683,153.289
4,0,13,75
4,1,11.0335,37.4632
4,2,6.36818,87.6316
4,3,3.02758,120.642
4,4,4.28753,112.209
4,5,5.3994,168.531
4,6,5.22432,247.963
5,0,13,75
5,1,11.0335,37.4632
5,2,6.36818,87.6316
5,3,3.02758,120.642
5,4,4.28753,112.209
5,5,5.3994,168.531
5,6,8.05775,92.9708
6,0,13,75
6,1,11.0335,37.4632
6,2,6.36818,87.6316
6,3,3.02758,120.642
6,4,4.28753,112.209
6,5,5.3994,168.531
6,6,2.47134,152.652
7,0,13,75
7,1,11.0335,37.4632
7,2,6.36818,87.6316
7,3,3.02758,120.642
7,4,4.28753,112.209
7,5,5.3994,168.531
7,6,5.84421,180.54
8,0,13,75
8,1,11.0335,37.4632
8,2,6.36818,87.6316
8,3,3.02758,120.642
8,4,4.28753,112.209
8,5,2.57994,182.982
8,6,1.45616,78.9644
9,0,13,75
9,1,11.0335,37.4632
9,2,6.36818,87.6316
9,3,3.02758,120.642
9,4,4.28753,112.209
9,5,2.57994,182.982
9,6,0.066663,67.7416
10,0,13,75
10,1,11.0335,37.4632
10,2,6.36818,87.6316
10,3,3.02758,120.642
10,4,4.28753,112.209
10,5,2.57994,182.982
10,6,1.36535,15.5429
11,0,13,75
11,1,11.0335,37.4632
11,2,6.36818,87.6316
11,3,3.02758,120.642
11,4,4.28753,112.209
11,5,2.57994,182.982
11,6,7.43158,569.677
12,0,13,75
