L(l),4,K,4,T,6,No arbitrage?,Arbitrage!

Period,Day Ahead Price
0,26.4346
1,14.5913
2,11.5764
3,12.9295
4,13.2219
5,13.3208

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,25.2827,123.755
0,1,6.3695,86.2744
0,2,20.4979,84.6847
0,3,23.8164,9.10768
0,4,25.0061,146.076
0,5,11.4109,57.0611
1,0,25.2827,123.755
1,1,6.3695,86.2744
1,2,20.4979,84.6847
1,3,23.8164,9.10768
1,4,25.0061,146.076
1,5,17.186,145.678
2,0,25.2827,123.755
2,1,6.3695,86.2744
2,2,20.4979,84.6847
2,3,23.8164,9.10768
2,4,25.0061,146.076
2,5,0.169803,80.3664
3,0,25.2827,123.755
3,1,6.3695,86.2744
3,2,20.4979,84.6847
3,3,23.8164,9.10768
3,4,25.0061,146.076
3,5,11.0343,84.7141
4,0,25.2827,123.755
4,1,6.3695,86.2744
4,2,20.4979,84.6847
4,3,23.8164,9.10768
4,4,17.223,29.7918
4,5,25.3019,28.579
5,0,25.2827,123.755
5,1,6.3695,86.2744
5,2,20.4979,84.6847
5,3,23.8164,9.10768
5,4,17.223,29.7918
5,5,15.6654,113.459
6,0,25.2827,123.755
6,1,6.3695,86.2744
6,2,20.4979,84.6847
6,3,23.8164,9.10768
6,4,17.223,29.7918
6,5,18.545,84.2924
7,0,25.2827,123.755
7,1,6.3695,86.2744
7,2,20.4979,84.6847
7,3,23.8164,9.10768
7,4,17.223,29.7918
7,5,20.0129,82.486
8,0,25.2827,123.755
8,1,6.3695,86.2744
8,2,20.4979,84.6847
8,3,23.8164,9.10768
8,4,6.42527,54.8274
8,5,2.65925,56.8978
9,0,25.2827,123.755
9,1,6.3695,86.2744
9,2,20.4979,84.6847
9,3,23.8164,9.10768
9,4,6.42527,54.8274
9,5,17.0139,91.4037
10,0,25.2827,123.755
10,1,6.3695,86.2744
10,2,20.4979,84.6847
10,3,23.8164,9.10768
10,4,6.42527,54.8274
10,5,3.27825,92.7257
11,0,25.2827,123.755
11,1,6.3695,86.2744
11,2,20.4979,84.6847
11,3,23.8164,9.10768
11,4,6.42527,54.8274
11,5,21.3612,11.092
12,0,25.2827,123.755
12,1,6.3695,86.2744
12,2,20.4979,84.6847
12,3,23.8164,9.10768
12,4,17.6221,32.8712
12,5,23.0574,139.124
13,0,25.2827,123.755
13,1,6.3695,86.2744
13,2,20.4979,84.6847
13,3,23.8164,9.10768
13,4,17.6221,32.8712
13,5,14.3518,14.897
14,0,25.2827,123.755
14,1,6.3695,86.2744
14,2,20.4979,84.6847
14,3,23.8164,9.10768
14,4,17.6221,32.8712
14,5,5.60847,113.568
15,0,25.2827,123.755
15,1,6.3695,86.2744
15,2,20.4979,84.6847
15,3,23.8164,9.10768
15,4,17.6221,32.8712
15,5,5.01622,98.1887
16,0,25.2827,123.755
16,1,6.3695,86.2744
16,2,20.4979,84.6847
16,3,8.67739,120.233
16,4,23.3868,70.3842
16,5,3.57564,128.09
17,0,25.2827,123.755
17,1,6.3695,86.2744
17,2,20.4979,84.6847
17,3,8.67739,120.233
17,4,23.3868,70.3842
17,5,16.2702,21.6083
18,0,25.2827,123.755
18,1,6.3695,86.2744
18,2,20.4979,84.6847
18,3,8.67739,120.233
18,4,23.3868,70.3842
18,5,10.1324,7.52642
19,0,25.2827,123.755
19,1,6.3695,86.2744
19,2,20.4979,84.6847
19,3,8.67739,120.233
19,4,23.3868,70.3842
19,5,18.4292,54.4286
20,0,25.2827,123.755
20,1,6.3695,86.2744
20,2,20.4979,84.6847
20,3,8.67739,120.233
20,4,15.4521,35.4436
20,5,6.25828,46.6999
21,0,25.2827,123.755
21,1,6.3695,86.2744
21,2,20.4979,84.6847
21,3,8.67739,120.233
21,4,15.4521,35.4436
21,5,3.10058,143.096
22,0,25.2827,123.755
22,1,6.3695,86.2744
22,2,20.4979,84.6847
22,3,8.67739,120.233
22,4,15.4521,35.4436
22,5,22.7053,133.347
23,0,25.2827,123.755
23,1,6.3695,86.2744
23,2,20.4979,84.6847
23,3,8.67739,120.233
23,4,15.4521,35.4436
23,5,13.1009,146.334
24,0,25.2827,123.755
24,1,6.3695,86.2744
24,2,20.4979,84.6847
24,3,8.67739,120.233
24,4,21.3084,120.012
24,5,6.97575,23.7391
25,0,25.2827,123.755
25,1,6.3695,86.2744
25,2,20.4979,84.6847
25,3,8.67739,120.233
25,4,21.3084,120.012
25,5,15.2079,59.1577
26,0,25.2827,123.755
26,1,6.3695,86.2744
26,2,20.4979,84.6847
26,3,8.67739,120.233
26,4,21.3084,120.012
26,5,20.1872,60.9754
27,0,25.2827,123.755
27,1,6.3695,86.2744
27,2,20.4979,84.6847
27,3,8.67739,120.233
27,4,21.3084,120.012
27,5,12.1766,99.4882
28,0,25.2827,123.755
28,1,6.3695,86.2744
28,2,20.4979,84.6847
28,3,8.67739,120.233
28,4,10.7492,30.0844
28,5,8.68381,3.04886
29,0,25.2827,123.755
29,1,6.3695,86.2744
29,2,20.4979,84.6847
29,3,8.67739,120.233
29,4,10.7492,30.0844
29,5,19.8268,82.4554
30,0,25.2827,123.755
30,1,6.3695,86.2744
30,2,20.4979,84.6847
30,3,8.67739,120.233
30,4,10.7492,30.0844
30,5,20.2135,143.325
31,0,25.2827,123.755
31,1,6.3695,86.2744
31,2,20.4979,84.6847
31,3,8.67739,120.233
31,4,10.7492,30.0844
31,5,5.31166,137.245
32,0,25.2827,123.755
