L(l),3,K,2,T,12,No arbitrage?,Arbitrage!

Period,Day Ahead Price
0,23.5152
1,8.08106
2,8.87836
3,11.1277
4,15.2268
5,14.132
6,12.1877
7,11.3943
8,12.4333
9,11.148
10,13.3058
11,13.7488

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,22.8206,94.8094
0,1,1.43988,57.4142
0,2,12.675,123.058
0,3,3.49511,41.4231
0,4,9.44728,33.416
0,5,12.8689,146.067
0,6,5.5142,37.3082
0,7,15.5508,114.708
0,8,14.5435,102.382
0,9,0.438169,0.691236
0,10,11.7157,9.44687
0,11,13.6065,127.422
1,0,22.8206,94.8094
1,1,1.43988,57.4142
1,2,12.675,123.058
1,3,3.49511,41.4231
1,4,9.44728,33.416
1,5,12.8689,146.067
1,6,5.5142,37.3082
1,7,15.5508,114.708
1,8,14.5435,102.382
1,9,0.438169,0.691236
1,10,11.7157,9.44687
1,11,1.81853,61.6023
2,0,22.8206,94.8094
2,1,1.43988,57.4142
2,2,12.675,123.058
2,3,3.49511,41.4231
2,4,9.44728,33.416
2,5,12.8689,146.067
2,6,5.5142,37.3082
2,7,15.5508,114.708
2,8,14.5435,102.382
2,9,0.438169,0.691236
2,10,23.456,16.6494
2,11,2.51843,84.8082
3,0,22.8206,94.8094
3,1,1.43988,57.4142
3,2,12.675,123.058
3,3,3.49511,41.4231
3,4,9.44728,33.416
3,5,12.8689,146.067
3,6,5.5142,37.3082
3,7,15.5508,114.708
3,8,14.5435,102.382
3,9,0.438169,0.691236
3,10,23.456,16.6494
3,11,25.438,96.3272
4,0,22.8206,94.8094
4,1,1.43988,57.4142
4,2,12.675,123.058
4,3,3.49511,41.4231
4,4,9.44728,33.416
4,5,12.8689,146.067
4,6,5.5142,37.3082
4,7,15.5508,114.708
4,8,14.5435,102.382
4,9,14.0916,17.4652
4,10,14.7349,74.5838
4,11,13.3394,96.8784
5,0,22.8206,94.8094
5,1,1.43988,57.4142
5,2,12.675,123.058
5,3,3.49511,41.4231
5,4,9.44728,33.416
5,5,12.8689,146.067
5,6,5.5142,37.3082
5,7,15.5508,114.708
5,8,14.5435,102.382
5,9,14.0916,17.4652
5,10,14.7349,74.5838
5,11,3.87658,118.712
6,0,22.8206,94.8094
6,1,1.43988,57.4142
6,2,12.675,123.058
6,3,3.49511,41.4231
6,4,9.44728,33.416
6,5,12.8689,146.067
6,6,5.5142,37.3082
6,7,15.5508,114.708
6,8,14.5435,102.382
6,9,14.0916,17.4652
6,10,9.15408,93.4939
6,11,14.7055,24.1358
7,0,22.8206,94.8094
7,1,1.43988,57.4142
7,2,12.675,123.058
7,3,3.49511,41.4231
7,4,9.44728,33.416
7,5,12.8689,146.067
7,6,5.5142,37.3082
7,7,15.5508,114.708
7,8,14.5435,102.382
7,9,14.0916,17.4652
7,10,9.15408,93.4939
7,11,20.0108,135.225
8,0,22.8206,94.8094
8,1,1.43988,57.4142
8,2,12.675,123.058
8,3,3.49511,41.4231
8,4,9.44728,33.416
8,5,12.8689,146.067
8,6,5.5142,37.3082
8,7,15.5508,114.708
8,8,9.00792,52.097
8,9,0.758582,132.449
8,10,18.8595,143.964
8,11,5.81657,91.3469
9,0,22.8206,94.8094
9,1,1.43988,57.4142
9,2,12.675,123.058
9,3,3.49511,41.4231
9,4,9.44728,33.416
9,5,12.8689,146.067
9,6,5.5142,37.3082
9,7,15.5508,114.708
9,8,9.00792,52.097
9,9,0.758582,132.449
9,10,18.8595,143.964
9,11,1.84212,41.5706
10,0,22.8206,94.8094
10,1,1.43988,57.4142
10,2,12.675,123.058
10,3,3.49511,41.4231
10,4,9.44728,33.416
10,5,12.8689,146.067
10,6,5.5142,37.3082
10,7,15.5508,114.708
10,8,9.00792,52.097
10,9,0.758582,132.449
10,10,4.19388,13.7594
10,11,10.0339,109.106
11,0,22.8206,94.8094
11,1,1.43988,57.4142
11,2,12.675,123.058
11,3,3.49511,41.4231
11,4,9.44728,33.416
11,5,12.8689,146.067
11,6,5.5142,37.3082
11,7,15.5508,114.708
11,8,9.00792,52.097
11,9,0.758582,132.449
11,10,4.19388,13.7594
11,11,9.89061,60.3856
12,0,22.8206,94.8094
12,1,1.43988,57.4142
12,2,12.675,123.058
12,3,3.49511,41.4231
12,4,9.44728,33.416
12,5,12.8689,146.067
12,6,5.5142,37.3082
12,7,15.5508,114.708
12,8,9.00792,52.097
12,9,21.7885,26.9981
12,10,18.7028,108.869
12,11,14.7953,61.2496
13,0,22.8206,94.8094
13,1,1.43988,57.4142
13,2,12.675,123.058
13,3,3.49511,41.4231
13,4,9.44728,33.416
13,5,12.8689,146.067
13,6,5.5142,37.3082
13,7,15.5508,114.708
13,8,9.00792,52.097
13,9,21.7885,26.9981
13,10,18.7028,108.869
13,11,13.3684,124.314
14,0,22.8206,94.8094
14,1,1.43988,57.4142
14,2,12.675,123.058
14,3,3.49511,41.4231
14,4,9.44728,33.416
14,5,12.8689,146.067
14,6,5.5142,37.3082
14,7,15.5508,114.708
14,8,9.00792,52.097
14,9,21.7885,26.9981
14,10,9.16618,62.9925
14,11,21.4875,55.1032
15,0,22.8206,94.8094
15,1,1.43988,57.4142
15,2,12.675,123.058
15,3,3.49511,41.4231
15,4,9.44728,33.416
15,5,12.8689,146.067
15,6,5.5142,37.3082
15,7,15.5508,114.708
15,8,9.00792,52.097
15,9,21.7885,26.9981
15,10,9.16618,62.9925
15,11,13.6303,52.4656
16,0,22.8206,94.8094
16,1,1.43988,57.4142
16,2,12.675,123.058
16,3,3.49511,41.4231
16,4,9.44728,33.416
16,5,12.8689,146.067
16,6,5.5142,37.3082
16,7,23.6984,129.014
16,8,24.6468,29.2956
16,9,18.9812,85.4851
16,10,2.23474,79.4648
16,11,5.63765,89.1277
17,0,22.8206,94.8094
17,1,1.43988,57.4142
17,2,12.675,123.058
17,3,3.49511,41.4231
17,4,9.44728,33.416
17,5,12.8689,146.067
17,6,5.5142,37.3082
17,7,23.6984,129.014
17,8,24.6468,29.2956
17,9,18.9812,85.4851
17,10,2.23474,79.4648
17,11,19.7718,47.0543
18,0,22.8206,94.8094
18,1,1.43988,57.4142
18,2,12.675,123.058
18,3,3.49511,41.4231
18,4,9.44728,33.416
18,5,12.8689,146.067
18,6,5.5142,37.3082
18,7,23.6984,129.014
18,8,24.6468,29.2956
18,9,18.9812,85.4851
18,10,15.4316,7.05924
18,11,4.14889,110.826
19,0,22.8206,94.8094
19,1,1.43988,57.4142
19,2,12.675,123.058
19,3,3.49511,41.4231
19,4,9.44728,33.416
19,5,12.8689,146.067
19,6,5.5142,37.3082
19,7,23.6984,129.014
19,8,24.6468,29.2956
19,9,18.9812,85.4851
19,10,15.4316,7.05924
19,11,24.8528,100.894
20,0,22.8206,94.8094
20,1,1.43988,57.4142
20,2,12.675,123.058
20,3,3.49511,41.4231
20,4,9.44728,33.416
20,5,12.8689,146.067
20,6,5.5142,37.3082
20,7,23.6984,129.014
20,8,24.6468,29.2956
20,9,17.9149,77.8801
20,10,3.34976,39.394
20,11,10.002,15.7463
21,0,22.8206,94.8094
21,1,1.43988,57.4142
21,2,12.675,123.058
21,3,3.49511,41.4231
21,4,9.44728,33.416
21,5,12.8689,146.067
21,6,5.5142,37.3082
21,7,23.6984,129.014
21,8,24.6468,29.2956
21,9,17.9149,77.8801
21,10,3.34976,39.394
21,11,12.0651,142.543
22,0,22.8206,94.8094
22,1,1.43988,57.4142
22,2,12.675,123.058
22,3,3.49511,41.4231
22,4,9.44728,33.416
22,5,12.8689,146.067
22,6,5.5142,37.3082
22,7,23.6984,129.014
22,8,24.6468,29.2956
22,9,17.9149,77.8801
22,10,9.21919,61.6383
22,11,6.91289,35.0531
23,0,22.8206,94.8094
23,1,1.43988,57.4142
23,2,12.675,123.058
23,3,3.49511,41.4231
23,4,9.44728,33.416
23,5,12.8689,146.067
23,6,5.5142,37.3082
23,7,23.6984,129.014
23,8,24.6468,29.2956
23,9,17.9149,77.8801
23,10,9.21919,61.6383
23,11,22.1465,73.4392
24,0,22.8206,94.8094
24,1,1.43988,57.4142
24,2,12.675,123.058
24,3,3.49511,41.4231
24,4,9.44728,33.416
24,5,12.8689,146.067
24,6,5.5142,37.3082
24,7,23.6984,129.014
24,8,9.79466,47.9655
24,9,25.3773,74.4706
24,10,1.52794,8.09824
24,11,21.9093,138.396
25,0,22.8206,94.8094
25,1,1.43988,57.4142
25,2,12.675,123.058
25,3,3.49511,41.4231
25,4,9.44728,33.416
25,5,12.8689,146.067
25,6,5.5142,37.3082
25,7,23.6984,129.014
25,8,9.79466,47.9655
25,9,25.3773,74.4706
25,10,1.52794,8.09824
25,11,19.935,34.2881
26,0,22.8206,94.8094
26,1,1.43988,57.4142
26,2,12.675,123.058
26,3,3.49511,41.4231
26,4,9.44728,33.416
26,5,12.8689,146.067
26,6,5.5142,37.3082
