L(l),4,K,4,T,5

Period,Day Ahead Price
0,19.6976
1,16.2801
2,13.6937
3,13.0402
4,11.4919

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,21.5745,130.593
0,1,14.4229,119.165
0,2,17.5233,40.8152
0,3,6.28338,22.7038
0,4,16.9586,79.7017
1,0,21.5745,130.593
1,1,14.4229,119.165
1,2,17.5233,40.8152
1,3,6.28338,22.7038
1,4,12.0248,59.3881
2,0,21.5745,130.593
2,1,14.4229,119.165
2,2,17.5233,40.8152
2,3,6.28338,22.7038
2,4,6.95089,148.647
3,0,21.5745,130.593
3,1,14.4229,119.165
3,2,17.5233,40.8152
3,3,6.28338,22.7038
3,4,6.25112,32.4987
4,0,21.5745,130.593
4,1,14.4229,119.165
4,2,17.5233,40.8152
4,3,21.964,25.4906
4,4,1.14075,145.487
5,0,21.5745,130.593
5,1,14.4229,119.165
5,2,17.5233,40.8152
5,3,21.964,25.4906
5,4,19.0641,6.10894
6,0,21.5745,130.593
6,1,14.4229,119.165
6,2,17.5233,40.8152
6,3,21.964,25.4906
6,4,4.39158,5.92509
7,0,21.5745,130.593
7,1,14.4229,119.165
7,2,17.5233,40.8152
7,3,21.964,25.4906
7,4,20.4753,85.5938
8,0,21.5745,130.593
8,1,14.4229,119.165
8,2,17.5233,40.8152
8,3,0.954897,42.6912
8,4,22.6753,141.787
9,0,21.5745,130.593
9,1,14.4229,119.165
9,2,17.5233,40.8152
9,3,0.954897,42.6912
9,4,24.9597,138.332
10,0,21.5745,130.593
10,1,14.4229,119.165
10,2,17.5233,40.8152
10,3,0.954897,42.6912
10,4,6.11902,106.831
11,0,21.5745,130.593
11,1,14.4229,119.165
11,2,17.5233,40.8152
11,3,0.954897,42.6912
11,4,3.38193,125.376
12,0,21.5745,130.593
12,1,14.4229,119.165
12,2,17.5233,40.8152
12,3,5.54127,17.8956
12,4,19.8212,0.710175
13,0,21.5745,130.593
13,1,14.4229,119.165
13,2,17.5233,40.8152
13,3,5.54127,17.8956
13,4,11.7396,127.053
14,0,21.5745,130.593
14,1,14.4229,119.165
14,2,17.5233,40.8152
14,3,5.54127,17.8956
14,4,20.1569,23.8162
15,0,21.5745,130.593
15,1,14.4229,119.165
15,2,17.5233,40.8152
15,3,5.54127,17.8956
15,4,17.5312,64.1281
16,0,21.5745,130.593
16,1,14.4229,119.165
16,2,21.6291,116.188
16,3,13.6034,122.402
16,4,17.9431,20.5154
17,0,21.5745,130.593
17,1,14.4229,119.165
17,2,21.6291,116.188
17,3,13.6034,122.402
17,4,21.4095,143.619
18,0,21.5745,130.593
18,1,14.4229,119.165
18,2,21.6291,116.188
18,3,13.6034,122.402
18,4,3.32156,9.58029
19,0,21.5745,130.593
19,1,14.4229,119.165
19,2,21.6291,116.188
19,3,13.6034,122.402
19,4,4.5271,25.7441
20,0,21.5745,130.593
20,1,14.4229,119.165
20,2,21.6291,116.188
20,3,9.43323,18.3066
20,4,0.878321,136.103
21,0,21.5745,130.593
21,1,14.4229,119.165
21,2,21.6291,116.188
21,3,9.43323,18.3066
21,4,5.5212,30.4033
22,0,21.5745,130.593
22,1,14.4229,119.165
22,2,21.6291,116.188
22,3,9.43323,18.3066
22,4,24.6182,149.98
23,0,21.5745,130.593
23,1,14.4229,119.165
23,2,21.6291,116.188
23,3,9.43323,18.3066
23,4,20.1062,122.847
24,0,21.5745,130.593
24,1,14.4229,119.165
24,2,21.6291,116.188
24,3,16.3942,81.7851
24,4,24.5728,109.995
25,0,21.5745,130.593
25,1,14.4229,119.165
25,2,21.6291,116.188
25,3,16.3942,81.7851
25,4,19.271,27.0685
26,0,21.5745,130.593
26,1,14.4229,119.165
26,2,21.6291,116.188
26,3,16.3942,81.7851
26,4,11.5832,130.69
27,0,21.5745,130.593
27,1,14.4229,119.165
27,2,21.6291,116.188
27,3,16.3942,81.7851
27,4,0.423633,31.1791
28,0,21.5745,130.593
28,1,14.4229,119.165
28,2,21.6291,116.188
28,3,1.36569,118.261
28,4,22.776,70.1727
29,0,21.5745,130.593
29,1,14.4229,119.165
29,2,21.6291,116.188
29,3,1.36569,118.261
29,4,1.42694,97.69
30,0,21.5745,130.593
30,1,14.4229,119.165
30,2,21.6291,116.188
30,3,1.36569,118.261
30,4,16.2914,109.374
31,0,21.5745,130.593
31,1,14.4229,119.165
31,2,21.6291,116.188
31,3,1.36569,118.261
31,4,2.04848,47.5067
32,0,21.5745,130.593
32,1,14.4229,119.165
32,2,24.135,132.805
32,3,20.8102,130.273
32,4,22.5141,135.334
33,0,21.5745,130.593
33,1,14.4229,119.165
33,2,24.135,132.805
33,3,20.8102,130.273
33,4,7.1285,149.052
34,0,21.5745,130.593
34,1,14.4229,119.165
34,2,24.135,132.805
34,3,20.8102,130.273
34,4,25.1185,67.2438
35,0,21.5745,130.593
35,1,14.4229,119.165
35,2,24.135,132.805
35,3,20.8102,130.273
35,4,4.29801,149.982
36,0,21.5745,130.593
36,1,14.4229,119.165
36,2,24.135,132.805
36,3,10.0468,22.3028
36,4,9.24678,56.6493
37,0,21.5745,130.593
37,1,14.4229,119.165
37,2,24.135,132.805
37,3,10.0468,22.3028
37,4,5.26675,45.3749
38,0,21.5745,130.593
