L(l),4,K,3,T,6

Period,Day Ahead Price
0,25.776
1,18.1259
2,17.1917
3,11.1625
4,10.0206
5,12.2313

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,23.5663,128.055
0,1,22.6711,84.806
0,2,21.8917,6.85084
0,3,17.363,127.544
0,4,3.50211,109.888
0,5,22.5743,92.1658
1,0,23.5663,128.055
1,1,22.6711,84.806
1,2,21.8917,6.85084
1,3,17.363,127.544
1,4,3.50211,109.888
1,5,8.56932,41.7807
2,0,23.5663,128.055
2,1,22.6711,84.806
2,2,21.8917,6.85084
2,3,17.363,127.544
2,4,3.50211,109.888
2,5,20.2025,15.4606
3,0,23.5663,128.055
3,1,22.6711,84.806
3,2,21.8917,6.85084
3,3,17.363,127.544
3,4,3.89045,129.298
3,5,16.3086,149.793
4,0,23.5663,128.055
4,1,22.6711,84.806
4,2,21.8917,6.85084
4,3,17.363,127.544
4,4,3.89045,129.298
4,5,3.57587,124.774
5,0,23.5663,128.055
5,1,22.6711,84.806
5,2,21.8917,6.85084
5,3,17.363,127.544
5,4,3.89045,129.298
5,5,1.33765,67.4156
6,0,23.5663,128.055
6,1,22.6711,84.806
6,2,21.8917,6.85084
6,3,17.363,127.544
6,4,18.7661,61.0415
6,5,24.5212,62.4558
7,0,23.5663,128.055
7,1,22.6711,84.806
7,2,21.8917,6.85084
7,3,17.363,127.544
7,4,18.7661,61.0415
7,5,4.84939,49.1091
8,0,23.5663,128.055
8,1,22.6711,84.806
8,2,21.8917,6.85084
8,3,17.363,127.544
8,4,18.7661,61.0415
8,5,3.39149,128.981
9,0,23.5663,128.055
9,1,22.6711,84.806
9,2,21.8917,6.85084
9,3,15.766,69.4396
9,4,3.01226,2.81227
9,5,9.61244,26.7203
10,0,23.5663,128.055
10,1,22.6711,84.806
10,2,21.8917,6.85084
10,3,15.766,69.4396
10,4,3.01226,2.81227
10,5,16.0852,107.777
11,0,23.5663,128.055
11,1,22.6711,84.806
11,2,21.8917,6.85084
11,3,15.766,69.4396
11,4,3.01226,2.81227
11,5,7.63203,74.583
12,0,23.5663,128.055
12,1,22.6711,84.806
12,2,21.8917,6.85084
12,3,15.766,69.4396
12,4,8.63361,33.0024
12,5,17.2866,74.2674
13,0,23.5663,128.055
13,1,22.6711,84.806
13,2,21.8917,6.85084
13,3,15.766,69.4396
13,4,8.63361,33.0024
13,5,21.1088,57.5569
14,0,23.5663,128.055
14,1,22.6711,84.806
14,2,21.8917,6.85084
14,3,15.766,69.4396
14,4,8.63361,33.0024
14,5,8.89818,144.699
15,0,23.5663,128.055
15,1,22.6711,84.806
15,2,21.8917,6.85084
15,3,15.766,69.4396
15,4,23.9749,108.017
15,5,7.56449,31.5722
16,0,23.5663,128.055
16,1,22.6711,84.806
16,2,21.8917,6.85084
16,3,15.766,69.4396
16,4,23.9749,108.017
16,5,15.0566,93.0797
17,0,23.5663,128.055
17,1,22.6711,84.806
17,2,21.8917,6.85084
17,3,15.766,69.4396
17,4,23.9749,108.017
17,5,12.7145,53.4179
18,0,23.5663,128.055
18,1,22.6711,84.806
18,2,21.8917,6.85084
18,3,10.3423,76.917
18,4,18.7709,50.7376
18,5,18.8136,17.4408
19,0,23.5663,128.055
19,1,22.6711,84.806
19,2,21.8917,6.85084
19,3,10.3423,76.917
19,4,18.7709,50.7376
19,5,9.22325,129.17
20,0,23.5663,128.055
20,1,22.6711,84.806
20,2,21.8917,6.85084
20,3,10.3423,76.917
20,4,18.7709,50.7376
20,5,24.6506,60.9283
21,0,23.5663,128.055
21,1,22.6711,84.806
21,2,21.8917,6.85084
21,3,10.3423,76.917
21,4,11.0446,74.0465
21,5,8.07489,133.683
22,0,23.5663,128.055
22,1,22.6711,84.806
22,2,21.8917,6.85084
22,3,10.3423,76.917
22,4,11.0446,74.0465
22,5,21.3866,74.5631
23,0,23.5663,128.055
23,1,22.6711,84.806
23,2,21.8917,6.85084
23,3,10.3423,76.917
23,4,11.0446,74.0465
23,5,5.68403,142.95
24,0,23.5663,128.055
24,1,22.6711,84.806
24,2,21.8917,6.85084
24,3,10.3423,76.917
24,4,21.6462,20.0132
24,5,9.28097,88.2489
25,0,23.5663,128.055
25,1,22.6711,84.806
25,2,21.8917,6.85084
25,3,10.3423,76.917
25,4,21.6462,20.0132
25,5,3.40959,146.343
26,0,23.5663,128.055
26,1,22.6711,84.806
26,2,21.8917,6.85084
26,3,10.3423,76.917
26,4,21.6462,20.0132
26,5,7.97778,63.7017
27,0,23.5663,128.055
27,1,22.6711,84.806
27,2,24.4226,90.9137
27,3,8.23243,40.4621
27,4,8.16104,114.784
27,5,12.2938,145.756
28,0,23.5663,128.055
28,1,22.6711,84.806
28,2,24.4226,90.9137
28,3,8.23243,40.4621
28,4,8.16104,114.784
28,5,23.9146,42.7076
29,0,23.5663,128.055
29,1,22.6711,84.806
29,2,24.4226,90.9137
29,3,8.23243,40.4621
29,4,8.16104,114.784
29,5,9.24088,39.3047
30,0,23.5663,128.055
30,1,22.6711,84.806
30,2,24.4226,90.9137
30,3,8.23243,40.4621
30,4,7.65832,3.70118
30,5,6.48381,96.9541
31,0,23.5663,128.055
31,1,22.6711,84.806
31,2,24.4226,90.9137
31,3,8.23243,40.4621
31,4,7.65832,3.70118
31,5,12.2853,124.271
32,0,23.5663,128.055
32,1,22.6711,84.806
32,2,24.4226,90.9137
32,3,8.23243,40.4621
32,4,7.65832,3.70118
32,5,6.93918,144.23
33,0,23.5663,128.055
33,1,22.6711,84.806
33,2,24.4226,90.9137
33,3,8.23243,40.4621
33,4,4.73123,127.127
33,5,4.79947,148.574
34,0,23.5663,128.055
34,1,22.6711,84.806
34,2,24.4226,90.9137
34,3,8.23243,40.4621
34,4,4.73123,127.127
34,5,2.02291,80.9003
35,0,23.5663,128.055
35,1,22.6711,84.806
35,2,24.4226,90.9137
35,3,8.23243,40.4621
35,4,4.73123,127.127
35,5,22.1423,3.88557
36,0,23.5663,128.055
36,1,22.6711,84.806
36,2,24.4226,90.9137
36,3,2.03199,0.592219
36,4,6.0346,105.514
36,5,24.5836,24.3302
37,0,23.5663,128.055
37,1,22.6711,84.806
37,2,24.4226,90.9137
37,3,2.03199,0.592219
37,4,6.0346,105.514
37,5,23.8453,115.213
38,0,23.5663,128.055
38,1,22.6711,84.806
38,2,24.4226,90.9137
38,3,2.03199,0.592219
38,4,6.0346,105.514
38,5,17.1415,20.3615
39,0,23.5663,128.055
39,1,22.6711,84.806
39,2,24.4226,90.9137
39,3,2.03199,0.592219
39,4,10.1726,41.2003
39,5,18.7483,2.43736
40,0,23.5663,128.055
40,1,22.6711,84.806
40,2,24.4226,90.9137
40,3,2.03199,0.592219
40,4,10.1726,41.2003
40,5,18.8258,127.834
41,0,23.5663,128.055
41,1,22.6711,84.806
41,2,24.4226,90.9137
41,3,2.03199,0.592219
41,4,10.1726,41.2003
41,5,25.7886,4.63605
42,0,23.5663,128.055
42,1,22.6711,84.806
42,2,24.4226,90.9137
42,3,2.03199,0.592219
42,4,6.35846,120.327
42,5,7.19949,69.7064
43,0,23.5663,128.055
43,1,22.6711,84.806
43,2,24.4226,90.9137
43,3,2.03199,0.592219
43,4,6.35846,120.327
43,5,0.0679394,29.5046
44,0,23.5663,128.055
44,1,22.6711,84.806
44,2,24.4226,90.9137
44,3,2.03199,0.592219
44,4,6.35846,120.327
44,5,19.4851,53.7048
45,0,23.5663,128.055
45,1,22.6711,84.806
45,2,24.4226,90.9137
45,3,1.26244,65.7582
45,4,6.42596,56.8879
45,5,11.9269,149.821
46,0,23.5663,128.055
46,1,22.6711,84.806
46,2,24.4226,90.9137
46,3,1.26244,65.7582
46,4,6.42596,56.8879
46,5,0.114199,139.686
47,0,23.5663,128.055
47,1,22.6711,84.806
47,2,24.4226,90.9137
47,3,1.26244,65.7582
47,4,6.42596,56.8879
47,5,21.5093,40.6926
48,0,23.5663,128.055
48,1,22.6711,84.806
48,2,24.4226,90.9137
48,3,1.26244,65.7582
48,4,13.9039,59.5177
48,5,23.2121,1.78122
49,0,23.5663,128.055
49,1,22.6711,84.806
49,2,24.4226,90.9137
49,3,1.26244,65.7582
49,4,13.9039,59.5177
49,5,6.8062,145.586
50,0,23.5663,128.055
50,1,22.6711,84.806
50,2,24.4226,90.9137
50,3,1.26244,65.7582
50,4,13.9039,59.5177
50,5,14.3315,17.0108
51,0,23.5663,128.055
51,1,22.6711,84.806
51,2,24.4226,90.9137
51,3,1.26244,65.7582
51,4,6.27228,38.4809
51,5,25.9085,74.5102
52,0,23.5663,128.055
52,1,22.6711,84.806
52,2,24.4226,90.9137
52,3,1.26244,65.7582
52,4,6.27228,38.4809
52,5,7.16577,137.041
53,0,23.5663,128.055
53,1,22.6711,84.806
53,2,24.4226,90.9137
53,3,1.26244,65.7582
53,4,6.27228,38.4809
53,5,6.8853,140.234
54,0,23.5663,128.055
54,1,22.6711,84.806
54,2,16.1369,89.8429
54,3,11.765,133.582
54,4,20.8969,53.5646
54,5,1.28311,147.886
55,0,23.5663,128.055
55,1,22.6711,84.806
55,2,16.1369,89.8429
55,3,11.765,133.582
55,4,20.8969,53.5646
55,5,24.7298,116.013
56,0,23.5663,128.055
56,1,22.6711,84.806
56,2,16.1369,89.8429
56,3,11.765,133.582
56,4,20.8969,53.5646
56,5,21.7914,141.452
57,0,23.5663,128.055
57,1,22.6711,84.806
57,2,16.1369,89.8429
57,3,11.765,133.582
57,4,7.15748,20.3685
57,5,20.9125,17.2553
58,0,23.5663,128.055
58,1,22.6711,84.806
58,2,16.1369,89.8429
58,3,11.765,133.582
58,4,7.15748,20.3685
58,5,10.6008,121.041
59,0,23.5663,128.055
59,1,22.6711,84.806
59,2,16.1369,89.8429
59,3,11.765,133.582
59,4,7.15748,20.3685
59,5,8.10505,23.5724
60,0,23.5663,128.055
60,1,22.6711,84.806
60,2,16.1369,89.8429
60,3,11.765,133.582
60,4,15.005,29.6096
60,5,4.28926,115.569
61,0,23.5663,128.055
61,1,22.6711,84.806
61,2,16.1369,89.8429
61,3,11.765,133.582
61,4,15.005,29.6096
61,5,4.05479,25.4046
62,0,23.5663,128.055
62,1,22.6711,84.806
62,2,16.1369,89.8429
62,3,11.765,133.582
62,4,15.005,29.6096
62,5,18.2442,147.485
63,0,23.5663,128.055
63,1,22.6711,84.806
63,2,16.1369,89.8429
63,3,12.5856,58.7746
63,4,22.2534,44.8604
63,5,11.4568,89.1712
64,0,23.5663,128.055
64,1,22.6711,84.806
64,2,16.1369,89.8429
64,3,12.5856,58.7746
64,4,22.2534,44.8604
64,5,25.8728,105.364
65,0,23.5663,128.055
65,1,22.6711,84.806
65,2,16.1369,89.8429
65,3,12.5856,58.7746
65,4,22.2534,44.8604
65,5,14.6913,81.9478
66,0,23.5663,128.055
66,1,22.6711,84.806
66,2,16.1369,89.8429
66,3,12.5856,58.7746
66,4,13.9269,42.104
66,5,21.2116,84.2297
67,0,23.5663,128.055
67,1,22.6711,84.806
