L(l),4,K,3,T,6

Period,Day Ahead Price
0,24.8328
1,9.12122
2,12.3596
3,14.0384
4,11.5852
5,13.9622

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,24.6508,134.748
0,1,6.75709,126.087
0,2,23.3112,82.6277
0,3,6.11201,74.9555
0,4,10.709,22.0377
0,5,14.917,72.6174
1,0,24.6508,134.748
1,1,6.75709,126.087
1,2,23.3112,82.6277
1,3,6.11201,74.9555
1,4,10.709,22.0377
1,5,23.3932,144.662
2,0,24.6508,134.748
2,1,6.75709,126.087
2,2,23.3112,82.6277
2,3,6.11201,74.9555
2,4,10.709,22.0377
2,5,21.2592,2.37432
3,0,24.6508,134.748
3,1,6.75709,126.087
3,2,23.3112,82.6277
3,3,6.11201,74.9555
3,4,13.384,111.045
3,5,17.7066,42.5667
4,0,24.6508,134.748
4,1,6.75709,126.087
4,2,23.3112,82.6277
4,3,6.11201,74.9555
4,4,13.384,111.045
4,5,21.8445,149.011
5,0,24.6508,134.748
5,1,6.75709,126.087
5,2,23.3112,82.6277
5,3,6.11201,74.9555
5,4,13.384,111.045
5,5,15.6777,144.728
6,0,24.6508,134.748
6,1,6.75709,126.087
6,2,23.3112,82.6277
6,3,6.11201,74.9555
6,4,22.641,25.1443
6,5,25.048,49.1584
7,0,24.6508,134.748
7,1,6.75709,126.087
7,2,23.3112,82.6277
7,3,6.11201,74.9555
7,4,22.641,25.1443
7,5,5.99584,81.1844
8,0,24.6508,134.748
8,1,6.75709,126.087
8,2,23.3112,82.6277
8,3,6.11201,74.9555
8,4,22.641,25.1443
8,5,1.85353,114.012
9,0,24.6508,134.748
9,1,6.75709,126.087
9,2,23.3112,82.6277
9,3,2.5498,23.8314
9,4,4.14734,70.0757
9,5,17.0117,50.9371
10,0,24.6508,134.748
10,1,6.75709,126.087
10,2,23.3112,82.6277
10,3,2.5498,23.8314
10,4,4.14734,70.0757
10,5,8.55456,19.4947
11,0,24.6508,134.748
11,1,6.75709,126.087
11,2,23.3112,82.6277
11,3,2.5498,23.8314
11,4,4.14734,70.0757
11,5,4.35187,77.7538
12,0,24.6508,134.748
12,1,6.75709,126.087
12,2,23.3112,82.6277
12,3,2.5498,23.8314
12,4,1.44467,11.7641
12,5,0.792179,135.24
13,0,24.6508,134.748
13,1,6.75709,126.087
13,2,23.3112,82.6277
13,3,2.5498,23.8314
13,4,1.44467,11.7641
13,5,9.90679,109.202
14,0,24.6508,134.748
14,1,6.75709,126.087
14,2,23.3112,82.6277
14,3,2.5498,23.8314
14,4,1.44467,11.7641
14,5,22.2389,41.4686
15,0,24.6508,134.748
15,1,6.75709,126.087
15,2,23.3112,82.6277
15,3,2.5498,23.8314
15,4,4.20171,15.3564
15,5,3.62452,64.361
16,0,24.6508,134.748
16,1,6.75709,126.087
16,2,23.3112,82.6277
16,3,2.5498,23.8314
16,4,4.20171,15.3564
16,5,19.7749,5.87137
17,0,24.6508,134.748
17,1,6.75709,126.087
17,2,23.3112,82.6277
17,3,2.5498,23.8314
17,4,4.20171,15.3564
17,5,10.2307,86.7351
18,0,24.6508,134.748
18,1,6.75709,126.087
18,2,23.3112,82.6277
18,3,17.8145,6.92625
18,4,17.7454,135.332
18,5,1.42925,11.1765
19,0,24.6508,134.748
19,1,6.75709,126.087
19,2,23.3112,82.6277
19,3,17.8145,6.92625
19,4,17.7454,135.332
19,5,22.4123,134.272
20,0,24.6508,134.748
20,1,6.75709,126.087
20,2,23.3112,82.6277
20,3,17.8145,6.92625
20,4,17.7454,135.332
20,5,1.76581,69.7502
21,0,24.6508,134.748
21,1,6.75709,126.087
21,2,23.3112,82.6277
21,3,17.8145,6.92625
21,4,5.36599,34.7502
21,5,22.36,4.69505
22,0,24.6508,134.748
22,1,6.75709,126.087
22,2,23.3112,82.6277
22,3,17.8145,6.92625
22,4,5.36599,34.7502
22,5,20.6108,13.5917
23,0,24.6508,134.748
23,1,6.75709,126.087
23,2,23.3112,82.6277
23,3,17.8145,6.92625
23,4,5.36599,34.7502
23,5,14.8858,129.602
24,0,24.6508,134.748
24,1,6.75709,126.087
24,2,23.3112,82.6277
24,3,17.8145,6.92625
24,4,13.7689,20.1024
24,5,22.118,34.0237
25,0,24.6508,134.748
25,1,6.75709,126.087
25,2,23.3112,82.6277
25,3,17.8145,6.92625
25,4,13.7689,20.1024
25,5,5.29345,26.957
26,0,24.6508,134.748
26,1,6.75709,126.087
26,2,23.3112,82.6277
26,3,17.8145,6.92625
26,4,13.7689,20.1024
26,5,9.27653,55.646
27,0,24.6508,134.748
27,1,6.75709,126.087
27,2,24.1114,66.5028
27,3,1.4871,141.759
27,4,7.39249,11.6061
27,5,18.1499,58.0887
28,0,24.6508,134.748
28,1,6.75709,126.087
28,2,24.1114,66.5028
28,3,1.4871,141.759
28,4,7.39249,11.6061
28,5,7.08699,11.8654
29,0,24.6508,134.748
29,1,6.75709,126.087
29,2,24.1114,66.5028
29,3,1.4871,141.759
29,4,7.39249,11.6061
29,5,2.99697,19.1877
30,0,24.6508,134.748
30,1,6.75709,126.087
30,2,24.1114,66.5028
30,3,1.4871,141.759
30,4,12.9765,110.561
30,5,9.24455,38.2009
31,0,24.6508,134.748
31,1,6.75709,126.087
31,2,24.1114,66.5028
31,3,1.4871,141.759
31,4,12.9765,110.561
31,5,14.4818,17.4198
32,0,24.6508,134.748
32,1,6.75709,126.087
32,2,24.1114,66.5028
32,3,1.4871,141.759
32,4,12.9765,110.561
32,5,7.63919,142.572
33,0,24.6508,134.748
33,1,6.75709,126.087
33,2,24.1114,66.5028
33,3,1.4871,141.759
33,4,2.5081,34.3472
33,5,18.0535,52.318
34,0,24.6508,134.748
34,1,6.75709,126.087
34,2,24.1114,66.5028
34,3,1.4871,141.759
34,4,2.5081,34.3472
34,5,0.649695,83.4567
35,0,24.6508,134.748
35,1,6.75709,126.087
35,2,24.1114,66.5028
35,3,1.4871,141.759
35,4,2.5081,34.3472
35,5,6.34222,13.9356
36,0,24.6508,134.748
36,1,6.75709,126.087
36,2,24.1114,66.5028
36,3,23.0556,123.544
36,4,0.864872,13.2965
36,5,0.555863,15.59
37,0,24.6508,134.748
37,1,6.75709,126.087
37,2,24.1114,66.5028
37,3,23.0556,123.544
37,4,0.864872,13.2965
37,5,3.22931,122.115
38,0,24.6508,134.748
38,1,6.75709,126.087
38,2,24.1114,66.5028
38,3,23.0556,123.544
38,4,0.864872,13.2965
38,5,5.05817,104.51
39,0,24.6508,134.748
39,1,6.75709,126.087
39,2,24.1114,66.5028
39,3,23.0556,123.544
39,4,21.624,55.6784
39,5,17.631,6.78549
40,0,24.6508,134.748
40,1,6.75709,126.087
40,2,24.1114,66.5028
40,3,23.0556,123.544
40,4,21.624,55.6784
40,5,24.0125,132.257
41,0,24.6508,134.748
41,1,6.75709,126.087
41,2,24.1114,66.5028
41,3,23.0556,123.544
41,4,21.624,55.6784
41,5,5.8487,42.0522
42,0,24.6508,134.748
42,1,6.75709,126.087
42,2,24.1114,66.5028
42,3,23.0556,123.544
42,4,23.9964,95.4477
42,5,6.5698,138.453
43,0,24.6508,134.748
43,1,6.75709,126.087
43,2,24.1114,66.5028
43,3,23.0556,123.544
43,4,23.9964,95.4477
43,5,17.3578,78.7892
44,0,24.6508,134.748
44,1,6.75709,126.087
44,2,24.1114,66.5028
44,3,23.0556,123.544
44,4,23.9964,95.4477
44,5,0.0552386,117.431
45,0,24.6508,134.748
45,1,6.75709,126.087
45,2,24.1114,66.5028
45,3,13.0912,138.066
45,4,3.95382,50.2234
45,5,16.9827,53.6526
46,0,24.6508,134.748
46,1,6.75709,126.087
46,2,24.1114,66.5028
46,3,13.0912,138.066
46,4,3.95382,50.2234
46,5,0.976211,31.5256
47,0,24.6508,134.748
47,1,6.75709,126.087
47,2,24.1114,66.5028
47,3,13.0912,138.066
47,4,3.95382,50.2234
47,5,12.3192,49.7043
48,0,24.6508,134.748
48,1,6.75709,126.087
48,2,24.1114,66.5028
48,3,13.0912,138.066
48,4,20.3641,100.026
48,5,4.17686,25.2274
49,0,24.6508,134.748
49,1,6.75709,126.087
49,2,24.1114,66.5028
49,3,13.0912,138.066
49,4,20.3641,100.026
49,5,17.6839,27.8455
50,0,24.6508,134.748
50,1,6.75709,126.087
50,2,24.1114,66.5028
50,3,13.0912,138.066
50,4,20.3641,100.026
50,5,18.8386,138.612
51,0,24.6508,134.748
51,1,6.75709,126.087
51,2,24.1114,66.5028
51,3,13.0912,138.066
51,4,1.95324,98.1065
51,5,7.24206,111.891
52,0,24.6508,134.748
52,1,6.75709,126.087
52,2,24.1114,66.5028
52,3,13.0912,138.066
52,4,1.95324,98.1065
52,5,0.728349,60.4117
53,0,24.6508,134.748
53,1,6.75709,126.087
53,2,24.1114,66.5028
53,3,13.0912,138.066
53,4,1.95324,98.1065
53,5,14.5611,33.3837
54,0,24.6508,134.748
54,1,6.75709,126.087
54,2,13.0467,76.2025
54,3,11.3736,60.0135
54,4,21.6962,35.1956
54,5,2.58644,35.724
55,0,24.6508,134.748
55,1,6.75709,126.087
55,2,13.0467,76.2025
55,3,11.3736,60.0135
55,4,21.6962,35.1956
55,5,6.96267,3.45556
56,0,24.6508,134.748
56,1,6.75709,126.087
56,2,13.0467,76.2025
56,3,11.3736,60.0135
56,4,21.6962,35.1956
56,5,3.11665,73.9117
57,0,24.6508,134.748
57,1,6.75709,126.087
57,2,13.0467,76.2025
57,3,11.3736,60.0135
57,4,3.15159,133.505
57,5,7.88801,55.8834
58,0,24.6508,134.748
58,1,6.75709,126.087
58,2,13.0467,76.2025
58,3,11.3736,60.0135
58,4,3.15159,133.505
58,5,10.8099,145.649
59,0,24.6508,134.748
59,1,6.75709,126.087
59,2,13.0467,76.2025
59,3,11.3736,60.0135
59,4,3.15159,133.505
59,5,23.3433,62.6837
60,0,24.6508,134.748
60,1,6.75709,126.087
60,2,13.0467,76.2025
60,3,11.3736,60.0135
60,4,8.13969,42.4229
60,5,19.6005,82.6495
61,0,24.6508,134.748
61,1,6.75709,126.087
61,2,13.0467,76.2025
61,3,11.3736,60.0135
61,4,8.13969,42.4229
61,5,20.165,118.712
62,0,24.6508,134.748
62,1,6.75709,126.087
62,2,13.0467,76.2025
62,3,11.3736,60.0135
62,4,8.13969,42.4229
62,5,19.7903,37.4088
63,0,24.6508,134.748
63,1,6.75709,126.087
63,2,13.0467,76.2025
63,3,12.2536,54.7211
63,4,25.8026,149.337
63,5,3.1921,138.272
64,0,24.6508,134.748
64,1,6.75709,126.087
64,2,13.0467,76.2025
64,3,12.2536,54.7211
64,4,25.8026,149.337
64,5,10.8569,120.438
65,0,24.6508,134.748
65,1,6.75709,126.087
65,2,13.0467,76.2025
65,3,12.2536,54.7211
65,4,25.8026,149.337
65,5,2.79376,21.3202
66,0,24.6508,134.748
66,1,6.75709,126.087
66,2,13.0467,76.2025
66,3,12.2536,54.7211
66,4,4.81082,29.8189
66,5,18.902,57.899
67,0,24.6508,134.748
67,1,6.75709,126.087
67,2,13.0467,76.2025
67,3,12.2536,54.7211
67,4,4.81082,29.8189
67,5,23.0899,113.252
68,0,24.6508,134.748
68,1,6.75709,126.087
68,2,13.0467,76.2025
68,3,12.2536,54.7211
68,4,4.81082,29.8189
68,5,20.5072,67.2177
69,0,24.6508,134.748
69,1,6.75709,126.087
69,2,13.0467,76.2025
69,3,12.2536,54.7211
69,4,5.90849,107.191
69,5,25.4169,133.233
70,0,24.6508,134.748
70,1,6.75709,126.087
70,2,13.0467,76.2025
70,3,12.2536,54.7211
70,4,5.90849,107.191
70,5,17.8432,36.8052
71,0,24.6508,134.748
71,1,6.75709,126.087
71,2,13.0467,76.2025
71,3,12.2536,54.7211
71,4,5.90849,107.191
71,5,23.6926,120.922
72,0,24.6508,134.748
72,1,6.75709,126.087
72,2,13.0467,76.2025
72,3,21.9295,145.963
72,4,8.65302,76.7364
72,5,19.1909,32.1958
73,0,24.6508,134.748
73,1,6.75709,126.087
73,2,13.0467,76.2025
73,3,21.9295,145.963
73,4,8.65302,76.7364
73,5,4.64633,23.082
74,0,24.6508,134.748
74,1,6.75709,126.087
74,2,13.0467,76.2025
74,3,21.9295,145.963
74,4,8.65302,76.7364
74,5,4.82638,11.4784
75,0,24.6508,134.748
75,1,6.75709,126.087
75,2,13.0467,76.2025
75,3,21.9295,145.963
75,4,20.5915,124.786
75,5,14.8661,140.924
76,0,24.6508,134.748
76,1,6.75709,126.087
76,2,13.0467,76.2025
76,3,21.9295,145.963
76,4,20.5915,124.786
76,5,16.3155,52.1021
77,0,24.6508,134.748
77,1,6.75709,126.087
77,2,13.0467,76.2025
77,3,21.9295,145.963
77,4,20.5915,124.786
77,5,19.0036,58.3029
78,0,24.6508,134.748
78,1,6.75709,126.087
78,2,13.0467,76.2025
78,3,21.9295,145.963
78,4,6.46491,133.267
78,5,15.5152,128.052
79,0,24.6508,134.748
79,1,6.75709,126.087
79,2,13.0467,76.2025
79,3,21.9295,145.963
79,4,6.46491,133.267
79,5,8.07305,2.147
80,0,24.6508,134.748
80,1,6.75709,126.087
80,2,13.0467,76.2025
80,3,21.9295,145.963
80,4,6.46491,133.267
80,5,17.0716,62.6932
81,0,24.6508,134.748
81,1,19.9271,83.7665
81,2,5.15562,130.354
81,3,22.6934,6.26023
81,4,1.58301,42.2872
81,5,4.06765,57.5402
82,0,24.6508,134.748
82,1,19.9271,83.7665
82,2,5.15562,130.354
82,3,22.6934,6.26023
82,4,1.58301,42.2872
82,5,20.9026,6.67845
83,0,24.6508,134.748
83,1,19.9271,83.7665
83,2,5.15562,130.354
83,3,22.6934,6.26023
83,4,1.58301,42.2872
83,5,3.60401,88.9029
84,0,24.6508,134.748
84,1,19.9271,83.7665
84,2,5.15562,130.354
84,3,22.6934,6.26023
84,4,25.4043,133.887
84,5,12.8087,17.4283
85,0,24.6508,134.748
85,1,19.9271,83.7665
85,2,5.15562,130.354
85,3,22.6934,6.26023
85,4,25.4043,133.887
85,5,12.5035,26.8378
86,0,24.6508,134.748
86,1,19.9271,83.7665
86,2,5.15562,130.354
86,3,22.6934,6.26023
86,4,25.4043,133.887
86,5,9.40046,58.8234
87,0,24.6508,134.748
87,1,19.9271,83.7665
87,2,5.15562,130.354
87,3,22.6934,6.26023
87,4,16.9807,135.004
87,5,25.6118,14.9503
88,0,24.6508,134.748
88,1,19.9271,83.7665
88,2,5.15562,130.354
88,3,22.6934,6.26023
88,4,16.9807,135.004
88,5,15.7767,24.566
89,0,24.6508,134.748
89,1,19.9271,83.7665
89,2,5.15562,130.354
89,3,22.6934,6.26023
89,4,16.9807,135.004
89,5,6.59226,118.864
90,0,24.6508,134.748
90,1,19.9271,83.7665
90,2,5.15562,130.354
90,3,21.895,30.2872
90,4,13.7513,120.776
90,5,6.24769,123.798
91,0,24.6508,134.748
91,1,19.9271,83.7665
91,2,5.15562,130.354
91,3,21.895,30.2872
91,4,13.7513,120.776
91,5,19.0299,130.172
92,0,24.6508,134.748
92,1,19.9271,83.7665
92,2,5.15562,130.354
92,3,21.895,30.2872
92,4,13.7513,120.776
92,5,4.48934,69.4238
93,0,24.6508,134.748
93,1,19.9271,83.7665
93,2,5.15562,130.354
93,3,21.895,30.2872
93,4,6.10606,46.8196
93,5,6.66902,115.411
94,0,24.6508,134.748
94,1,19.9271,83.7665
94,2,5.15562,130.354
