L(l),3,K,3,T,6

Period,Day Ahead Price
0,13.0834
1,17.1766
2,13.3222
3,12.2596
4,12.6526
5,12.6462

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,12.4426,16.1424
0,1,14.6704,104.082
0,2,18.0615,20.3963
0,3,17.3781,81.8191
0,4,18.2601,101.901
0,5,16.4192,70.3949
1,0,12.4426,16.1424
1,1,14.6704,104.082
1,2,18.0615,20.3963
1,3,17.3781,81.8191
1,4,18.2601,101.901
1,5,21.6646,45.7692
2,0,12.4426,16.1424
2,1,14.6704,104.082
2,2,18.0615,20.3963
2,3,17.3781,81.8191
2,4,18.2601,101.901
2,5,14.5734,8.05575
3,0,12.4426,16.1424
3,1,14.6704,104.082
3,2,18.0615,20.3963
3,3,17.3781,81.8191
3,4,6.8127,139.231
3,5,7.43994,79.2245
4,0,12.4426,16.1424
4,1,14.6704,104.082
4,2,18.0615,20.3963
4,3,17.3781,81.8191
4,4,6.8127,139.231
4,5,1.49832,124.863
5,0,12.4426,16.1424
5,1,14.6704,104.082
5,2,18.0615,20.3963
5,3,17.3781,81.8191
5,4,6.8127,139.231
5,5,24.8482,102.673
6,0,12.4426,16.1424
6,1,14.6704,104.082
6,2,18.0615,20.3963
6,3,17.3781,81.8191
6,4,0.531324,112.083
6,5,22.5951,54.1581
7,0,12.4426,16.1424
7,1,14.6704,104.082
7,2,18.0615,20.3963
7,3,17.3781,81.8191
7,4,0.531324,112.083
7,5,18.0635,107.096
8,0,12.4426,16.1424
8,1,14.6704,104.082
8,2,18.0615,20.3963
8,3,17.3781,81.8191
8,4,0.531324,112.083
8,5,9.0567,83.3643
9,0,12.4426,16.1424
9,1,14.6704,104.082
9,2,18.0615,20.3963
9,3,1.31712,137.031
9,4,21.5916,40.4538
9,5,10.5417,132.714
10,0,12.4426,16.1424
10,1,14.6704,104.082
10,2,18.0615,20.3963
10,3,1.31712,137.031
10,4,21.5916,40.4538
10,5,23.9806,43.5675
11,0,12.4426,16.1424
11,1,14.6704,104.082
11,2,18.0615,20.3963
11,3,1.31712,137.031
11,4,21.5916,40.4538
11,5,10.3442,62.1498
12,0,12.4426,16.1424
12,1,14.6704,104.082
12,2,18.0615,20.3963
12,3,1.31712,137.031
12,4,23.4209,41.7217
12,5,8.20122,82.8011
13,0,12.4426,16.1424
13,1,14.6704,104.082
13,2,18.0615,20.3963
13,3,1.31712,137.031
13,4,23.4209,41.7217
13,5,17.0642,36.7944
14,0,12.4426,16.1424
14,1,14.6704,104.082
14,2,18.0615,20.3963
14,3,1.31712,137.031
14,4,23.4209,41.7217
14,5,1.18189,9.65165
15,0,12.4426,16.1424
15,1,14.6704,104.082
15,2,18.0615,20.3963
15,3,1.31712,137.031
15,4,14.8098,145.189
15,5,18.5325,101.545
16,0,12.4426,16.1424
16,1,14.6704,104.082
16,2,18.0615,20.3963
16,3,1.31712,137.031
16,4,14.8098,145.189
16,5,13.8747,81.9065
17,0,12.4426,16.1424
17,1,14.6704,104.082
17,2,18.0615,20.3963
17,3,1.31712,137.031
17,4,14.8098,145.189
17,5,25.5344,14.1237
18,0,12.4426,16.1424
18,1,14.6704,104.082
18,2,18.0615,20.3963
18,3,20.2219,79.383
18,4,13.0938,59.8114
18,5,15.5935,40.2365
19,0,12.4426,16.1424
19,1,14.6704,104.082
19,2,18.0615,20.3963
19,3,20.2219,79.383
19,4,13.0938,59.8114
19,5,16.1803,98.6064
20,0,12.4426,16.1424
20,1,14.6704,104.082
20,2,18.0615,20.3963
20,3,20.2219,79.383
20,4,13.0938,59.8114
20,5,2.61721,86.7032
21,0,12.4426,16.1424
21,1,14.6704,104.082
21,2,18.0615,20.3963
21,3,20.2219,79.383
21,4,1.46115,10.6624
21,5,8.88838,145.456
22,0,12.4426,16.1424
22,1,14.6704,104.082
22,2,18.0615,20.3963
22,3,20.2219,79.383
22,4,1.46115,10.6624
22,5,24.4159,5.49168
23,0,12.4426,16.1424
23,1,14.6704,104.082
23,2,18.0615,20.3963
23,3,20.2219,79.383
23,4,1.46115,10.6624
23,5,17.7756,43.1114
24,0,12.4426,16.1424
24,1,14.6704,104.082
24,2,18.0615,20.3963
24,3,20.2219,79.383
24,4,11.7255,3.78013
24,5,15.4017,13.3691
25,0,12.4426,16.1424
25,1,14.6704,104.082
25,2,18.0615,20.3963
