L(l),8,T,24

Period,Day Ahead Price
0,17.1094
1,18.4653
2,10.9974
3,12.8964
4,13.3923
5,16.645
6,13.4444
7,12.6097
8,13.2483
9,13.1852
10,12.9929
11,13.3048
12,11.8255
13,12.9247
14,13.5692
15,12.2256
16,13.3879
17,13.6663
18,12.0139
19,11.5304
20,14.1808
21,14.2632
22,14.019
23,12.1145

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,17.0399,55.503
0,1,18.9613,93.0783
0,2,9.87835,93.6195
0,3,4.2469,95.0402
0,4,14.4509,145.547
0,5,9.69874,114.366
0,6,8.13749,144.602
0,7,11.158,125.49
0,8,13.654,16.4617
0,9,11.3579,129.35
0,10,10.8015,109.807
0,11,23.7951,71.9202
0,12,8.09795,143.426
0,13,7.06908,101.112
0,14,2.08617,146.347
0,15,10.2153,148.725
0,16,14.5969,31.6168
0,17,23.5661,121.452
0,18,24.8461,80.0849
0,19,6.13952,123.192
0,20,2.18799,47.2662
0,21,24.4311,124.467
0,22,0.322654,100.037
0,23,20.9957,129.686
1,0,17.0399,55.503
1,1,18.9613,93.0783
1,2,9.87835,93.6195
1,3,4.2469,95.0402
1,4,14.4509,145.547
1,5,9.69874,114.366
1,6,8.13749,144.602
1,7,11.158,125.49
1,8,13.654,16.4617
1,9,11.3579,129.35
1,10,23.6379,54.2901
1,11,1.274,6.6769
1,12,14.4035,62.5036
1,13,6.7051,79.87
1,14,7.77696,106.322
1,15,9.34276,69.1753
1,16,15.515,0.28435
1,17,0.91634,16.4797
1,18,21.8098,11.8406
1,19,14.6742,7.6922
1,20,7.3277,147.198
1,21,24.8545,28.8232
1,22,15.5934,62.7511
1,23,4.50977,85.8139
2,0,17.0399,55.503
2,1,18.9613,93.0783
2,2,9.87835,93.6195
2,3,4.2469,95.0402
2,4,14.4509,145.547
2,5,9.69874,114.366
2,6,8.13749,144.602
2,7,11.158,125.49
2,8,13.654,16.4617
2,9,7.96357,1.1664
2,10,0.83432,88.4867
2,11,13.5694,91.7476
2,12,12.3714,111.579
2,13,20.5198,109.372
2,14,14.6853,131.144
2,15,13.8448,78.1385
2,16,1.23089,38.0257
2,17,3.32488,17.4592
2,18,14.556,110.203
2,19,7.01054,64.4958
2,20,20.8163,42.321
2,21,24.7394,23.9888
2,22,21.6517,26.6213
2,23,12.5128,2.14497
3,0,17.0399,55.503
3,1,18.9613,93.0783
3,2,9.87835,93.6195
3,3,4.2469,95.0402
3,4,14.4509,145.547
3,5,9.69874,114.366
3,6,8.13749,144.602
3,7,11.158,125.49
3,8,13.654,16.4617
3,9,7.96357,1.1664
3,10,22.4351,45.8789
3,11,18.0621,64.1378
3,12,22.9701,129.856
3,13,15.7412,112.249
3,14,9.48707,127.554
3,15,20.0004,129.588
3,16,20.1687,74.6686
3,17,9.21396,29.7139
3,18,18.4659,72.7162
3,19,22.3618,84.6762
3,20,19.0874,146.142
3,21,17.44,104.086
3,22,19.2825,3.07146
3,23,15.5848,15.8374
4,0,17.0399,55.503
4,1,18.9613,93.0783
4,2,9.87835,93.6195
4,3,4.2469,95.0402
4,4,14.4509,145.547
4,5,9.69874,114.366
4,6,8.13749,144.602
4,7,11.158,125.49
4,8,14.5571,141.447
4,9,25.2575,88.9688
4,10,25.6585,69.7171
4,11,18.7287,96.3947
4,12,8.27642,141.45
4,13,5.3197,85.309
4,14,21.2973,124.729
4,15,7.74042,65.3007
4,16,17.861,134.885
4,17,2.33318,6.95728
4,18,20.2686,109.276
4,19,12.0346,21.7719
4,20,19.5989,7.07455
4,21,24.2409,52.4254
4,22,4.32913,27.0406
4,23,4.12076,98.8241
5,0,17.0399,55.503
5,1,18.9613,93.0783
5,2,9.87835,93.6195
5,3,4.2469,95.0402
5,4,14.4509,145.547
5,5,9.69874,114.366
5,6,8.13749,144.602
5,7,11.158,125.49
5,8,14.5571,141.447
5,9,25.2575,88.9688
5,10,14.146,10.3339
5,11,4.63148,142.815
5,12,18.0527,99.5755
5,13,3.99588,128.014
5,14,8.05852,136.478
5,15,20.3002,127.593
5,16,5.29113,45.7957
5,17,3.3604,34.8641
5,18,9.25538,137.645
5,19,13.2372,60.3326
5,20,21.0231,3.56084
5,21,10.0987,121.175
5,22,13.4328,71.792
5,23,21.4227,79.1145
6,0,17.0399,55.503
6,1,18.9613,93.0783
6,2,9.87835,93.6195
6,3,4.2469,95.0402
6,4,14.4509,145.547
6,5,9.69874,114.366
6,6,8.13749,144.602
6,7,11.158,125.49
6,8,14.5571,141.447
6,9,6.05035,62.7879
6,10,9.38155,48.6266
6,11,24.6678,42.1285
6,12,23.0255,96.0177
6,13,18.2206,125.505
6,14,7.72231,78.4186
6,15,19.4208,96.9563
6,16,3.93222,96.1701
6,17,11.1668,3.989
6,18,3.3118,112.911
6,19,17.78,10.5517
6,20,2.94623,104.712
6,21,24.5294,35.9299
6,22,13.3774,26.6451
6,23,25.6966,24.8988
7,0,17.0399,55.503
7,1,18.9613,93.0783
7,2,9.87835,93.6195
7,3,4.2469,95.0402
7,4,14.4509,145.547
7,5,9.69874,114.366
7,6,8.13749,144.602
7,7,11.158,125.49
7,8,14.5571,141.447
7,9,6.05035,62.7879
7,10,21.3127,15.7708
7,11,12.0816,29.7317
7,12,6.81776,24.9179
7,13,14.8363,23.1961
7,14,0.428853,35.9724
7,15,8.24775,96.6861
7,16,3.15958,24.9106
7,17,25.3353,79.0687
7,18,8.62713,31.2722
7,19,23.2842,80.1964
7,20,0.49136,23.3584
7,21,5.96161,47.6201
7,22,3.36893,139.647
7,23,18.4069,23.392
8,0,17.0399,55.503
8,1,18.9613,93.0783
8,2,9.87835,93.6195
8,3,4.2469,95.0402
8,4,14.4509,145.547
8,5,9.69874,114.366
8,6,8.13749,144.602
8,7,21.224,92.2786
8,8,1.7969,52.6774
8,9,1.11317,25.1729
8,10,25.1198,66.511
8,11,1.01618,133.208
8,12,22.5,87.3623
8,13,10.8695,40.7614
8,14,15.1192,116.721
8,15,5.21033,14.4936
8,16,11.7302,134.758
8,17,13.8595,142.03
8,18,20.943,119.936
8,19,17.792,149.472
8,20,7.07648,147.849
8,21,17.9156,127.381
8,22,11.0007,88.1767
8,23,3.25345,75.4729
9,0,17.0399,55.503
9,1,18.9613,93.0783
9,2,9.87835,93.6195
9,3,4.2469,95.0402
9,4,14.4509,145.547
9,5,9.69874,114.366
9,6,8.13749,144.602
9,7,21.224,92.2786
9,8,1.7969,52.6774
9,9,1.11317,25.1729
9,10,13.2335,31.8842
9,11,1.56151,109.461
9,12,18.4775,73.7957
9,13,12.6625,42.3861
9,14,3.788,103.023
9,15,8.31493,133.291
9,16,0.584644,56.1418
9,17,4.62571,16.0864
9,18,20.6826,89.3609
9,19,0.803031,22.0599
9,20,14.3171,142.112
9,21,0.996598,86.089
9,22,10.4187,7.25963
9,23,0.323301,112.624
10,0,17.0399,55.503
10,1,18.9613,93.0783
10,2,9.87835,93.6195
10,3,4.2469,95.0402
10,4,14.4509,145.547
10,5,9.69874,114.366
10,6,8.13749,144.602
10,7,21.224,92.2786
10,8,1.7969,52.6774
10,9,7.29484,106.414
10,10,9.95533,63.9859
10,11,19.7192,78.5016
10,12,7.153,132.813
10,13,11.847,138.67
10,14,4.8725,133.179
10,15,23.0413,77.6462
10,16,19.2403,122.487
10,17,22.4576,3.77894
10,18,23.2843,104.302
10,19,17.3107,27.1066
10,20,21.6539,141.94
10,21,12.4873,2.24484
10,22,0.660661,129.261
10,23,11.7394,22.1112
11,0,17.0399,55.503
11,1,18.9613,93.0783
11,2,9.87835,93.6195
11,3,4.2469,95.0402
11,4,14.4509,145.547
11,5,9.69874,114.366
11,6,8.13749,144.602
11,7,21.224,92.2786
11,8,1.7969,52.6774
11,9,7.29484,106.414
11,10,5.4442,124.215
11,11,22.5396,65.2775
11,12,23.7566,134.76
11,13,8.75578,89.5022
11,14,11.0683,80.3791
11,15,3.89902,9.13261
11,16,24.5958,84.0427
11,17,5.76071,133.848
11,18,23.3145,38.7113
11,19,13.5991,14.5983
11,20,15.3509,5.98866
11,21,23.9997,67.9862
11,22,1.41492,91.5559
11,23,18.7258,77.3536
12,0,17.0399,55.503
12,1,18.9613,93.0783
12,2,9.87835,93.6195
12,3,4.2469,95.0402
12,4,14.4509,145.547
12,5,9.69874,114.366
12,6,8.13749,144.602
12,7,21.224,92.2786
12,8,19.679,95.9329
12,9,1.31846,123.89
12,10,4.44751,59.3074
12,11,5.35758,37.9315
12,12,5.18415,73.6104
12,13,15.3199,79.8358
12,14,19.3257,77.5349
12,15,19.6683,7.55651
12,16,0.73193,74.7851
12,17,14.9072,11.2886
12,18,10.4351,129.872
12,19,15.6577,136.45
12,20,6.01887,103.687
12,21,20.2219,88.9878
12,22,8.60879,50.7268
12,23,5.91015,17.5358
13,0,17.0399,55.503
13,1,18.9613,93.0783
13,2,9.87835,93.6195
13,3,4.2469,95.0402
13,4,14.4509,145.547
13,5,9.69874,114.366
13,6,8.13749,144.602
13,7,21.224,92.2786
13,8,19.679,95.9329
13,9,1.31846,123.89
13,10,18.924,0.80049
13,11,8.86437,42.6835
13,12,12.6679,27.2649
13,13,6.97634,122.979
13,14,25.6485,74.6036
13,15,4.73974,103.643
13,16,23.1253,18.1546
13,17,10.9595,42.8439
13,18,24.0708,133.276
13,19,12.0644,139.584
13,20,3.38077,59.1224
13,21,7.4996,43.6538
13,22,10.4214,31.3913
13,23,22.5265,126.278
14,0,17.0399,55.503
14,1,18.9613,93.0783
14,2,9.87835,93.6195
14,3,4.2469,95.0402
14,4,14.4509,145.547
14,5,9.69874,114.366
14,6,8.13749,144.602
14,7,21.224,92.2786
14,8,19.679,95.9329
14,9,17.5199,83.3386
14,10,22.1626,27.3237
14,11,17.6817,105.244
14,12,24.5211,61.7653
14,13,11.0263,126.032
14,14,24.6312,15.1293
