L(l),10,T,24

Period,Day Ahead Price
0,17.5548
1,19.1536
2,11.4895
3,13.1051
4,13.1395
5,17.4017
6,14.162
7,12.5857
8,14.6836
9,13.0759
10,11.6832
11,13.3801
12,11.9449
13,13.1881
14,13.1491
15,12.875
16,11.6859
17,13.5722
18,13.6264
19,14.191
20,11.5641
21,13.7674
22,12.1306
23,12.8166

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,16.9315,81.9705
0,1,25.61,49.3322
0,2,21.3582,1.28832
0,3,11.3149,123.097
0,4,5.23714,38.7076
0,5,20.529,137.638
0,6,24.2214,143.695
0,7,0.61259,23.4166
0,8,15.2985,69.5478
0,9,15.5846,147.118
0,10,2.28418,126.755
0,11,8.25896,80.4348
0,12,6.59994,31.1738
0,13,5.29257,7.90637
0,14,16.7533,73.4077
0,15,16.4749,114.24
0,16,0.108341,44.7875
0,17,24.4461,61.9217
0,18,17.0221,24.3887
0,19,0.230624,83.3257
0,20,23.5388,145.794
0,21,0.823073,29.8375
0,22,9.64589,145.478
0,23,7.85461,33.632
1,0,16.9315,81.9705
1,1,25.61,49.3322
1,2,21.3582,1.28832
1,3,11.3149,123.097
1,4,5.23714,38.7076
1,5,20.529,137.638
1,6,24.2214,143.695
1,7,0.61259,23.4166
1,8,15.2985,69.5478
1,9,15.5846,147.118
1,10,6.86867,60.9392
1,11,2.40503,15.0398
1,12,0.466736,58.9004
1,13,16.3202,142.545
1,14,15.5637,79.3875
1,15,9.27686,23.6331
1,16,21.6123,53.3287
1,17,0.495294,56.9417
1,18,25.8435,57.747
1,19,12.9657,27.4855
1,20,19.1508,48.7879
1,21,14.0729,83.4787
1,22,23.1612,41.4763
1,23,23.1168,136.324
2,0,16.9315,81.9705
2,1,25.61,49.3322
2,2,21.3582,1.28832
2,3,11.3149,123.097
2,4,5.23714,38.7076
2,5,20.529,137.638
2,6,24.2214,143.695
2,7,0.61259,23.4166
2,8,15.2985,69.5478
2,9,2.22578,74.0362
2,10,7.60149,149.137
2,11,14.0635,52.0244
2,12,8.73904,50.4886
2,13,2.80398,67.1537
2,14,20.4164,106.587
2,15,4.08671,3.20636
2,16,0.266407,69.924
2,17,9.43446,134.184
2,18,4.32478,27.8507
2,19,6.0622,135.089
2,20,19.762,67.6012
2,21,20.9587,51.5016
2,22,17.6237,33.9253
2,23,16.9008,132.374
3,0,16.9315,81.9705
3,1,25.61,49.3322
3,2,21.3582,1.28832
3,3,11.3149,123.097
3,4,5.23714,38.7076
3,5,20.529,137.638
3,6,24.2214,143.695
3,7,0.61259,23.4166
3,8,15.2985,69.5478
3,9,2.22578,74.0362
3,10,4.33571,17.5118
3,11,6.33416,48.4474
3,12,6.82775,102.824
3,13,24.6215,17.9766
3,14,24.2193,89.421
3,15,2.84822,4.32237
3,16,2.31227,132.118
3,17,19.79,101.959
3,18,4.34524,14.3048
3,19,24.8911,5.54725
3,20,10.5841,49.1964
3,21,24.1805,146.58
3,22,17.9179,116.618
3,23,5.68332,128.368
4,0,16.9315,81.9705
4,1,25.61,49.3322
4,2,21.3582,1.28832
4,3,11.3149,123.097
4,4,5.23714,38.7076
4,5,20.529,137.638
4,6,24.2214,143.695
4,7,0.61259,23.4166
4,8,24.7663,122.404
4,9,19.5191,116.238
4,10,0.205551,61.8472
4,11,19.9375,84.4935
4,12,3.87827,59.3994
4,13,6.51071,110.639
4,14,3.38526,116.748
4,15,18.1984,129.989
4,16,16.5223,146.175
4,17,0.455317,52.7048
4,18,20.1802,31.2834
4,19,22.58,86.4602
4,20,9.0553,62.1414
4,21,2.62936,95.4505
4,22,5.97325,60.9107
4,23,14.9566,0.366246
5,0,16.9315,81.9705
5,1,25.61,49.3322
5,2,21.3582,1.28832
5,3,11.3149,123.097
5,4,5.23714,38.7076
5,5,20.529,137.638
5,6,24.2214,143.695
5,7,0.61259,23.4166
5,8,24.7663,122.404
5,9,19.5191,116.238
5,10,2.61604,120.727
5,11,2.44574,32.5385
5,12,5.21832,18.8854
5,13,14.8307,108.138
5,14,2.38052,106.814
5,15,23.3749,12.6301
5,16,11.6071,113.438
5,17,0.711143,52.3313
5,18,1.14215,33.5462
5,19,6.20263,135.308
5,20,21.6855,31.7372
5,21,11.0722,120.756
5,22,1.96393,126.001
5,23,13.9679,34.4783
6,0,16.9315,81.9705
6,1,25.61,49.3322
6,2,21.3582,1.28832
6,3,11.3149,123.097
6,4,5.23714,38.7076
6,5,20.529,137.638
6,6,24.2214,143.695
6,7,0.61259,23.4166
6,8,24.7663,122.404
6,9,17.5144,120.685
6,10,25.7472,37.2696
6,11,13.0864,3.71417
6,12,24.8785,56.6574
6,13,6.91982,64.8042
6,14,10.193,131.888
6,15,20.7735,122.169
6,16,22.2574,68.7659
6,17,14.8874,140.239
6,18,16.089,22.9143
6,19,7.3321,135.323
6,20,21.8069,10.955
6,21,11.5983,53.7941
6,22,19.3155,41.2803
6,23,25.7823,17.9439
7,0,16.9315,81.9705
7,1,25.61,49.3322
7,2,21.3582,1.28832
7,3,11.3149,123.097
7,4,5.23714,38.7076
7,5,20.529,137.638
7,6,24.2214,143.695
7,7,0.61259,23.4166
7,8,24.7663,122.404
7,9,17.5144,120.685
7,10,8.33198,113.91
7,11,10.9159,80.4902
7,12,18.6004,129.029
7,13,17.4012,82.7127
7,14,9.48235,101.012
7,15,10.7337,68.8602
7,16,22.2716,135.161
7,17,5.96444,20.1951
7,18,4.44462,137.113
7,19,15.6129,50.8244
7,20,10.64,28.366
7,21,2.15464,18.6583
7,22,12.2155,34.2944
7,23,9.00545,125.736
8,0,16.9315,81.9705
8,1,25.61,49.3322
8,2,21.3582,1.28832
8,3,11.3149,123.097
8,4,5.23714,38.7076
8,5,20.529,137.638
8,6,24.2214,143.695
8,7,15.9575,73.2674
8,8,22.8508,105.024
8,9,20.7411,17.1873
8,10,1.29732,29.616
8,11,0.849812,125.751
8,12,7.71121,147.238
8,13,11.1472,94.0871
8,14,2.96039,142.077
8,15,16.7463,14.6698
8,16,19.0538,71.2791
8,17,21.4386,45.4281
8,18,25.1599,122.305
8,19,11.0524,95.4804
8,20,11.1359,98.1443
8,21,0.144164,136.243
8,22,25.9737,118.561
8,23,7.44855,38.7911
9,0,16.9315,81.9705
9,1,25.61,49.3322
9,2,21.3582,1.28832
9,3,11.3149,123.097
9,4,5.23714,38.7076
9,5,20.529,137.638
9,6,24.2214,143.695
9,7,15.9575,73.2674
9,8,22.8508,105.024
9,9,20.7411,17.1873
9,10,23.5192,95.4302
9,11,13.4015,108.977
9,12,12.0324,115.26
9,13,11.5733,37.608
9,14,0.391583,65.5274
9,15,5.84846,38.6925
9,16,23.3013,0.24363
9,17,10.0318,132.54
9,18,25.1295,32.3996
9,19,10.1393,49.509
9,20,21.0671,92.5468
9,21,17.441,48.2657
9,22,22.8363,50.458
9,23,5.6715,19.502
10,0,16.9315,81.9705
10,1,25.61,49.3322
10,2,21.3582,1.28832
10,3,11.3149,123.097
10,4,5.23714,38.7076
10,5,20.529,137.638
10,6,24.2214,143.695
10,7,15.9575,73.2674
10,8,22.8508,105.024
10,9,6.30035,107.822
10,10,12.2742,23.5983
10,11,21.156,137.866
10,12,18.7144,15.5258
10,13,10.642,12.7009
10,14,4.89298,63.2435
10,15,8.50395,76.2798
10,16,15.0674,80.8768
10,17,18.2882,23.837
10,18,15.2636,119.051
10,19,8.09831,88.031
10,20,15.4181,63.9143
10,21,11.7803,110.321
10,22,25.1861,128.45
10,23,1.61992,116.003
11,0,16.9315,81.9705
11,1,25.61,49.3322
11,2,21.3582,1.28832
11,3,11.3149,123.097
11,4,5.23714,38.7076
11,5,20.529,137.638
11,6,24.2214,143.695
11,7,15.9575,73.2674
11,8,22.8508,105.024
11,9,6.30035,107.822
11,10,17.4424,54.352
11,11,6.92678,147.726
11,12,17.2992,116.8
11,13,12.6099,31.2778
11,14,13.8146,39.2331
11,15,8.22707,9.91243
11,16,23.1486,46.3473
11,17,8.39507,70.852
11,18,20.9355,1.55328
11,19,12.6094,28.638
11,20,10.0803,14.556
11,21,17.9732,72.8048
11,22,22.9963,99.2411
11,23,1.00859,37.2492
12,0,16.9315,81.9705
12,1,25.61,49.3322
12,2,21.3582,1.28832
12,3,11.3149,123.097
12,4,5.23714,38.7076
12,5,20.529,137.638
12,6,24.2214,143.695
12,7,15.9575,73.2674
12,8,16.0472,114.879
12,9,15.866,25.6322
12,10,2.10863,5.70803
12,11,9.9569,41.6897
12,12,2.51892,109.78
12,13,15.2837,20.6608
12,14,7.37821,8.42343
12,15,8.92529,90.999
12,16,8.78562,141.988
12,17,5.75162,121.544
12,18,23.2566,37.6009
12,19,10.9859,87.4192
12,20,16.6439,117.408
12,21,16.6431,57.2876
12,22,17.0736,38.3549
12,23,18.0948,39.3888
13,0,16.9315,81.9705
13,1,25.61,49.3322
13,2,21.3582,1.28832
13,3,11.3149,123.097
13,4,5.23714,38.7076
13,5,20.529,137.638
13,6,24.2214,143.695
13,7,15.9575,73.2674
13,8,16.0472,114.879
13,9,15.866,25.6322
13,10,9.38673,53.9662
13,11,14.1625,127.744
13,12,22.7304,59.2225
13,13,14.6496,16.9594
13,14,19.2824,84.7651
13,15,25.6141,33.972
13,16,22.4824,128.025
13,17,6.77368,73.1778
13,18,15.9921,25.2912
13,19,13.1171,5.41264
13,20,24.1805,72.9096
13,21,21.9932,78.1829
13,22,15.9758,131.62
13,23,18.5472,110.21
14,0,16.9315,81.9705
14,1,25.61,49.3322
14,2,21.3582,1.28832
14,3,11.3149,123.097
14,4,5.23714,38.7076
14,5,20.529,137.638
14,6,24.2214,143.695
14,7,15.9575,73.2674
14,8,16.0472,114.879
14,9,18.8167,6.61458
14,10,23.6515,135.918
14,11,9.09031,71.5863
14,12,6.9893,115.873
14,13,13.3063,50.4114
14,14,23.29,47.5466
