L(l),6,T,24

Period,Day Ahead Price
0,4.34571
1,14.1859
2,14.2162
3,14.7356
4,13.214
5,11.9415
6,12.8801
7,13.0151
8,11.571
9,13.8837
10,11.6453
11,11.7002
12,11.5456
13,13.5889
14,13.3254
15,13.9266
16,14.3984
17,13.5063
18,13.4704
19,14.2229
20,13.4442
21,13.027
22,13.2009
23,13.5224

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,4.24819,46.0965
0,1,11.7945,111.843
0,2,20.0022,34.8417
0,3,4.08711,54.6265
0,4,3.89339,124.828
0,5,22.9787,143.654
0,6,7.49306,73.7885
0,7,2.16035,14.3149
0,8,12.9322,27.9113
0,9,10.2817,88.4779
0,10,3.91696,35.2576
0,11,13.8271,131.895
0,12,8.36216,28.1708
0,13,14.9591,131.191
0,14,22.1083,18.0535
0,15,9.57889,109.653
0,16,0.876169,61.5627
0,17,14.5324,86.6917
0,18,9.6502,6.99873
0,19,12.839,18.6276
0,20,15.1546,105.558
0,21,17.9796,12.7223
0,22,14.9459,96.3345
0,23,6.03281,71.3224
1,0,4.24819,46.0965
1,1,11.7945,111.843
1,2,20.0022,34.8417
1,3,4.08711,54.6265
1,4,3.89339,124.828
1,5,22.9787,143.654
1,6,7.49306,73.7885
1,7,2.16035,14.3149
1,8,12.9322,27.9113
1,9,10.2817,88.4779
1,10,24.1704,69.6853
1,11,9.83604,95.7707
1,12,8.40554,28.0062
1,13,25.5837,2.54278
1,14,19.5201,34.3449
1,15,0.321031,36.7754
1,16,25.7626,77.3616
1,17,17.2537,7.65221
1,18,7.33511,112.738
1,19,1.05112,58.3266
1,20,21.7433,80.4422
1,21,0.593393,111.217
1,22,7.49407,110.814
1,23,20.7201,42.0598
2,0,4.24819,46.0965
2,1,11.7945,111.843
2,2,20.0022,34.8417
2,3,4.08711,54.6265
2,4,3.89339,124.828
2,5,22.9787,143.654
2,6,7.49306,73.7885
2,7,2.16035,14.3149
2,8,12.9322,27.9113
2,9,3.76443,74.3488
2,10,5.59129,119.401
2,11,8.05186,104.791
2,12,5.19599,77.1639
2,13,9.42718,74.6148
2,14,19.9712,34.9856
2,15,9.25056,118.078
2,16,11.1045,78.6612
2,17,8.90504,7.25621
2,18,2.66644,81.0056
2,19,20.3288,12.5259
2,20,16.8004,21.5537
2,21,1.06227,103.231
2,22,12.6068,108.507
2,23,21.8328,43.4544
3,0,4.24819,46.0965
3,1,11.7945,111.843
3,2,20.0022,34.8417
3,3,4.08711,54.6265
3,4,3.89339,124.828
3,5,22.9787,143.654
3,6,7.49306,73.7885
3,7,2.16035,14.3149
3,8,12.9322,27.9113
3,9,3.76443,74.3488
3,10,19.1323,97.495
3,11,16.3264,69.8908
3,12,7.41006,69.6224
3,13,1.02006,76.6164
3,14,18.0042,97.8958
3,15,10.0357,65.5784
3,16,25.2604,63.6589
3,17,7.2668,149.503
3,18,14.2359,130.1
3,19,18.4143,83.0881
3,20,1.88965,61.7584
3,21,16.2974,132.881
3,22,21.9068,81.7133
3,23,15.9171,130.039
4,0,4.24819,46.0965
4,1,11.7945,111.843
4,2,20.0022,34.8417
4,3,4.08711,54.6265
4,4,3.89339,124.828
4,5,22.9787,143.654
4,6,7.49306,73.7885
4,7,2.16035,14.3149
4,8,9.06961,22.1632
4,9,20.3076,26.351
4,10,17.7398,11.9212
4,11,7.58268,7.61405
4,12,14.751,6.85532
4,13,7.38739,88.4023
4,14,21.0271,69.3232
4,15,25.6373,107.044
4,16,24.4073,53.0032
4,17,7.84777,126.09
4,18,1.58768,34.2274
4,19,5.43325,88.5579
4,20,7.77492,22.8281
4,21,17.8212,99.9339
4,22,12.6728,1.14802
4,23,1.80382,59.41
5,0,4.24819,46.0965
5,1,11.7945,111.843
5,2,20.0022,34.8417
5,3,4.08711,54.6265
5,4,3.89339,124.828
5,5,22.9787,143.654
5,6,7.49306,73.7885
5,7,2.16035,14.3149
5,8,9.06961,22.1632
5,9,20.3076,26.351
5,10,15.5116,117.622
5,11,24.7733,87.6929
5,12,9.61214,8.19625
5,13,0.882863,64.1848
5,14,21.8103,131.997
5,15,3.00456,101.583
5,16,7.57192,54.3429
5,17,24.8618,40.914
5,18,16.4451,101.994
5,19,5.95069,41.6822
5,20,15.1564,36.4286
5,21,9.94186,34.8412
5,22,23.1172,27.474
5,23,6.65779,79.0539
6,0,4.24819,46.0965
6,1,11.7945,111.843
6,2,20.0022,34.8417
6,3,4.08711,54.6265
6,4,3.89339,124.828
6,5,22.9787,143.654
6,6,7.49306,73.7885
6,7,2.16035,14.3149
6,8,9.06961,22.1632
6,9,8.48049,78.3984
6,10,5.92837,4.73924
6,11,23.5659,17.3256
6,12,4.09152,132.343
6,13,23.9918,17.0853
6,14,12.5065,54.2202
6,15,14.4184,109.166
6,16,17.6992,130.012
6,17,4.35149,17.0849
6,18,2.0803,82.6492
6,19,12.3403,86.4902
6,20,1.08237,116.303
6,21,5.43219,149.864
6,22,17.1115,135.441
6,23,19.0363,28.1868
7,0,4.24819,46.0965
7,1,11.7945,111.843
7,2,20.0022,34.8417
7,3,4.08711,54.6265
7,4,3.89339,124.828
7,5,22.9787,143.654
7,6,7.49306,73.7885
7,7,2.16035,14.3149
7,8,9.06961,22.1632
7,9,8.48049,78.3984
7,10,16.3302,63.0359
7,11,4.41516,9.78843
7,12,19.4696,87.8812
7,13,23.1708,81.6141
7,14,7.33536,130.163
7,15,2.70961,100.357
7,16,11.9017,64.6365
7,17,4.86702,148.21
7,18,6.0595,131.614
7,19,23.6341,81.5684
7,20,2.38205,71.7891
7,21,24.8024,40.2831
7,22,2.61778,85.7103
7,23,23.4445,36.0547
8,0,4.24819,46.0965
8,1,11.7945,111.843
8,2,20.0022,34.8417
8,3,4.08711,54.6265
8,4,3.89339,124.828
8,5,22.9787,143.654
8,6,7.49306,73.7885
8,7,5.49818,146.545
8,8,4.0464,22.8273
8,9,10.4196,22.8541
8,10,10.6941,68.5713
8,11,23.1142,26.6519
8,12,16.5185,129.759
8,13,13.0935,28.9682
8,14,15.5777,147.158
8,15,18.128,84.4228
8,16,7.86472,44.2748
8,17,15.1234,20.6293
8,18,19.8467,132.797
8,19,2.59242,120.64
8,20,9.45275,8.65901
8,21,19.3833,33.8015
8,22,18.1838,134.58
8,23,3.15352,134.12
9,0,4.24819,46.0965
9,1,11.7945,111.843
9,2,20.0022,34.8417
9,3,4.08711,54.6265
9,4,3.89339,124.828
9,5,22.9787,143.654
9,6,7.49306,73.7885
9,7,5.49818,146.545
9,8,4.0464,22.8273
9,9,10.4196,22.8541
9,10,0.759437,34.2983
9,11,12.2448,145.062
9,12,23.1718,7.93225
9,13,17.4139,108.564
9,14,13.3453,45.2913
9,15,19.5048,65.4562
9,16,0.796784,96.6382
9,17,10.7516,127.12
9,18,11.0285,86.7982
9,19,9.83657,89.0804
9,20,24.581,58.3535
9,21,22.1134,30.5209
9,22,12.0571,26.1619
9,23,0.81715,67.659
10,0,4.24819,46.0965
10,1,11.7945,111.843
10,2,20.0022,34.8417
10,3,4.08711,54.6265
10,4,3.89339,124.828
10,5,22.9787,143.654
10,6,7.49306,73.7885
10,7,5.49818,146.545
10,8,4.0464,22.8273
10,9,20.4458,77.8312
10,10,2.07253,16.8417
10,11,15.6996,141.289
10,12,10.2464,149.17
10,13,8.75064,135.419
10,14,10.0341,83.669
10,15,2.7839,140.559
10,16,13.6638,127.293
10,17,10.4387,62.0202
10,18,23.8695,113.088
10,19,20.1791,45.3982
10,20,24.64,106.719
10,21,3.8193,17.1171
10,22,7.44989,17.1872
10,23,15.7264,47.1195
11,0,4.24819,46.0965
11,1,11.7945,111.843
11,2,20.0022,34.8417
11,3,4.08711,54.6265
11,4,3.89339,124.828
11,5,22.9787,143.654
11,6,7.49306,73.7885
11,7,5.49818,146.545
11,8,4.0464,22.8273
11,9,20.4458,77.8312
11,10,24.0128,43.4435
11,11,1.90478,60.9191
11,12,3.4674,25.2053
11,13,0.0328759,111.604
11,14,22.2323,138.486
11,15,2.3165,2.46333
11,16,2.06873,124.244
11,17,18.1714,55.9049
11,18,11.016,14.8721
11,19,19.6887,38.1848
11,20,21.9722,112.19
11,21,19.986,100.201
11,22,12.7621,87.1674
11,23,0.283586,16.558
12,0,4.24819,46.0965
12,1,11.7945,111.843
12,2,20.0022,34.8417
12,3,4.08711,54.6265
12,4,3.89339,124.828
12,5,22.9787,143.654
12,6,7.49306,73.7885
12,7,5.49818,146.545
12,8,17.6033,130.756
12,9,11.4851,21.4995
12,10,2.77575,12.3087
12,11,11.1415,78.0447
12,12,3.44432,40.3437
12,13,11.1721,59.1109
12,14,17.0366,123.27
12,15,19.8073,7.76268
12,16,7.73789,20.0027
12,17,7.04471,72.3878
12,18,18.8658,59.3689
12,19,15.3446,75.8263
12,20,8.06007,100.253
12,21,8.65075,134.824
12,22,6.76264,21.9588
12,23,9.79043,65.2676
13,0,4.24819,46.0965
13,1,11.7945,111.843
13,2,20.0022,34.8417
13,3,4.08711,54.6265
13,4,3.89339,124.828
13,5,22.9787,143.654
13,6,7.49306,73.7885
13,7,5.49818,146.545
13,8,17.6033,130.756
13,9,11.4851,21.4995
13,10,14.6322,64.7932
13,11,14.6602,1.56135
13,12,18.9909,55.974
13,13,21.0372,5.71879
13,14,9.35111,51.9335
13,15,19.2022,4.32682
13,16,6.52703,69.2498
13,17,9.61944,51.0418
13,18,14.7522,87.757
13,19,1.43173,78.031
13,20,5.76683,26.1553
13,21,9.11847,45.793
13,22,19.9438,71.5709
13,23,13.3889,87.5228
14,0,4.24819,46.0965
14,1,11.7945,111.843
14,2,20.0022,34.8417
14,3,4.08711,54.6265
14,4,3.89339,124.828
14,5,22.9787,143.654
14,6,7.49306,73.7885
14,7,5.49818,146.545
14,8,17.6033,130.756
14,9,23.8666,43.6593
