L(l),4,T,24

Period,Day Ahead Price
0,9.72429
1,12.7897
2,11.4898
3,14.3456
4,11.9341
5,12.5818
6,12.4642
7,13.3733
8,12.3466
9,14.0812
10,13.4579
11,12.3758
12,14.2112
13,13.2573
14,11.9598
15,12.5892
16,12.0517
17,11.9368
18,12.0344
19,14.2267
20,13.8865
21,14.4349
22,13.7632
23,13.5928

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,10.771,100.204
0,1,18.3584,9.51334
0,2,17.707,140.353
0,3,5.89333,139.348
0,4,11.974,16.3886
0,5,19.047,21.5053
0,6,10.2634,147.135
0,7,11.2545,94.6774
0,8,19.0675,21.8381
0,9,4.47294,76.7095
0,10,6.17886,17.5941
0,11,13.8496,118.111
0,12,17.2166,75.8908
0,13,17.2981,68.3634
0,14,10.5505,114.809
0,15,18.8475,17.5174
0,16,4.44929,15.7395
0,17,20.3275,14.4404
0,18,2.00885,1.79664
0,19,4.82755,58.2027
0,20,12.1497,88.8793
0,21,16.4595,20.4248
0,22,4.95534,13.7784
0,23,24.2744,1.83463
1,0,10.771,100.204
1,1,18.3584,9.51334
1,2,17.707,140.353
1,3,5.89333,139.348
1,4,11.974,16.3886
1,5,19.047,21.5053
1,6,10.2634,147.135
1,7,19.4625,103.385
1,8,21.8425,43.4181
1,9,6.58694,53.4417
1,10,18.3906,55.7998
1,11,1.66938,148.855
1,12,22.9601,137.52
1,13,12.505,128.941
1,14,8.0587,14.8561
1,15,23.1262,142.609
1,16,6.83046,78.2667
1,17,7.25323,48.8403
1,18,20.1873,13.6341
1,19,25.0933,59.4297
1,20,15.3455,41.3422
1,21,2.05426,52.598
1,22,24.7501,90.4082
1,23,2.41386,142.778
2,0,10.771,100.204
2,1,18.3584,9.51334
2,2,17.707,140.353
2,3,5.89333,139.348
2,4,11.974,16.3886
2,5,19.047,21.5053
2,6,10.2634,147.135
2,7,23.2036,139.787
2,8,5.54992,42.945
2,9,21.1373,73.6871
2,10,6.65273,27.8741
2,11,14.5162,113.283
2,12,3.01266,121.147
2,13,21.626,67.129
2,14,16.5552,110.696
2,15,4.0037,52.1984
2,16,4.43344,149.112
2,17,15.2432,79.6705
2,18,19.7191,126.919
2,19,4.24636,51.9315
2,20,15.4101,75.3354
2,21,24.2682,26.2092
2,22,6.72675,62.4134
2,23,4.5515,15.3986
3,0,10.771,100.204
3,1,18.3584,9.51334
3,2,17.707,140.353
3,3,5.89333,139.348
3,4,11.974,16.3886
3,5,19.047,21.5053
3,6,5.78239,97.9139
3,7,23.4607,107.796
3,8,0.378657,107.706
3,9,23.8907,117.086
3,10,17.501,95.3445
3,11,23.4562,113.679
3,12,12.638,80.1153
3,13,16.3793,22.1574
3,14,14.1829,77.9805
3,15,9.78663,72.6828
3,16,19.4411,108.859
3,17,11.9892,98.0305
3,18,4.49945,24.6984
3,19,22.7993,148.213
3,20,3.05253,109.346
3,21,13.6291,142.872
3,22,25.51,111.371
3,23,12.8687,8.6071
4,0,10.771,100.204
4,1,18.3584,9.51334
4,2,17.707,140.353
4,3,5.89333,139.348
4,4,11.974,16.3886
4,5,19.047,21.5053
4,6,5.78239,97.9139
4,7,3.91227,85.361
4,8,2.58196,74.9439
4,9,13.7562,98.3756
4,10,23.6335,21.3695
4,11,15.6991,54.1077
4,12,4.04318,92.3967
4,13,0.905733,68.2754
4,14,7.20736,24.2517
4,15,15.9787,6.34033
4,16,18.9145,80.6256
4,17,2.13957,37.8891
4,18,22.4027,22.5157
4,19,11.6082,10.3477
4,20,14.2462,123.58
4,21,10.5049,42.7847
4,22,0.375754,31.9387
4,23,11.7023,56.5672
5,0,10.771,100.204
5,1,18.3584,9.51334
5,2,17.707,140.353
5,3,5.89333,139.348
5,4,11.974,16.3886
5,5,19.047,21.5053
5,6,5.78239,97.9139
5,7,7.97476,67.0224
5,8,19.7366,69.2619
5,9,24.3434,140.133
5,10,0.97308,104.688
5,11,15.7172,59.152
5,12,21.519,123.371
5,13,5.32313,41.8057
5,14,9.88522,39.4797
5,15,21.2324,48.8916
5,16,18.3582,29.3027
5,17,21.1869,1.45427
5,18,21.1283,83.9779
5,19,2.26483,133.675
5,20,16.8179,49.346
5,21,12.7823,39.66
5,22,8.47367,64.7628
5,23,5.33085,118.943
6,0,10.771,100.204
6,1,18.3584,9.51334
6,2,17.707,140.353
6,3,5.89333,139.348
6,4,11.974,16.3886
6,5,19.047,21.5053
6,6,1.74593,114.633
6,7,17.0099,119.232
6,8,1.13735,43.4164
6,9,14.4939,140.048
6,10,11.4134,102.623
6,11,24.1507,94.6863
6,12,9.30646,44.8711
6,13,3.43729,129.919
6,14,10.9164,119.264
6,15,5.18212,146.235
6,16,13.6089,116.915
6,17,22.4206,72.9643
6,18,16.9463,112.865
6,19,11.7872,69.4209
6,20,16.4376,85.4043
6,21,15.7956,78.6209
6,22,9.52742,76.8827
6,23,21.5401,53.5551
7,0,10.771,100.204
7,1,18.3584,9.51334
7,2,17.707,140.353
7,3,5.89333,139.348
7,4,11.974,16.3886
7,5,19.047,21.5053
7,6,1.74593,114.633
7,7,19.1404,20.4589
7,8,20.043,50.8524
7,9,21.1605,21.1699
7,10,7.79452,64.7622
7,11,0.293368,82.0981
7,12,25.0766,114.778
7,13,17.0884,97.7453
7,14,22.9171,134.509
7,15,3.85836,106.646
7,16,21.9436,47.1823
7,17,9.37777,89.9247
7,18,25.9082,58.1157
7,19,13.8498,58.9533
7,20,12.9695,74.1759
7,21,4.03704,50.2898
7,22,15.6147,127.784
7,23,19.371,31.8659
8,0,10.771,100.204
8,1,18.3584,9.51334
8,2,17.707,140.353
8,3,5.89333,139.348
8,4,11.974,16.3886
8,5,19.047,21.5053
8,6,1.74593,114.633
8,7,21.389,98.1135
8,8,14.6641,8.04773
8,9,6.0313,77.4469
8,10,15.1174,30.9771
8,11,17.3815,10.7991
8,12,5.29889,121.358
8,13,4.11725,126.204
8,14,21.8623,108.794
8,15,7.12572,21.571
8,16,18.554,93.9524
8,17,18.2862,96.8809
8,18,3.90514,38.9568
8,19,1.96257,39.8157
8,20,24.073,52.9766
8,21,24.7163,17.3269
8,22,3.87284,48.265
8,23,15.782,102.816
9,0,10.771,100.204
9,1,18.3584,9.51334
9,2,17.707,140.353
9,3,5.89333,139.348
9,4,11.974,16.3886
9,5,7.88782,92.3819
9,6,18.1318,90.4398
9,7,7.81422,1.92408
9,8,6.58609,13.5814
9,9,21.4476,69.4302
9,10,11.957,81.0874
9,11,13.6325,50.9546
9,12,16.2468,20.1024
9,13,22.0275,79.5018
9,14,16.8171,133.063
9,15,1.03532,90.4811
9,16,1.25733,7.51398
9,17,9.81935,113.533
9,18,23.3616,135.625
9,19,3.58379,56.0826
9,20,2.99167,107.177
9,21,24.38,122.044
9,22,16.545,15.3403
9,23,22.4942,50.2238
10,0,10.771,100.204
10,1,18.3584,9.51334
10,2,17.707,140.353
10,3,5.89333,139.348
10,4,11.974,16.3886
10,5,7.88782,92.3819
10,6,18.1318,90.4398
10,7,19.2392,63.4789
10,8,15.8142,63.948
10,9,16.821,135.096
10,10,0.709481,107.159
10,11,19.7229,101.121
10,12,8.56874,64.0346
10,13,7.49058,52.7633
10,14,15.8123,11.6335
10,15,10.9355,20.961
10,16,17.4106,47.8355
10,17,3.45015,3.25246
10,18,10.319,59.9845
10,19,13.5568,46.1687
10,20,8.45229,32.1766
10,21,25.7718,98.7186
10,22,25.4843,1.13855
10,23,7.58719,66.2964
11,0,10.771,100.204
11,1,18.3584,9.51334
11,2,17.707,140.353
11,3,5.89333,139.348
11,4,11.974,16.3886
11,5,7.88782,92.3819
11,6,18.1318,90.4398
11,7,6.90244,87.697
11,8,18.143,82.2231
11,9,14.5372,70.6041
11,10,21.8185,123.117
11,11,14.7532,91.1597
11,12,0.0628153,32.2734
11,13,24.1539,42.9567
11,14,11.8391,130.42
11,15,3.59276,139.967
11,16,2.58347,24.0734
11,17,22.2088,57.6322
11,18,14.3913,91.5157
11,19,2.3258,74.6084
11,20,7.69937,114.509
11,21,23.9592,68.9544
11,22,11.5879,103.498
11,23,7.90201,49.2976
12,0,10.771,100.204
12,1,18.3584,9.51334
12,2,17.707,140.353
12,3,5.89333,139.348
12,4,11.974,16.3886
12,5,7.88782,92.3819
12,6,24.2889,99.3222
12,7,8.63955,92.9023
12,8,9.39301,49.5546
12,9,24.8542,103.391
12,10,24.5689,6.10564
12,11,21.7395,125.603
12,12,1.6669,48.513
12,13,9.56323,124.88
12,14,16.1568,6.36889
12,15,1.00193,147.716
12,16,20.2183,142.871
12,17,24.8345,88.4553
12,18,4.40078,146.249
12,19,19.5006,123.364
12,20,2.76401,5.62214
12,21,19.372,112.066
12,22,4.42422,10.5127
12,23,5.92736,141.249
13,0,10.771,100.204
13,1,18.3584,9.51334
13,2,17.707,140.353
13,3,5.89333,139.348
13,4,11.974,16.3886
13,5,7.88782,92.3819
13,6,24.2889,99.3222
13,7,9.43503,121.859
13,8,6.83363,136.872
13,9,16.7216,33.9988
13,10,22.016,109.373
13,11,17.7814,36.3713
13,12,20.8873,43.0327
13,13,7.4756,81.8933
13,14,20.544,35.6891
13,15,20.2689,132.585
13,16,14.442,43.076
13,17,12.1102,136.644
13,18,3.24874,61.5638
13,19,7.59412,1.51373
13,20,15.7183,81.6592
13,21,23.0931,102.839
13,22,10.305,125.89
13,23,11.0829,130.854
14,0,10.771,100.204
14,1,18.3584,9.51334
14,2,17.707,140.353
14,3,5.89333,139.348
14,4,11.974,16.3886
14,5,7.88782,92.3819
14,6,24.2889,99.3222
14,7,15.2952,50.1234
14,8,0.851691,46.8194
14,9,22.2808,5.26126
14,10,8.94186,129.755
14,11,3.16428,7.32053
14,12,5.01962,140.048
14,13,2.83443,11.3268
14,14,6.22418,49.3975
14,15,8.92175,3.795
14,16,17.4594,11.1764
