L(l),10,T,24

Period,Day Ahead Price
0,13.514
1,12.5192
2,6.98033
3,16.4065
4,13.5891
5,14.9859
6,12.9776
7,14.3458
8,14.4897
9,13.4297
10,13.4894
11,12.2599
12,12.3102
13,13.6639
14,12.0904
15,13.723
16,14.2221
17,12.1607
18,12.3708
19,13.4731
20,13.8944
21,12.6254
22,12.9555
23,14.3862

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,13.1785,134.83
0,1,22.0557,42.2527
0,2,4.38134,60.6506
0,3,8.41183,104.84
0,4,23.3835,139.306
0,5,5.67548,26.7472
0,6,7.71023,135.389
0,7,0.552572,74.5588
0,8,2.23206,46.3931
0,9,5.52599,36.2384
0,10,10.5626,37.3345
0,11,5.40055,86.7748
0,12,13.5225,40.7248
0,13,19.9311,107.391
0,14,15.4906,59.8456
0,15,12.7995,98.3833
0,16,24.8321,119.705
0,17,4.81418,95.91
0,18,1.55578,16.5599
0,19,7.60946,60.1009
0,20,10.4727,62.6048
0,21,8.31714,130.574
0,22,14.0955,67.2535
0,23,23.6593,109.183
1,0,13.1785,134.83
1,1,22.0557,42.2527
1,2,4.38134,60.6506
1,3,8.41183,104.84
1,4,23.3835,139.306
1,5,5.67548,26.7472
1,6,7.71023,135.389
1,7,0.552572,74.5588
1,8,11.7982,129.001
1,9,12.5331,33.6999
1,10,13.996,32.4951
1,11,13.052,17.5542
1,12,6.37019,27.7759
1,13,22.1519,69.8899
1,14,3.61772,90.2397
1,15,24.991,119.207
1,16,16.9615,20.6226
1,17,8.69658,131.943
1,18,15.7744,55.9408
1,19,7.31077,116.049
1,20,14.3213,18.2844
1,21,4.96109,9.69915
1,22,14.4475,26.4404
1,23,17.1731,85.7774
2,0,13.1785,134.83
2,1,22.0557,42.2527
2,2,4.38134,60.6506
2,3,8.41183,104.84
2,4,23.3835,139.306
2,5,5.67548,26.7472
2,6,7.71023,135.389
2,7,4.56358,103.656
2,8,7.61969,48.7835
2,9,15.4735,106.157
2,10,1.27424,58.2759
2,11,8.97195,109.437
2,12,2.75873,134.237
2,13,17.1504,50.6825
2,14,15.2266,132.796
2,15,4.03272,58.611
2,16,17.0312,129.117
2,17,12.3423,19.0932
2,18,0.0575405,4.05861
2,19,20.7184,107.44
2,20,24.443,66.9369
2,21,24.1748,64.7192
2,22,21.6282,138.907
2,23,6.41752,84.7074
3,0,13.1785,134.83
3,1,22.0557,42.2527
3,2,4.38134,60.6506
3,3,8.41183,104.84
3,4,23.3835,139.306
3,5,5.67548,26.7472
3,6,7.71023,135.389
3,7,4.56358,103.656
3,8,12.3207,37.3769
3,9,16.258,62.6956
3,10,18.938,53.6498
3,11,23.7007,89.7882
3,12,11.0005,76.2104
3,13,14.3069,49.6207
3,14,6.48554,136.821
3,15,13.3227,92.492
3,16,24.8046,110.647
3,17,19.2616,61.6851
3,18,7.18065,68.6362
3,19,9.73029,96.8117
3,20,1.48219,63.452
3,21,15.9276,10.8311
3,22,17.346,33.2842
3,23,25.0807,44.9281
4,0,13.1785,134.83
4,1,22.0557,42.2527
4,2,4.38134,60.6506
4,3,8.41183,104.84
4,4,23.3835,139.306
4,5,5.67548,26.7472
4,6,18.3755,4.9311
4,7,25.9201,3.43832
4,8,20.6606,18.7476
4,9,24.3342,41.8634
4,10,12.6981,134.358
4,11,9.43343,95.1019
4,12,24.8518,27.5923
4,13,2.21977,9.40411
4,14,25.7869,38.7087
4,15,6.9244,59.4859
4,16,9.4722,110.472
4,17,1.79988,21.6681
4,18,24.6169,88.7699
4,19,0.186252,101.897
4,20,5.04433,31.2582
4,21,11.6163,99.9065
4,22,20.016,94.4055
4,23,1.39732,35.7051
5,0,13.1785,134.83
5,1,22.0557,42.2527
5,2,4.38134,60.6506
5,3,8.41183,104.84
5,4,23.3835,139.306
5,5,5.67548,26.7472
5,6,18.3755,4.9311
5,7,25.9201,3.43832
5,8,17.2966,82.9507
5,9,15.8416,139.413
5,10,23.6053,81.1595
5,11,8.40922,136.108
5,12,20.1343,68.6626
5,13,5.17341,24.233
5,14,12.0187,145.098
5,15,13.1862,117.2
5,16,17.7272,80.5945
5,17,18.0341,0.204239
5,18,13.9574,49.4349
5,19,4.4153,79.6034
5,20,8.36746,20.5845
5,21,8.58439,106.322
5,22,6.33647,77.1145
5,23,23.9178,97.5882
6,0,13.1785,134.83
6,1,22.0557,42.2527
6,2,4.38134,60.6506
6,3,8.41183,104.84
6,4,23.3835,139.306
6,5,5.67548,26.7472
6,6,18.3755,4.9311
6,7,21.1869,105.234
6,8,23.6802,75.1909
6,9,0.822343,124.845
6,10,10.6861,105.633
6,11,23.6826,122.889
6,12,2.9159,8.76002
6,13,7.86284,123.149
6,14,9.87885,53.2568
6,15,16.1418,105.3
6,16,24.5144,69.2757
6,17,14.2011,24.1127
6,18,3.76186,115.315
6,19,11.7338,110.617
6,20,13.4763,143.938
6,21,7.81415,62.1867
6,22,6.24028,25.5082
6,23,23.2004,125.002
7,0,13.1785,134.83
7,1,22.0557,42.2527
7,2,4.38134,60.6506
7,3,8.41183,104.84
7,4,23.3835,139.306
7,5,5.67548,26.7472
7,6,18.3755,4.9311
7,7,21.1869,105.234
7,8,24.6266,36.1476
7,9,8.99763,106.17
7,10,4.20354,120.358
7,11,8.56498,126.747
7,12,14.9639,114.893
7,13,8.22243,129.406
7,14,14.3907,146.455
7,15,18.1396,35.4242
7,16,15.1142,96.3798
7,17,2.49296,71.2997
7,18,4.50627,59.7912
7,19,2.54693,110.404
7,20,4.24267,79.0177
7,21,6.15871,144.788
7,22,0.96183,93.3689
7,23,10.2044,111.123
8,0,13.1785,134.83
8,1,22.0557,42.2527
8,2,4.38134,60.6506
8,3,8.41183,104.84
8,4,23.3835,139.306
8,5,18.5344,64.3016
8,6,7.05242,8.02683
8,7,20.976,120.014
8,8,10.9861,61.5972
8,9,8.3666,107.992
8,10,7.0386,39.6221
8,11,10.4977,135.246
8,12,24.1813,115.386
8,13,25.7409,32.7545
8,14,23.9586,134.427
8,15,7.71725,130.096
8,16,17.5379,19.0704
8,17,24.0639,54.7611
8,18,19.996,142.972
8,19,9.72716,85.6639
8,20,10.848,106.199
8,21,18.7205,101.735
8,22,23.3957,94.9506
8,23,7.07974,143.919
9,0,13.1785,134.83
9,1,22.0557,42.2527
9,2,4.38134,60.6506
9,3,8.41183,104.84
9,4,23.3835,139.306
9,5,18.5344,64.3016
9,6,7.05242,8.02683
9,7,20.976,120.014
9,8,14.1393,148.936
9,9,12.6865,62.1093
9,10,9.15013,73.1509
9,11,10.056,147.659
9,12,5.73083,58.758
9,13,2.7741,129.473
9,14,13.6792,83.0433
9,15,9.77946,76.5095
9,16,12.5052,43.8172
9,17,3.06207,103.45
9,18,10.3964,75.3713
9,19,15.2716,33.6136
9,20,24.6607,70.3512
9,21,15.9,32.682
9,22,9.19069,139.62
9,23,20.3223,5.06462
10,0,13.1785,134.83
10,1,22.0557,42.2527
10,2,4.38134,60.6506
10,3,8.41183,104.84
10,4,23.3835,139.306
10,5,18.5344,64.3016
10,6,7.05242,8.02683
10,7,11.2946,72.2385
10,8,14.8977,93.4629
10,9,14.533,45.2399
10,10,19.9712,62.5286
10,11,23.349,42.1472
10,12,2.68405,31.7818
10,13,25.7545,37.158
10,14,10.0307,22.8623
10,15,23.6484,51.1433
10,16,16.6153,123.714
10,17,1.93639,78.9433
10,18,5.92572,20.7269
10,19,11.5824,70.3186
10,20,25.421,57.8629
10,21,17.4529,21.9587
10,22,15.346,70.2572
10,23,15.2549,1.54073
11,0,13.1785,134.83
11,1,22.0557,42.2527
11,2,4.38134,60.6506
11,3,8.41183,104.84
11,4,23.3835,139.306
11,5,18.5344,64.3016
11,6,7.05242,8.02683
11,7,11.2946,72.2385
11,8,10.6686,28.4977
11,9,15.8223,51.3097
11,10,4.72567,19.5816
11,11,8.86641,0.259279
11,12,22.1602,50.7208
11,13,8.81636,36.3326
11,14,4.91306,76.3018
11,15,19.4187,44.1457
11,16,13.7139,25.4364
11,17,15.4274,147.257
11,18,1.89373,84.9354
11,19,13.3811,3.59794
11,20,9.68852,61.584
11,21,18.3088,36.7557
11,22,20.7623,69.153
11,23,18.2289,109.417
12,0,13.1785,134.83
12,1,22.0557,42.2527
12,2,4.38134,60.6506
12,3,8.41183,104.84
12,4,23.3835,139.306
12,5,18.5344,64.3016
12,6,4.16424,44.5359
12,7,2.53874,36.1969
12,8,18.7682,4.57993
12,9,24.2461,136.174
12,10,2.56379,1.73759
12,11,21.0291,78.4521
12,12,19.9254,16.427
12,13,6.5337,21.781
12,14,13.5806,107.964
12,15,2.63237,115.931
12,16,16.5135,39.2238
12,17,7.61442,120.477
12,18,23.884,82.6176
12,19,19.655,17.1543
12,20,5.20427,143.137
12,21,18.653,149.482
12,22,3.03661,69.4341
12,23,13.286,106.348
13,0,13.1785,134.83
13,1,22.0557,42.2527
13,2,4.38134,60.6506
13,3,8.41183,104.84
13,4,23.3835,139.306
13,5,18.5344,64.3016
13,6,4.16424,44.5359
13,7,2.53874,36.1969
13,8,8.20583,6.62789
13,9,11.9708,142.387
13,10,21.1862,109.584
13,11,3.85491,109.49
13,12,16.059,114.553
13,13,4.14407,134.164
13,14,6.54518,77.6807
13,15,16.7311,12.9512
13,16,5.45076,24.9676
13,17,10.3795,58.2481
13,18,6.3108,74.6281
13,19,11.32,70.2663
13,20,10.2303,108.638
13,21,3.7113,10.2771
13,22,22.0976,33.6235
13,23,12.7069,72.107
14,0,13.1785,134.83
14,1,22.0557,42.2527
14,2,4.38134,60.6506
14,3,8.41183,104.84
14,4,23.3835,139.306
14,5,18.5344,64.3016
14,6,4.16424,44.5359
14,7,25.9629,115.885
14,8,15.8708,34.6609
14,9,17.4483,25.3794
14,10,5.92874,98.2637
14,11,21.8099,4.72761
14,12,15.5754,28.011
