L(l),6,T,24

Period,Day Ahead Price
0,24.3254
1,17.6258
2,6.09703
3,15.21
4,17.7721
5,13.5468
6,15.2672
7,11.3814
8,14.2537
9,13.2456
10,11.7827
11,13.1129
12,14.1784
13,12.9745
14,13.2546
15,11.8246
16,13.236
17,13.3473
18,13.6342
19,13.3326
20,14.1283
21,13.0356
22,12.9809
23,12.3693

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,24.9613,11.095
0,1,21.0134,105.001
0,2,22.6121,74.4591
0,3,14.036,18.1735
0,4,20.5575,40.4223
0,5,12.9352,38.7141
0,6,10.4791,94.0496
0,7,19.3736,68.3696
0,8,15.014,140.427
0,9,18.7052,65.6497
0,10,20.8922,134.837
0,11,22.6403,54.6581
0,12,9.79303,43.2116
0,13,25.3126,55.8521
0,14,13.3319,55.4124
0,15,23.2206,61.7833
0,16,16.8234,116.437
0,17,24.1716,142.093
0,18,12.8778,27.6799
0,19,2.12145,102.49
0,20,9.43219,135.569
0,21,22.0532,128.718
0,22,19.7661,31.6546
0,23,21.5329,66.2531
1,0,24.9613,11.095
1,1,21.0134,105.001
1,2,22.6121,74.4591
1,3,14.036,18.1735
1,4,20.5575,40.4223
1,5,12.9352,38.7141
1,6,10.4791,94.0496
1,7,19.3736,68.3696
1,8,15.014,140.427
1,9,19.9095,113.14
1,10,25.7888,75.581
1,11,7.21536,125.384
1,12,8.69544,61.2695
1,13,4.48743,94.6708
1,14,21.3625,76.1634
1,15,15.629,21.5348
1,16,20.7264,107.173
1,17,10.2743,103.257
1,18,20.304,11.8256
1,19,7.49364,135.261
1,20,8.08311,19.6796
1,21,23.7091,52.0101
1,22,2.91771,75.4733
1,23,10.7753,130.292
2,0,24.9613,11.095
2,1,21.0134,105.001
2,2,22.6121,74.4591
2,3,14.036,18.1735
2,4,20.5575,40.4223
2,5,12.9352,38.7141
2,6,10.4791,94.0496
2,7,19.3736,68.3696
2,8,7.40723,130.321
2,9,10.3308,140.233
2,10,20.9588,126.443
2,11,21.272,33.0674
2,12,11.2029,28.219
2,13,25.5092,109.958
2,14,15.4315,82.3713
2,15,19.6116,84.525
2,16,21.4632,36.0095
2,17,13.9609,125.553
2,18,11.9756,15.0454
2,19,2.07832,15.1429
2,20,12.2775,138.529
2,21,22.8388,6.62437
2,22,9.39712,98.6614
2,23,9.60443,76.8139
3,0,24.9613,11.095
3,1,21.0134,105.001
3,2,22.6121,74.4591
3,3,14.036,18.1735
3,4,20.5575,40.4223
3,5,12.9352,38.7141
3,6,10.4791,94.0496
3,7,19.3736,68.3696
3,8,7.40723,130.321
3,9,4.21864,127.141
3,10,7.95974,61.244
3,11,15.9819,4.29073
3,12,21.508,36.5144
3,13,4.94002,139.447
3,14,21.8874,114.269
3,15,10.7709,88.8845
3,16,21.3393,125.306
3,17,6.80668,12.9365
3,18,24.4577,5.09893
3,19,7.12424,136.295
3,20,12.7493,51.7173
3,21,6.32909,23.442
3,22,23.1671,72.1102
3,23,16.1003,129.249
4,0,24.9613,11.095
4,1,21.0134,105.001
4,2,22.6121,74.4591
4,3,14.036,18.1735
4,4,20.5575,40.4223
4,5,12.9352,38.7141
4,6,10.4791,94.0496
4,7,24.1811,135.252
4,8,18.4441,87.7536
4,9,23.9818,31.799
4,10,10.1391,120.629
4,11,21.4241,141.723
4,12,25.3021,93.6115
4,13,14.3121,58.9057
4,14,12.4253,145.845
4,15,5.42997,70.1165
4,16,11.0933,28.3371
4,17,25.6773,121.313
4,18,20.0733,13.164
4,19,9.94918,132.957
4,20,3.98947,5.0074
4,21,17.5403,7.61397
4,22,2.89235,103.089
4,23,17.6867,15.6582
5,0,24.9613,11.095
5,1,21.0134,105.001
5,2,22.6121,74.4591
5,3,14.036,18.1735
5,4,20.5575,40.4223
5,5,12.9352,38.7141
5,6,10.4791,94.0496
5,7,24.1811,135.252
5,8,18.4441,87.7536
5,9,7.74142,44.9895
5,10,6.13688,149.572
5,11,4.98111,67.3578
5,12,8.02401,40.1298
5,13,22.921,96.1227
5,14,4.83625,108.863
5,15,23.4829,18.5901
5,16,24.1593,95.1753
5,17,2.98488,62.9416
5,18,2.29597,17.5613
5,19,23.9312,32.4756
5,20,12.4353,126.446
5,21,12.9838,86.3245
5,22,9.77213,80.6996
5,23,5.77664,46.8726
6,0,24.9613,11.095
6,1,21.0134,105.001
6,2,22.6121,74.4591
6,3,14.036,18.1735
6,4,20.5575,40.4223
6,5,12.9352,38.7141
6,6,10.4791,94.0496
6,7,24.1811,135.252
6,8,25.5028,120.176
6,9,23.8956,98.9171
6,10,5.30838,45.2571
6,11,21.665,149.198
6,12,14.9585,80.7989
6,13,2.10182,43.8825
6,14,16.5924,25.8
6,15,17.9475,18.998
6,16,17.2841,16.4715
6,17,13.6747,23.6354
6,18,18.8407,6.28165
6,19,24.6356,123.019
6,20,0.0513835,27.9491
6,21,5.09775,17.2611
6,22,9.60919,99.2837
6,23,2.40982,71.0278
7,0,24.9613,11.095
7,1,21.0134,105.001
7,2,22.6121,74.4591
7,3,14.036,18.1735
7,4,20.5575,40.4223
7,5,12.9352,38.7141
7,6,10.4791,94.0496
7,7,24.1811,135.252
7,8,25.5028,120.176
7,9,13.6867,2.64418
7,10,14.141,66.5909
7,11,2.09474,141.061
7,12,15.7002,94.2065
7,13,20.1417,64.0684
7,14,18.4695,119.845
7,15,1.89103,13.4539
7,16,24.699,44.3177
7,17,22.313,14.0776
7,18,24.4911,82.3423
7,19,5.53475,4.22502
7,20,12.207,43.469
7,21,21.8189,84.3271
7,22,2.31667,20.3486
7,23,7.53456,97.6429
8,0,24.9613,11.095
8,1,21.0134,105.001
8,2,22.6121,74.4591
8,3,14.036,18.1735
8,4,20.5575,40.4223
8,5,12.9352,38.7141
8,6,8.59836,41.3418
8,7,4.57342,94.5294
8,8,7.04255,55.7124
8,9,23.8074,122.335
8,10,1.37478,126.456
8,11,25.8573,71.0652
8,12,10.2043,80.6678
8,13,15.193,146.646
8,14,19.4565,93.1428
8,15,17.4744,58.6752
8,16,0.270529,124.629
8,17,9.20828,114.733
8,18,9.10903,28.4618
8,19,19.3507,25.21
8,20,7.42339,40.711
8,21,7.99404,65.2692
8,22,1.21326,38.2885
8,23,12.4467,63.5188
9,0,24.9613,11.095
9,1,21.0134,105.001
9,2,22.6121,74.4591
9,3,14.036,18.1735
9,4,20.5575,40.4223
9,5,12.9352,38.7141
9,6,8.59836,41.3418
9,7,4.57342,94.5294
9,8,7.04255,55.7124
9,9,15.1754,73.5012
9,10,23.8141,148.804
9,11,3.28121,40.2478
9,12,14.7853,141.615
9,13,10.4662,90.7313
9,14,5.97698,89.2149
9,15,3.46446,76.446
9,16,18.1672,117.479
9,17,25.9301,38.4719
9,18,0.670628,53.0427
9,19,15.5747,109.645
9,20,24.8697,38.8229
9,21,16.9126,48.4986
9,22,1.53426,13.8661
9,23,4.85468,102.994
10,0,24.9613,11.095
10,1,21.0134,105.001
10,2,22.6121,74.4591
10,3,14.036,18.1735
10,4,20.5575,40.4223
10,5,12.9352,38.7141
10,6,8.59836,41.3418
10,7,4.57342,94.5294
10,8,17.6205,61.6524
10,9,7.90244,136.516
10,10,21.1623,142.43
10,11,19.2028,5.13201
10,12,13.3278,1.23793
10,13,6.9919,81.4501
10,14,9.98073,149.252
10,15,12.2495,0.331846
10,16,17.3045,48.3008
10,17,20.3703,112.557
10,18,0.731608,144.738
10,19,9.7543,47.5315
10,20,9.90649,37.9988
10,21,20.9298,0.505434
10,22,3.65956,146.486
10,23,12.1744,132.33
11,0,24.9613,11.095
11,1,21.0134,105.001
11,2,22.6121,74.4591
11,3,14.036,18.1735
11,4,20.5575,40.4223
11,5,12.9352,38.7141
11,6,8.59836,41.3418
11,7,4.57342,94.5294
11,8,17.6205,61.6524
11,9,12.31,74.9911
11,10,14.4063,52.081
11,11,21.6826,24.7992
11,12,7.08901,105.868
11,13,10.1326,4.32035
11,14,12.9806,100.071
11,15,0.0824001,24.769
11,16,25.1208,49.1493
11,17,11.4876,89.3955
11,18,11.4738,0.815793
11,19,20.314,54.742
11,20,17.3661,19.8212
11,21,22.033,107.389
11,22,19.3136,38.4228
11,23,4.54593,97.9196
12,0,24.9613,11.095
12,1,21.0134,105.001
12,2,22.6121,74.4591
12,3,14.036,18.1735
12,4,20.5575,40.4223
12,5,12.9352,38.7141
12,6,8.59836,41.3418
12,7,5.12977,58.9149
12,8,3.29753,142.014
12,9,10.9329,116.787
12,10,8.93357,66.1946
12,11,11.0592,147.662
12,12,7.79902,0.0608446
12,13,25.1429,5.66539
12,14,16.3205,123.393
12,15,2.62111,70.1266
12,16,13.5553,25.1233
12,17,19.7129,55.0291
12,18,16.8422,6.51681
12,19,9.87412,49.4216
12,20,13.3612,137.723
12,21,23.7566,52.2872
12,22,1.35653,17.7182
12,23,13.7116,139.328
13,0,24.9613,11.095
13,1,21.0134,105.001
13,2,22.6121,74.4591
13,3,14.036,18.1735
13,4,20.5575,40.4223
13,5,12.9352,38.7141
13,6,8.59836,41.3418
13,7,5.12977,58.9149
13,8,3.29753,142.014
13,9,18.9538,116.02
13,10,17.9077,136.862
13,11,21.055,53.2414
13,12,23.7336,137.519
13,13,2.57773,59.1254
13,14,5.87643,50.0738
13,15,0.159867,0.15734
13,16,0.661269,30.2464
13,17,20.5525,104.47
13,18,15.3026,75.4139
13,19,13.1277,36.2738
13,20,3.49446,116.783
13,21,9.96618,63.7675
13,22,22.682,66.4336
13,23,25.0656,124.991
14,0,24.9613,11.095
14,1,21.0134,105.001
14,2,22.6121,74.4591
14,3,14.036,18.1735
14,4,20.5575,40.4223
14,5,12.9352,38.7141
14,6,8.59836,41.3418
14,7,5.12977,58.9149
14,8,16.0841,79.657
14,9,19.9933,3.68391
14,10,7.78434,131.904
14,11,8.6877,34.4002
