L(l),6,T,24

Period,Day Ahead Price
0,4.6519
1,4.04733
2,9.16436
3,9.54085
4,12.2847
5,13.8061
6,13.2649
7,13.1401
8,14.0779
9,13.4858
10,12.5968
11,12.5333
12,12.6287
13,12.0445
14,12.9401
15,13.0431
16,12.272
17,12.9811
18,11.7928
19,13.8438
20,12.8088
21,12.3664
22,13.3119
23,13.092

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,4.66793,31.2709
0,1,6.2807,124.822
0,2,12.1157,89.0721
0,3,0.801235,10.9245
0,4,15.9445,21.3191
0,5,13.3627,69.8548
0,6,24.6926,106.991
0,7,23.1354,37.3675
0,8,16.4382,149.636
0,9,14.2948,135.12
0,10,7.47636,4.32328
0,11,16.3506,68.4302
0,12,22.4235,18.5844
0,13,20.0711,101.388
0,14,18.4295,71.8695
0,15,7.68584,71.0117
0,16,9.72666,12.6334
0,17,6.32886,106.91
0,18,20.3334,76.5988
0,19,15.4249,133.088
0,20,12.9766,13.7138
0,21,24.2147,74.6563
0,22,12.4891,107.556
0,23,6.88644,12.1954
1,0,4.66793,31.2709
1,1,6.2807,124.822
1,2,12.1157,89.0721
1,3,0.801235,10.9245
1,4,15.9445,21.3191
1,5,13.3627,69.8548
1,6,24.6926,106.991
1,7,1.6849,14.0842
1,8,13.6787,53.8287
1,9,11.2778,23.8976
1,10,24.7227,71.7689
1,11,8.73627,126.823
1,12,24.268,61.3061
1,13,8.18115,148.64
1,14,21.6625,63.8054
1,15,11.287,55.488
1,16,10.822,21.7442
1,17,13.1658,124.168
1,18,12.0983,140.031
1,19,22.6199,137.67
1,20,25.0399,51.1134
1,21,16.8681,65.9611
1,22,24.5879,11.1381
1,23,17.3019,67.9075
2,0,4.66793,31.2709
2,1,6.2807,124.822
2,2,12.1157,89.0721
2,3,0.801235,10.9245
2,4,15.9445,21.3191
2,5,13.3627,69.8548
2,6,24.6926,106.991
2,7,23.4544,98.4406
2,8,17.6192,2.54263
2,9,19.6822,102.469
2,10,25.1564,54.3173
2,11,24.1174,90.7751
2,12,4.63774,85.1826
2,13,25.3371,114.903
2,14,10.8825,69.3409
2,15,22.5011,142.807
2,16,2.78925,83.8572
2,17,4.32439,9.64873
2,18,18.0679,95.7365
2,19,14.6522,85.6777
2,20,9.98852,100.111
2,21,18.3823,9.92728
2,22,0.849391,140.768
2,23,25.4772,44.7144
3,0,4.66793,31.2709
3,1,6.2807,124.822
3,2,12.1157,89.0721
3,3,0.801235,10.9245
3,4,15.9445,21.3191
3,5,13.3627,69.8548
3,6,16.3445,6.51669
3,7,4.58198,83.5337
3,8,20.6661,35.0862
3,9,0.523662,66.5961
3,10,22.0306,60.35
3,11,13.0569,144.114
3,12,19.7527,9.15559
3,13,0.723366,20.4627
3,14,20.8869,95.222
3,15,19.2937,132.481
3,16,7.00199,133.592
3,17,13.3261,87.8528
3,18,8.03172,133.592
3,19,2.1606,70.2668
3,20,18.8989,124.469
3,21,9.60262,125.819
3,22,9.05802,101.801
3,23,9.66075,138.78
4,0,4.66793,31.2709
4,1,6.2807,124.822
4,2,12.1157,89.0721
4,3,0.801235,10.9245
4,4,15.9445,21.3191
4,5,13.3627,69.8548
4,6,16.3445,6.51669
4,7,13.333,36.8006
4,8,9.96199,119.018
4,9,22.6057,137.366
4,10,16.5341,6.60143
4,11,8.21549,36.2793
4,12,5.85932,120.574
4,13,15.7616,79.7356
4,14,23.8789,58.6109
4,15,0.824661,67.2454
4,16,8.99956,29.9263
4,17,14.9652,25.9212
4,18,5.92285,142.076
4,19,20.2507,135.411
4,20,25.6418,17.7398
4,21,15.5905,69.5273
4,22,10.4714,25.19
4,23,23.1266,121.955
5,0,4.66793,31.2709
5,1,6.2807,124.822
5,2,12.1157,89.0721
5,3,0.801235,10.9245
5,4,15.9445,21.3191
5,5,13.3627,69.8548
5,6,16.3445,6.51669
5,7,1.04903,134.8
5,8,17.9059,148.868
5,9,19.9271,14.1887
5,10,9.36308,57.6352
5,11,4.18137,29.714
5,12,7.86845,60.7964
5,13,2.99478,127.4
5,14,21.1638,37.0959
5,15,5.31788,25.8138
5,16,7.53687,138.971
5,17,17.4576,95.3536
5,18,12.4302,51.863
5,19,17.3363,21.2804
5,20,6.07733,19.8833
5,21,11.3082,146.707
5,22,17.7032,141.383
5,23,20.4471,53.8463
6,0,4.66793,31.2709
6,1,6.2807,124.822
6,2,12.1157,89.0721
6,3,0.801235,10.9245
6,4,15.9445,21.3191
6,5,13.3627,69.8548
6,6,12.3423,44.7121
6,7,9.91929,95.9814
6,8,22.838,91.4291
6,9,6.23123,4.8658
6,10,15.7475,61.0652
6,11,1.09748,26.9646
6,12,23.5819,80.582
6,13,21.9039,113.592
6,14,23.0287,3.32919
6,15,22.2482,104.863
6,16,24.5531,28.0215
6,17,12.3502,19.83
6,18,7.20873,89.0409
6,19,2.87897,84.5381
6,20,19.4702,117.068
6,21,1.64282,121.554
6,22,4.23791,50.516
6,23,17.6556,119.824
7,0,4.66793,31.2709
7,1,6.2807,124.822
7,2,12.1157,89.0721
7,3,0.801235,10.9245
7,4,15.9445,21.3191
7,5,13.3627,69.8548
7,6,12.3423,44.7121
7,7,4.64351,11.7847
7,8,9.17846,100.681
7,9,13.6162,93.1234
7,10,7.7263,25.8709
7,11,7.57934,122.905
7,12,13.3614,84.9273
7,13,22.489,90.6131
7,14,12.742,115.948
7,15,17.8631,29.9452
7,16,9.09389,123.065
7,17,10.7796,118.517
7,18,22.1455,115.865
7,19,14.9816,88.6412
7,20,1.33616,87.905
7,21,8.92952,123.678
7,22,24.8358,141.522
7,23,7.55927,7.38015
8,0,4.66793,31.2709
8,1,6.2807,124.822
8,2,12.1157,89.0721
8,3,0.801235,10.9245
8,4,15.9445,21.3191
8,5,13.3627,69.8548
8,6,12.3423,44.7121
8,7,2.64521,73.2524
8,8,15.6784,75.4119
8,9,19.4464,105.697
8,10,20.1764,80.3947
8,11,9.50996,107.44
8,12,9.042,105.294
8,13,18.8378,37.9261
8,14,15.236,129.479
8,15,3.01364,93.1901
8,16,13.0083,69.1404
8,17,11.5885,109.058
8,18,25.159,37.831
8,19,9.97089,48.8375
8,20,23.5997,82.6901
8,21,9.185,91.4794
8,22,16.7788,114.205
8,23,4.33901,111.375
9,0,4.66793,31.2709
9,1,6.2807,124.822
9,2,12.1157,89.0721
9,3,0.801235,10.9245
9,4,15.9445,21.3191
9,5,0.0168386,136.853
9,6,0.726693,114.44
9,7,4.34427,130.232
9,8,13.3081,124.908
9,9,5.37835,33.7094
9,10,8.72099,97.7845
9,11,4.38459,118.987
9,12,6.31179,120.054
9,13,8.09227,0.279791
9,14,20.6001,100.621
9,15,16.6542,97.5018
9,16,4.26745,12.8447
9,17,13.0247,135.494
9,18,16.7013,144.245
9,19,24.0032,80.0206
9,20,6.51224,24.0656
9,21,17.6455,143.212
9,22,13.5411,9.73193
9,23,15.3161,54.5195
10,0,4.66793,31.2709
10,1,6.2807,124.822
10,2,12.1157,89.0721
10,3,0.801235,10.9245
10,4,15.9445,21.3191
10,5,0.0168386,136.853
10,6,0.726693,114.44
10,7,10.3258,103.236
10,8,22.509,76.6923
10,9,11.7165,86.0623
10,10,17.46,9.86242
10,11,13.3595,75.2765
10,12,22.6123,13.3879
10,13,22.7046,36.9758
10,14,4.14541,39.9827
10,15,5.41854,2.79781
10,16,21.8301,57.0193
10,17,0.357935,68.6649
10,18,6.71134,35.4333
10,19,11.335,60.8946
10,20,2.62567,149.17
10,21,19.5424,130.927
10,22,0.110597,146.029
10,23,3.75832,33.8027
11,0,4.66793,31.2709
11,1,6.2807,124.822
11,2,12.1157,89.0721
11,3,0.801235,10.9245
11,4,15.9445,21.3191
11,5,0.0168386,136.853
11,6,0.726693,114.44
11,7,4.15325,91.5321
11,8,9.67993,55.3744
11,9,11.9258,149.498
11,10,13.8982,40.9697
11,11,21.653,15.2618
11,12,18.1704,56.9213
11,13,10.8014,30.4386
11,14,3.11931,78.1544
11,15,16.3511,7.01908
11,16,13.2811,21.71
11,17,23.4366,113.77
11,18,14.1246,93.3393
11,19,11.957,59.4916
11,20,16.7076,34.7452
11,21,12.1801,132.524
11,22,24.8868,8.71444
11,23,22.3844,124.404
12,0,4.66793,31.2709
12,1,6.2807,124.822
12,2,12.1157,89.0721
12,3,0.801235,10.9245
12,4,15.9445,21.3191
12,5,0.0168386,136.853
12,6,5.47038,141.921
12,7,16.8867,31.4044
12,8,15.3223,113.855
12,9,18.8485,58.4987
12,10,21.6108,56.7475
12,11,15.7312,114.631
12,12,6.18583,77.618
12,13,8.01063,126.152
12,14,16.8869,23.6119
12,15,9.5191,69.3736
12,16,21.2147,15.2704
12,17,7.24289,30.2127
12,18,1.30326,93.4633
12,19,4.20492,76.683
12,20,2.74616,142.292
12,21,16.6762,75.3435
12,22,23.4848,120.036
12,23,9.09868,149.012
13,0,4.66793,31.2709
13,1,6.2807,124.822
13,2,12.1157,89.0721
13,3,0.801235,10.9245
13,4,15.9445,21.3191
13,5,0.0168386,136.853
13,6,5.47038,141.921
13,7,15.239,86.3362
13,8,22.0915,121.052
13,9,10.409,149.02
13,10,7.16498,124.914
13,11,24.7674,31.3548
13,12,16.1012,122.604
13,13,21.2284,124.887
13,14,9.44997,110.081
13,15,18.2114,62.5495
13,16,9.60576,19.059
13,17,21.9114,11.0552
13,18,12.9571,127.189
13,19,13.8298,29.8771
13,20,1.82271,64.3611
13,21,0.988003,8.85843
13,22,14.9483,107.472
13,23,24.9159,125.653
14,0,4.66793,31.2709
14,1,6.2807,124.822
14,2,12.1157,89.0721
14,3,0.801235,10.9245
14,4,15.9445,21.3191
14,5,0.0168386,136.853
14,6,5.47038,141.921
14,7,14.2365,90.3037
14,8,17.8306,137.675
14,9,14.9747,18.8606
14,10,24.0367,143.436
