L(l),4,T,24

Period,Day Ahead Price
0,3.95003
1,11.3714
2,17.8352
3,12.3668
4,8.39035
5,14.3495
6,12.0092
7,12.1109
8,13.7772
9,14.0962
10,13.0618
11,13.5421
12,13.7247
13,13.9516
14,13.1756
15,11.719
16,14.0363
17,12.6654
18,13.127
19,12.1805
20,13.8671
21,12.8567
22,13.7896
23,13.1117

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,3.75582,61.5424
0,1,2.01308,104.063
0,2,25.9115,95.3444
0,3,25.5344,90.0519
0,4,9.20107,88.8198
0,5,22.9591,99.0148
0,6,5.83527,84.2834
0,7,0.0260353,49.2266
0,8,18.0746,74.6785
0,9,16.1902,27.7677
0,10,6.83737,121.369
0,11,3.463,4.54575
0,12,22.667,1.20267
0,13,25.88,41.5786
0,14,23.919,63.3269
0,15,24.1417,70.747
0,16,21.2918,38.2318
0,17,24.3662,105.155
0,18,23.1027,40.6371
0,19,23.2867,66.9433
0,20,11.8821,4.63413
0,21,8.10404,43.2064
0,22,14.0941,105.394
0,23,6.14896,134.021
1,0,3.75582,61.5424
1,1,2.01308,104.063
1,2,25.9115,95.3444
1,3,25.5344,90.0519
1,4,9.20107,88.8198
1,5,22.9591,99.0148
1,6,5.83527,84.2834
1,7,0.0260353,49.2266
1,8,18.0746,74.6785
1,9,16.3969,104.936
1,10,12.4463,101.231
1,11,16.9522,128.93
1,12,1.99896,94.2364
1,13,7.23496,111.993
1,14,3.17516,30.3087
1,15,15.5386,1.93249
1,16,20.5795,22.1637
1,17,12.5626,81.2644
1,18,2.67721,43.675
1,19,11.7654,51.7875
1,20,3.79122,38.6459
1,21,14.3572,117.971
1,22,0.854824,18.452
1,23,4.1894,68.5009
2,0,3.75582,61.5424
2,1,2.01308,104.063
2,2,25.9115,95.3444
2,3,25.5344,90.0519
2,4,9.20107,88.8198
2,5,22.9591,99.0148
2,6,5.83527,84.2834
2,7,0.0260353,49.2266
2,8,21.506,88.0153
2,9,10.2429,128.899
2,10,16.9723,85.0053
2,11,22.1293,120.731
2,12,20.5033,66.2942
2,13,17.1012,42.987
2,14,8.00263,130.394
2,15,7.81676,38.9672
2,16,4.04383,122.026
2,17,0.909472,116.227
2,18,23.165,99.9236
2,19,11.3537,92.4277
2,20,24.1546,96.7058
2,21,14.9867,101.867
2,22,4.0685,75.1929
2,23,12.8237,8.00291
3,0,3.75582,61.5424
3,1,2.01308,104.063
3,2,25.9115,95.3444
3,3,25.5344,90.0519
3,4,9.20107,88.8198
3,5,22.9591,99.0148
3,6,5.83527,84.2834
3,7,0.0260353,49.2266
3,8,21.506,88.0153
3,9,15.8492,28.7499
3,10,2.77594,22.516
3,11,2.56624,111.709
3,12,1.43795,41.2154
3,13,13.3513,52.64
3,14,6.83457,142.844
3,15,15.3651,59.5827
3,16,2.60726,33.0939
3,17,12.4637,87.0241
3,18,4.94682,15.7188
3,19,3.92492,41.1239
3,20,16.5586,59.6551
3,21,2.84095,20.566
3,22,11.7427,68.7128
3,23,4.72231,29.7825
4,0,3.75582,61.5424
4,1,2.01308,104.063
4,2,25.9115,95.3444
4,3,25.5344,90.0519
4,4,9.20107,88.8198
4,5,22.9591,99.0148
4,6,5.83527,84.2834
4,7,0.0101794,65.2688
4,8,13.9407,90.7471
4,9,10.5228,40.2548
4,10,4.29773,91.2682
4,11,19.6276,63.09
4,12,22.4795,136.969
4,13,13.369,44.9058
4,14,6.67895,122.33
4,15,15.6924,36.8624
4,16,18.0474,45.2372
4,17,19.4298,67.4172
4,18,19.1035,1.68172
4,19,13.8859,70.7587
4,20,18.7103,103.737
4,21,17.1866,144.026
4,22,14.1669,68.3895
4,23,16.3861,100.243
5,0,3.75582,61.5424
5,1,2.01308,104.063
5,2,25.9115,95.3444
5,3,25.5344,90.0519
5,4,9.20107,88.8198
5,5,22.9591,99.0148
5,6,5.83527,84.2834
5,7,0.0101794,65.2688
5,8,13.9407,90.7471
5,9,25.9085,70.0512
5,10,15.509,61.5365
5,11,6.43605,111.702
5,12,18.4069,71.1844
5,13,5.54456,23.5889
5,14,10.6914,31.5703
5,15,9.67991,17.2341
5,16,8.86547,54.5718
5,17,14.5907,136.708
5,18,25.3703,133.751
5,19,19.6402,41.9911
5,20,12.5964,84.579
5,21,22.686,28.4062
5,22,19.5672,149.581
5,23,13.1705,55.4269
6,0,3.75582,61.5424
6,1,2.01308,104.063
6,2,25.9115,95.3444
6,3,25.5344,90.0519
6,4,9.20107,88.8198
6,5,22.9591,99.0148
6,6,5.83527,84.2834
6,7,0.0101794,65.2688
6,8,5.66623,89.0805
6,9,24.5389,0.72498
6,10,4.16806,50.1039
6,11,6.0093,74.4313
6,12,15.4256,71.5908
6,13,17.2701,3.02105
6,14,23.4624,143.582
6,15,5.73976,22.3644
6,16,0.196385,137.658
6,17,11.135,127.208
6,18,12.676,84.194
6,19,15.2766,1.88796
6,20,21.5886,86.2927
6,21,19.3164,119.565
6,22,10.9075,8.4613
6,23,25.5574,95.0506
7,0,3.75582,61.5424
7,1,2.01308,104.063
7,2,25.9115,95.3444
7,3,25.5344,90.0519
7,4,9.20107,88.8198
7,5,22.9591,99.0148
7,6,5.83527,84.2834
7,7,0.0101794,65.2688
7,8,5.66623,89.0805
7,9,10.4594,55.3783
7,10,12.7476,15.0012
7,11,16.3608,39.7424
7,12,11.1901,74.2003
7,13,10.503,86.2531
7,14,0.147276,70.5319
7,15,16.131,53.5918
7,16,23.5444,148.277
7,17,12.7201,8.50628
7,18,15.5839,140.399
7,19,2.88961,31.0003
7,20,12.7889,81.8602
7,21,15.4258,111.912
7,22,3.94563,63.0748
7,23,4.49784,70.8261
8,0,3.75582,61.5424
8,1,2.01308,104.063
8,2,25.9115,95.3444
8,3,25.5344,90.0519
8,4,9.20107,88.8198
8,5,22.9591,99.0148
8,6,21.0889,31.5436
8,7,17.6159,36.5775
8,8,5.16402,50.0525
8,9,16.9786,54.276
8,10,1.68781,10.4108
8,11,13.4362,29.875
8,12,24.8033,36.4973
8,13,19.7047,85.312
8,14,7.95189,126.719
8,15,17.8467,27.4752
8,16,1.569,18.5925
8,17,23.2012,147.355
8,18,25.3133,48.4781
8,19,1.05802,79.4559
8,20,23.701,18.1589
8,21,13.5022,31.1903
8,22,20.974,57.7739
8,23,25.0087,12.9271
9,0,3.75582,61.5424
9,1,2.01308,104.063
9,2,25.9115,95.3444
9,3,25.5344,90.0519
9,4,9.20107,88.8198
9,5,22.9591,99.0148
9,6,21.0889,31.5436
9,7,17.6159,36.5775
9,8,5.16402,50.0525
9,9,0.367087,102.532
9,10,23.597,149.101
9,11,10.2358,135.464
9,12,14.7879,30.7521
9,13,3.90781,77.7934
9,14,2.46562,22.3706
9,15,2.01475,1.41156
9,16,8.20847,5.20346
9,17,13.2879,18.8815
9,18,2.83182,143.012
9,19,8.39412,100.134
9,20,16.661,41.6629
9,21,9.43302,32.5273
9,22,14.3438,149.173
9,23,22.7554,121.023
10,0,3.75582,61.5424
10,1,2.01308,104.063
10,2,25.9115,95.3444
10,3,25.5344,90.0519
10,4,9.20107,88.8198
10,5,22.9591,99.0148
10,6,21.0889,31.5436
10,7,17.6159,36.5775
10,8,11.0478,149.604
10,9,7.66242,134.344
10,10,1.29441,22.3575
10,11,24.9535,101.577
10,12,15.71,141.736
10,13,5.03168,46.6968
10,14,17.436,44.2238
10,15,0.714352,28.119
10,16,22.7886,95.7389
10,17,8.30142,118.149
10,18,16.4835,84.4706
10,19,8.07055,19.5449
10,20,6.93408,108.084
10,21,18.5165,75.801
10,22,11.566,55.3234
10,23,3.07617,71.0514
11,0,3.75582,61.5424
11,1,2.01308,104.063
11,2,25.9115,95.3444
11,3,25.5344,90.0519
11,4,9.20107,88.8198
11,5,22.9591,99.0148
11,6,21.0889,31.5436
11,7,17.6159,36.5775
11,8,11.0478,149.604
11,9,9.26656,133.207
11,10,24.7738,84.1796
11,11,22.3362,97.2141
11,12,9.63785,40.1463
11,13,13.0538,113.668
11,14,4.72102,81.8162
11,15,3.84036,68.8751
11,16,16.3838,51.0879
11,17,12.298,130.827
11,18,15.9322,147.449
11,19,3.78503,118.114
11,20,3.31391,43.7909
11,21,13.6681,135.339
11,22,24.9635,116.693
11,23,4.12785,36.2233
12,0,3.75582,61.5424
12,1,2.01308,104.063
12,2,25.9115,95.3444
12,3,25.5344,90.0519
12,4,9.20107,88.8198
12,5,22.9591,99.0148
12,6,21.0889,31.5436
12,7,18.1548,37.9861
12,8,3.65968,99.6769
12,9,1.93614,17.677
12,10,20.1862,31.8421
12,11,10.9932,97.0207
12,12,22.1174,136.119
12,13,8.84375,66.865
12,14,17.6928,24.941
12,15,9.10449,22.6313
12,16,23.0111,141.801
12,17,0.229851,34.5205
12,18,12.7246,50.485
12,19,9.69252,21.4546
12,20,6.30658,146.55
12,21,17.8308,93.7901
12,22,13.0919,2.23785
12,23,10.6831,128.055
13,0,3.75582,61.5424
13,1,2.01308,104.063
13,2,25.9115,95.3444
13,3,25.5344,90.0519
13,4,9.20107,88.8198
13,5,22.9591,99.0148
13,6,21.0889,31.5436
13,7,18.1548,37.9861
13,8,3.65968,99.6769
13,9,3.27882,33.8523
13,10,18.1793,111.756
13,11,11.234,72.4936
13,12,25.2059,34.4997
13,13,16.6741,29.1179
13,14,8.73321,62.889
13,15,7.27364,58.4739
13,16,0.261165,4.68002
13,17,6.82849,94.9369
13,18,11.8203,15.4157
13,19,24.738,20.5456
13,20,10.1235,143.675
13,21,13.3242,39.1039
13,22,1.22433,125.131
13,23,12.7365,149.924
14,0,3.75582,61.5424
14,1,2.01308,104.063
14,2,25.9115,95.3444
14,3,25.5344,90.0519
14,4,9.20107,88.8198
14,5,22.9591,99.0148
14,6,21.0889,31.5436
14,7,18.1548,37.9861
14,8,0.144458,52.5351
