L(l),10,T,24

Period,Day Ahead Price
0,16.1784
1,0.91422
2,15.887
3,11.7037
4,13.7509
5,11.684
6,12.6527
7,13.348
8,13.9341
9,14.2392
10,11.846
11,12.2988
12,13.3932
13,13.8509
14,12.3033
15,12.783
16,14.5328
17,12.0641
18,12.6519
19,13.8021
20,14.6632
21,13.3376
22,13.0123
23,14.1173

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,16.8776,109.894
0,1,0.0513088,50.7677
0,2,22.4293,47.6027
0,3,23.8515,114.494
0,4,13.8345,9.57895
0,5,17.2981,118.274
0,6,11.9459,147.211
0,7,21.8531,3.95331
0,8,15.5547,146.923
0,9,14.1803,129.914
0,10,22.4878,41.5961
0,11,20.6178,148.753
0,12,2.86066,78.8364
0,13,21.8305,132.843
0,14,2.32164,48.4394
0,15,21.943,79.3067
0,16,17.7614,67.0644
0,17,15.4621,8.31351
0,18,7.45687,54.2272
0,19,11.87,149.51
0,20,7.23732,106.709
0,21,15.266,101.937
0,22,17.5031,110.63
0,23,18.9603,110.404
1,0,16.8776,109.894
1,1,0.0513088,50.7677
1,2,22.4293,47.6027
1,3,23.8515,114.494
1,4,13.8345,9.57895
1,5,17.2981,118.274
1,6,11.9459,147.211
1,7,21.8531,3.95331
1,8,22.8746,143.293
1,9,20.6009,59.2969
1,10,0.0900851,45.5442
1,11,1.3742,131.719
1,12,4.82196,100.277
1,13,13.0114,23.3322
1,14,4.31199,117.904
1,15,2.43446,82.092
1,16,6.88609,50.7979
1,17,10.1616,141.583
1,18,0.324247,80.862
1,19,3.46938,142.603
1,20,18.9975,94.2208
1,21,3.69231,147.971
1,22,1.01152,118.445
1,23,14.6591,146.399
2,0,16.8776,109.894
2,1,0.0513088,50.7677
2,2,22.4293,47.6027
2,3,23.8515,114.494
2,4,13.8345,9.57895
2,5,17.2981,118.274
2,6,11.9459,147.211
2,7,16.0735,92.295
2,8,25.114,122.626
2,9,5.14505,64.9842
2,10,19.692,99.7565
2,11,21.3173,50.3284
2,12,17.1009,3.52826
2,13,18.1138,69.7051
2,14,3.9326,34.432
2,15,23.5517,25.7904
2,16,7.07455,45.4524
2,17,21.0512,138.003
2,18,20.6635,58.1554
2,19,22.1585,149.332
2,20,17.3415,124.506
2,21,21.2021,121.777
2,22,17.3768,47.2285
2,23,22.5212,90.264
3,0,16.8776,109.894
3,1,0.0513088,50.7677
3,2,22.4293,47.6027
3,3,23.8515,114.494
3,4,13.8345,9.57895
3,5,17.2981,118.274
3,6,11.9459,147.211
3,7,16.0735,92.295
3,8,10.1626,31.9441
3,9,17.7503,148.418
3,10,0.0851184,46.2311
3,11,9.75252,146.55
3,12,24.3554,24.7756
3,13,22.9049,124.526
3,14,17.9553,57.1988
3,15,16.7161,52.6358
3,16,23.2198,20.0979
3,17,22.8098,92.8272
3,18,12.0518,96.468
3,19,12.957,21.4445
3,20,2.73326,56.7048
3,21,21.3271,97.2555
3,22,2.6263,7.77919
3,23,15.9379,140.604
4,0,16.8776,109.894
4,1,0.0513088,50.7677
4,2,22.4293,47.6027
4,3,23.8515,114.494
4,4,13.8345,9.57895
4,5,17.2981,118.274
4,6,1.58961,51.2068
4,7,13.5596,24.0325
4,8,25.78,22.2256
4,9,21.4596,134.672
4,10,2.09878,111.939
4,11,2.92009,95.1297
4,12,10.154,120.476
4,13,8.55865,35.6302
4,14,2.67999,49.9272
4,15,19.8031,103.88
4,16,12.2649,18.245
4,17,0.219233,110.56
4,18,2.81239,78.9929
4,19,19.8244,35.8441
4,20,3.23442,103.253
4,21,15.6294,123.303
4,22,15.9085,95.7344
4,23,22.0036,75.5204
5,0,16.8776,109.894
5,1,0.0513088,50.7677
5,2,22.4293,47.6027
5,3,23.8515,114.494
5,4,13.8345,9.57895
5,5,17.2981,118.274
5,6,1.58961,51.2068
5,7,13.5596,24.0325
5,8,16.8458,66.7471
5,9,22.7138,68.3914
5,10,14.4051,81.3999
5,11,20.1081,97.6308
5,12,23.7329,62.2017
5,13,25.0823,60.3235
5,14,4.7428,53.651
5,15,12.2461,59.6759
5,16,6.79025,26.4355
5,17,11.2197,95.4376
5,18,0.467957,14.1682
5,19,12.7236,114.827
5,20,19.3991,0.824783
5,21,18.6604,61.5364
5,22,19.6679,34.3822
5,23,23.1642,9.42827
6,0,16.8776,109.894
6,1,0.0513088,50.7677
6,2,22.4293,47.6027
6,3,23.8515,114.494
6,4,13.8345,9.57895
6,5,17.2981,118.274
6,6,1.58961,51.2068
6,7,7.39276,97.3205
6,8,24.6417,3.06733
6,9,5.05021,110.892
6,10,9.33813,49.1571
6,11,0.468037,98.3111
6,12,3.87719,72.1577
6,13,13.3854,109.042
6,14,7.48827,137.94
6,15,21.9451,137.246
6,16,18.4258,95.1763
6,17,22.1967,123.845
6,18,3.93268,18.5817
6,19,23.4198,122.891
6,20,1.35336,26.0078
6,21,21.1017,140.691
6,22,10.257,134.419
6,23,7.09265,36.8457
7,0,16.8776,109.894
7,1,0.0513088,50.7677
7,2,22.4293,47.6027
7,3,23.8515,114.494
7,4,13.8345,9.57895
7,5,17.2981,118.274
7,6,1.58961,51.2068
7,7,7.39276,97.3205
7,8,23.5217,42.4903
7,9,9.21421,17.0934
7,10,10.5881,127.101
7,11,19.6613,71.3712
7,12,20.7127,60.7439
7,13,16.0418,116.001
7,14,7.49532,62.5553
7,15,15.9754,70.993
7,16,0.623468,17.7897
7,17,8.47511,62.6941
7,18,10.265,74.9483
7,19,6.53462,58.0713
7,20,16.5949,143.088
7,21,12.1094,59.8114
7,22,12.3337,9.41775
7,23,2.73159,90.2015
8,0,16.8776,109.894
8,1,0.0513088,50.7677
8,2,22.4293,47.6027
8,3,23.8515,114.494
8,4,13.8345,9.57895
8,5,10.6869,10.1432
8,6,10.8238,137.084
8,7,14.7017,111.432
8,8,25.3648,36.1174
8,9,8.2898,30.0651
8,10,11.7964,36.4073
8,11,25.5787,50.6418
8,12,3.81443,70.0084
8,13,22.8468,79.0409
8,14,3.84272,11.5448
8,15,23.9715,139.917
8,16,16.1436,55.5501
8,17,25,148.924
8,18,25.7165,60.7225
8,19,14.5547,142.627
8,20,2.83523,115.848
8,21,13.2627,55.5532
8,22,2.67753,81.4105
8,23,4.89535,89.3256
9,0,16.8776,109.894
9,1,0.0513088,50.7677
9,2,22.4293,47.6027
9,3,23.8515,114.494
9,4,13.8345,9.57895
9,5,10.6869,10.1432
9,6,10.8238,137.084
9,7,14.7017,111.432
9,8,11.3521,33.2505
9,9,21.6566,126.514
9,10,24.6123,61.9322
9,11,16.1556,116.04
9,12,7.69065,81.4022
9,13,20.8032,67.9943
9,14,2.71403,73.5423
9,15,19.4793,27.3671
9,16,16.6858,0.600497
9,17,18.6967,144.213
9,18,16.5724,104.499
9,19,18.8524,57.604
9,20,19.5952,85.2103
9,21,3.29858,52.1756
9,22,2.23571,4.63986
9,23,2.86174,117.242
10,0,16.8776,109.894
10,1,0.0513088,50.7677
10,2,22.4293,47.6027
10,3,23.8515,114.494
10,4,13.8345,9.57895
10,5,10.6869,10.1432
10,6,10.8238,137.084
10,7,3.99082,133.268
10,8,9.06988,100.806
10,9,12.4098,43.2489
10,10,10.3308,7.09338
10,11,1.81932,115.792
10,12,6.80374,68.1558
10,13,25.3392,133.302
10,14,20.7874,73.3235
10,15,24.9718,76.1638
10,16,9.7182,43.3428
10,17,7.7464,110.253
10,18,17.0617,41.934
10,19,11.6645,130.135
10,20,16.3547,134.125
10,21,12.4476,122.735
10,22,23.2329,146.964
10,23,18.7263,14.0315
11,0,16.8776,109.894
11,1,0.0513088,50.7677
11,2,22.4293,47.6027
11,3,23.8515,114.494
11,4,13.8345,9.57895
11,5,10.6869,10.1432
11,6,10.8238,137.084
11,7,3.99082,133.268
11,8,7.18576,69.3988
11,9,4.04109,13.4436
11,10,0.178526,96.0762
11,11,18.1399,81.3149
11,12,21.14,16.5947
11,13,25.8964,104.231
11,14,16.2734,27.2049
11,15,16.9527,23.4319
11,16,3.39604,115.677
11,17,3.70633,6.64382
11,18,19.7594,66.9931
11,19,12.1624,13.033
11,20,14.6708,105.292
11,21,15.2137,41.6142
11,22,14.8616,106.917
11,23,12.8274,55.4603
12,0,16.8776,109.894
12,1,0.0513088,50.7677
12,2,22.4293,47.6027
12,3,23.8515,114.494
12,4,13.8345,9.57895
12,5,10.6869,10.1432
12,6,8.1762,79.6369
12,7,13.7275,136.02
12,8,1.23723,83.5848
12,9,16.2902,85.9143
12,10,3.77034,10.2522
12,11,12.7499,32.7217
12,12,21.9263,70.6106
12,13,10.8897,121.988
12,14,14.1416,84.3119
12,15,3.84857,141.995
12,16,18.1546,72.3774
12,17,25.4006,45.7995
12,18,9.73334,42.5102
12,19,14.4752,11.2717
12,20,5.03249,41.5091
12,21,25.8844,15.2191
12,22,9.26027,100.935
12,23,14.326,132.338
13,0,16.8776,109.894
13,1,0.0513088,50.7677
13,2,22.4293,47.6027
13,3,23.8515,114.494
13,4,13.8345,9.57895
13,5,10.6869,10.1432
13,6,8.1762,79.6369
13,7,13.7275,136.02
13,8,6.28055,117.55
13,9,21.783,133.556
13,10,22.515,44.9438
13,11,4.39143,6.31877
13,12,7.72366,15.6729
13,13,15.2087,25.6995
13,14,15.6017,148.159
13,15,15.7828,127.927
13,16,19.4415,47.0842
13,17,13.4283,58.3526
13,18,1.09716,95.1993
13,19,8.94622,31.5261
13,20,24.975,61.1848
13,21,3.32946,89.5413
13,22,16.094,100.426
13,23,12.357,94.6429
14,0,16.8776,109.894
14,1,0.0513088,50.7677
14,2,22.4293,47.6027
14,3,23.8515,114.494
14,4,13.8345,9.57895
14,5,10.6869,10.1432
14,6,8.1762,79.6369
14,7,8.21619,4.42356
14,8,0.746363,89.3437
14,9,16.5914,80.1764
14,10,13.3109,125.732
14,11,23.2273,48.1689
