L(l),4,T,24

Period,Day Ahead Price
0,2.88253
1,6.68039
2,11.4024
3,12.1697
4,17.2218
5,14.9343
6,15.079
7,13.3131
8,13.2582
9,13.4863
10,11.9536
11,13.587
12,14.1112
13,13.7744
14,12.624
15,13.4142
16,11.9653
17,12.6188
18,13.3125
19,12.1055
20,12.0471
21,13.6434
22,13.329
23,12.2734

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,3.10751,21.0137
0,1,6.16521,142.453
0,2,6.3097,13.1416
0,3,9.59181,144.01
0,4,19.9779,86.1333
0,5,13.5651,66.0811
0,6,19.5022,81.5666
0,7,21.473,50.4861
0,8,12.5568,50.2234
0,9,5.08649,22.391
0,10,11.1337,146.835
0,11,16.7587,39.0297
0,12,2.21161,37.4331
0,13,14.8846,37.31
0,14,14.956,100.078
0,15,7.13238,64.598
0,16,7.5491,25.6624
0,17,5.46985,3.22448
0,18,7.5749,11.2401
0,19,17.2009,57.9793
0,20,6.28435,108.682
0,21,23.2398,7.46095
0,22,7.15465,22.6451
0,23,25.3424,139.443
1,0,3.10751,21.0137
1,1,6.16521,142.453
1,2,6.3097,13.1416
1,3,9.59181,144.01
1,4,19.9779,86.1333
1,5,13.5651,66.0811
1,6,19.5022,81.5666
1,7,21.473,50.4861
1,8,12.5568,50.2234
1,9,5.08649,22.391
1,10,12.7726,140.411
1,11,13.5482,75.0568
1,12,1.74734,7.15166
1,13,19.5047,149.077
1,14,21.2566,14.4352
1,15,18.5622,48.6827
1,16,7.01249,137.309
1,17,16.3824,141.038
1,18,20.5051,74.9001
1,19,7.97941,42.3231
1,20,5.11111,127.971
1,21,23.1261,51.1474
1,22,19.8836,58.9124
1,23,14.3234,104.685
2,0,3.10751,21.0137
2,1,6.16521,142.453
2,2,6.3097,13.1416
2,3,9.59181,144.01
2,4,19.9779,86.1333
2,5,13.5651,66.0811
2,6,19.5022,81.5666
2,7,21.473,50.4861
2,8,12.5568,50.2234
2,9,16.63,126.135
2,10,4.92096,40.0658
2,11,13.4431,25.5264
2,12,23.7891,109.597
2,13,2.72721,140.049
2,14,19.1415,112.063
2,15,17.9713,78.3398
2,16,6.98,11.9243
2,17,7.41996,28.6844
2,18,0.579161,27.6255
2,19,15.5067,103.653
2,20,12.2251,134.715
2,21,1.8938,41.1275
2,22,19.3756,148.505
2,23,17.7923,91.6217
3,0,3.10751,21.0137
3,1,6.16521,142.453
3,2,6.3097,13.1416
3,3,9.59181,144.01
3,4,19.9779,86.1333
3,5,13.5651,66.0811
3,6,19.5022,81.5666
3,7,21.473,50.4861
3,8,12.5568,50.2234
3,9,16.63,126.135
3,10,7.39867,83.8921
3,11,19.1577,45.8992
3,12,1.92481,118.979
3,13,16.8098,127.539
3,14,0.287598,37.5724
3,15,3.37499,69.3012
3,16,21.7365,62.1078
3,17,11.5531,88.2732
3,18,7.86186,76.8122
3,19,6.12519,46.0774
3,20,2.63781,74.0447
3,21,13.8304,131.132
3,22,21.2634,69.7801
3,23,15.4743,114.704
4,0,3.10751,21.0137
4,1,6.16521,142.453
4,2,6.3097,13.1416
4,3,9.59181,144.01
4,4,19.9779,86.1333
4,5,13.5651,66.0811
4,6,19.5022,81.5666
4,7,21.473,50.4861
4,8,12.3797,60.1609
4,9,8.63373,92.4844
4,10,6.31744,43.2733
4,11,2.90753,148.177
4,12,7.94552,128.246
4,13,21.6918,59.3604
4,14,8.40711,26.1284
4,15,20.1319,86.2759
4,16,13.0627,40.2818
4,17,15.3469,143.296
4,18,2.00568,3.59876
4,19,24.7261,133.551
4,20,3.14169,124.326
4,21,18.4669,45.025
4,22,15.8841,73.505
4,23,14.6848,12.3646
5,0,3.10751,21.0137
5,1,6.16521,142.453
5,2,6.3097,13.1416
5,3,9.59181,144.01
5,4,19.9779,86.1333
5,5,13.5651,66.0811
5,6,19.5022,81.5666
5,7,21.473,50.4861
5,8,12.3797,60.1609
5,9,8.63373,92.4844
5,10,8.31595,141.07
5,11,18.9802,76.5528
5,12,23.292,35.5794
5,13,3.55985,105.71
5,14,11.8015,87.5062
5,15,13.863,90.0246
5,16,4.62086,87.0973
5,17,19.809,54.9308
5,18,6.44776,58.3127
5,19,21.7196,120.478
5,20,14.9018,102.986
5,21,24.9481,26.0771
5,22,0.167414,123.465
5,23,15.7086,112.453
6,0,3.10751,21.0137
6,1,6.16521,142.453
6,2,6.3097,13.1416
6,3,9.59181,144.01
6,4,19.9779,86.1333
6,5,13.5651,66.0811
6,6,19.5022,81.5666
6,7,21.473,50.4861
6,8,12.3797,60.1609
6,9,13.5307,130.997
6,10,19.6931,59.1056
6,11,10.1124,145.613
6,12,1.46733,31.6559
6,13,12.68,66.8845
6,14,20.1259,63.3232
6,15,2.89548,13.3653
6,16,10.46,115.232
6,17,5.15288,62.4795
6,18,12.6485,3.98311
6,19,3.05189,30.8744
6,20,20.2193,60.7794
6,21,17.8831,123.01
6,22,8.71123,35.972
6,23,11.9451,90.1173
7,0,3.10751,21.0137
7,1,6.16521,142.453
7,2,6.3097,13.1416
7,3,9.59181,144.01
7,4,19.9779,86.1333
7,5,13.5651,66.0811
7,6,19.5022,81.5666
7,7,21.473,50.4861
7,8,12.3797,60.1609
7,9,13.5307,130.997
7,10,2.52975,126.143
7,11,24.323,104.569
7,12,5.17312,40.5258
7,13,11.6372,5.84378
7,14,22.7933,7.78801
7,15,6.87288,102.514
7,16,14.8263,104.418
7,17,25.0166,26.9688
7,18,5.41974,24.573
7,19,10.6638,70.6496
7,20,14.2432,59.1516
7,21,23.5095,57.4778
7,22,11.7373,110.702
7,23,19.7076,11.134
8,0,3.10751,21.0137
8,1,6.16521,142.453
8,2,6.3097,13.1416
8,3,9.59181,144.01
8,4,19.9779,86.1333
8,5,13.5651,66.0811
8,6,19.5022,81.5666
8,7,11.8713,80.4229
8,8,10.1313,56.3285
8,9,13.5282,22.87
8,10,13.3898,109.203
8,11,1.35402,67.0749
8,12,20.7636,88.8242
8,13,8.07473,77.025
8,14,7.20968,114.46
8,15,3.81347,40.3271
8,16,24.7225,35.2755
8,17,10.9589,66.7035
8,18,1.84123,59.4185
8,19,10.7673,135.678
8,20,16.4273,35.6394
8,21,9.1687,83.015
8,22,24.1156,36.2747
8,23,11.6678,68.2365
9,0,3.10751,21.0137
9,1,6.16521,142.453
9,2,6.3097,13.1416
9,3,9.59181,144.01
9,4,19.9779,86.1333
9,5,13.5651,66.0811
9,6,19.5022,81.5666
9,7,11.8713,80.4229
9,8,10.1313,56.3285
9,9,13.5282,22.87
9,10,21.6914,130.552
9,11,25.2306,131.109
9,12,1.63925,139.202
9,13,12.2942,74.4182
9,14,21.131,15.736
9,15,10.441,1.97318
9,16,13.145,45.0321
9,17,18.9019,97.5795
9,18,20.0501,139.058
9,19,3.89869,24.889
9,20,1.86341,20.1144
9,21,15.293,121.729
9,22,18.0092,123.026
9,23,4.35466,83.8052
10,0,3.10751,21.0137
10,1,6.16521,142.453
10,2,6.3097,13.1416
10,3,9.59181,144.01
10,4,19.9779,86.1333
10,5,13.5651,66.0811
10,6,19.5022,81.5666
10,7,11.8713,80.4229
10,8,10.1313,56.3285
10,9,3.9231,148.266
10,10,18.4634,127.049
10,11,5.76907,74.8024
10,12,6.59223,101.652
10,13,21.7877,25.4407
10,14,10.1433,133.254
10,15,1.51319,98.6323
10,16,17.875,117.023
10,17,1.80139,145.893
10,18,9.66478,106.004
10,19,19.1314,104.9
10,20,7.06725,57.405
10,21,1.4978,28.2523
10,22,14.3326,115.184
10,23,15.2405,26.8872
11,0,3.10751,21.0137
11,1,6.16521,142.453
11,2,6.3097,13.1416
11,3,9.59181,144.01
11,4,19.9779,86.1333
11,5,13.5651,66.0811
11,6,19.5022,81.5666
11,7,11.8713,80.4229
11,8,10.1313,56.3285
11,9,3.9231,148.266
11,10,12.1742,56.1327
11,11,10.8005,47.3195
11,12,8.30064,103.541
11,13,2.72824,44.1251
11,14,19.5226,74.8618
11,15,14.8708,145.136
11,16,2.75489,110.344
11,17,2.37477,138.003
11,18,0.728458,144.704
11,19,20.6775,50.2134
11,20,2.09005,132.242
11,21,23.6651,141.966
11,22,11.4306,100.366
11,23,13.9523,131.626
12,0,3.10751,21.0137
12,1,6.16521,142.453
12,2,6.3097,13.1416
12,3,9.59181,144.01
12,4,19.9779,86.1333
12,5,13.5651,66.0811
12,6,19.5022,81.5666
12,7,11.8713,80.4229
12,8,1.22567,26.8174
12,9,9.33699,124.097
12,10,21.4608,43.8103
12,11,15.4545,119.685
12,12,11.7676,44.089
12,13,11.4893,59.9095
12,14,7.85112,105.016
12,15,12.4323,120.582
12,16,16.2615,23.1031
12,17,13.2487,30.4958
12,18,1.8357,11.8507
12,19,7.86719,71.7991
12,20,5.72829,24.1385
12,21,6.77713,108.522
12,22,2.73234,72.0999
12,23,2.76734,3.2153
13,0,3.10751,21.0137
13,1,6.16521,142.453
13,2,6.3097,13.1416
13,3,9.59181,144.01
13,4,19.9779,86.1333
13,5,13.5651,66.0811
13,6,19.5022,81.5666
13,7,11.8713,80.4229
13,8,1.22567,26.8174
13,9,9.33699,124.097
13,10,16.7109,92.7617
13,11,22.3996,121.727
13,12,12.3243,10.5697
13,13,12.3722,5.61113
13,14,14.2541,134.344
13,15,2.00343,61.4083
13,16,1.6007,138.888
13,17,18.6025,26.7406
13,18,17.2916,1.12211
13,19,18.0579,148.388
13,20,17.4489,97.0252
13,21,21.4724,144.9
13,22,13.7917,146.199
13,23,0.0994313,139.404
14,0,3.10751,21.0137
14,1,6.16521,142.453
14,2,6.3097,13.1416
14,3,9.59181,144.01
14,4,19.9779,86.1333
14,5,13.5651,66.0811
14,6,19.5022,81.5666
14,7,11.8713,80.4229
14,8,1.22567,26.8174
14,9,6.7982,110.282
14,10,16.9697,61.8908
14,11,23.8957,133.026
