L(l),10,T,24

Period,Day Ahead Price
0,13.1552
1,17.3704
2,12.7382
3,11.4735
4,13.9283
5,13.7313
6,14.0873
7,11.6798
8,12.6592
9,13.3086
10,13.1496
11,13.4508
12,13.6999
13,12.6838
14,13.9149
15,13.2998
16,12.1684
17,13.0791
18,12.1784
19,13.1041
20,11.6958
21,12.0559
22,13.5038
23,14.087

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,13.7849,112.695
0,1,23.4964,26.5084
0,2,25.9729,47.6583
0,3,21.0942,48.7423
0,4,16.9213,21.8972
0,5,14.153,119.502
0,6,25.4109,65.7924
0,7,8.37632,82.4997
0,8,7.42397,71.3062
0,9,11.6178,81.0523
0,10,0.137624,61.9938
0,11,15.8394,119.097
0,12,6.46079,87.7337
0,13,15.6694,33.3575
0,14,15.9771,2.95479
0,15,8.98949,109.394
0,16,4.87531,70.0183
0,17,6.92794,65.4095
0,18,13.2879,39.4265
0,19,12.2712,16.2156
0,20,24.0717,136.78
0,21,18.7266,31.1616
0,22,0.823219,118.864
0,23,4.72327,77.9266
1,0,13.7849,112.695
1,1,23.4964,26.5084
1,2,25.9729,47.6583
1,3,21.0942,48.7423
1,4,16.9213,21.8972
1,5,14.153,119.502
1,6,25.4109,65.7924
1,7,3.68884,133.312
1,8,21.3628,58.6518
1,9,8.32018,67.8486
1,10,8.65435,2.38995
1,11,16.479,42.0052
1,12,24.9004,102.414
1,13,16.4503,96.1636
1,14,11.8973,143.265
1,15,6.08579,111.026
1,16,12.4617,78.3384
1,17,23.3091,48.1178
1,18,21.3465,68.2719
1,19,19.0252,89.3234
1,20,12.2282,113.212
1,21,5.90038,114.928
1,22,20.8321,147.294
1,23,21.7164,81.2965
2,0,13.7849,112.695
2,1,23.4964,26.5084
2,2,25.9729,47.6583
2,3,21.0942,48.7423
2,4,16.9213,21.8972
2,5,14.153,119.502
2,6,25.4109,65.7924
2,7,8.82318,138.161
2,8,15.3343,83.7964
2,9,18.9264,70.7179
2,10,19.7834,61.0858
2,11,21.9474,8.1001
2,12,9.83789,58.4147
2,13,10.6265,60.5664
2,14,18.7673,110.415
2,15,25.5623,56.1246
2,16,11.3918,63.6835
2,17,6.5407,21.3047
2,18,25.0276,118.301
2,19,14.6803,125.377
2,20,20.2428,82.1156
2,21,18.7467,11.6396
2,22,6.11489,90.4897
2,23,20.2125,28.3234
3,0,13.7849,112.695
3,1,23.4964,26.5084
3,2,25.9729,47.6583
3,3,21.0942,48.7423
3,4,16.9213,21.8972
3,5,14.153,119.502
3,6,8.27955,127.238
3,7,13.8036,118.566
3,8,13.1499,116.042
3,9,25.8378,77.5809
3,10,17.6257,54.969
3,11,5.20497,109.77
3,12,22.803,76.3281
3,13,23.7551,47.12
3,14,12.4966,124.102
3,15,25.0805,84.0889
3,16,11.3924,46.7364
3,17,0.119407,138.537
3,18,18.2754,132.145
3,19,24.4623,27.9528
3,20,21.3766,13.3588
3,21,6.3347,79.6221
3,22,23.1747,140.107
3,23,10.9271,0.278728
4,0,13.7849,112.695
4,1,23.4964,26.5084
4,2,25.9729,47.6583
4,3,21.0942,48.7423
4,4,16.9213,21.8972
4,5,14.153,119.502
4,6,8.27955,127.238
4,7,2.82788,115.084
4,8,21.4397,127.735
4,9,25.6089,23.9325
4,10,13.3453,114.883
4,11,6.57638,74.0289
4,12,0.604632,81.2369
4,13,5.2806,87.3951
4,14,17.0007,29.7595
4,15,25.4286,133.835
4,16,8.63802,72.5344
4,17,6.43457,72.6097
4,18,19.999,69.7404
4,19,20.5936,76.713
4,20,23.9281,32.9732
4,21,23.3657,106.113
4,22,1.00535,44.3393
4,23,14.9892,146.539
5,0,13.7849,112.695
5,1,23.4964,26.5084
5,2,25.9729,47.6583
5,3,21.0942,48.7423
5,4,16.9213,21.8972
5,5,14.153,119.502
5,6,8.27955,127.238
5,7,6.1248,129.851
5,8,23.368,115.4
5,9,24.6072,108.194
5,10,0.200107,99.9859
5,11,24.9117,37.1954
5,12,25.6653,149.222
5,13,22.029,94.0756
5,14,21.8924,16.9771
5,15,14.8615,109.697
5,16,21.7427,109.334
5,17,9.37107,16.3
5,18,10.8476,77.2186
5,19,8.40437,36.7222
5,20,22.2329,79.1035
5,21,18.0671,18.3541
5,22,12.9883,149.296
5,23,6.02768,70.3305
6,0,13.7849,112.695
6,1,23.4964,26.5084
6,2,25.9729,47.6583
6,3,21.0942,48.7423
6,4,16.9213,21.8972
6,5,14.153,119.502
6,6,24.8942,146.684
6,7,21.3423,31.1796
6,8,8.37866,25.6613
6,9,4.3511,87.6964
6,10,8.63764,13.1033
6,11,10.8072,82.4975
6,12,15.2593,81.2784
6,13,23.5223,59.8294
6,14,20.5074,55.5018
6,15,6.61431,16.5587
6,16,16.0642,50.4253
6,17,6.87649,77.0341
6,18,16.3509,5.83675
6,19,25.8746,98.5634
6,20,25.4349,117.814
6,21,21.8648,145.366
6,22,17.9592,63.3181
6,23,12.2715,84.4818
7,0,13.7849,112.695
7,1,23.4964,26.5084
7,2,25.9729,47.6583
7,3,21.0942,48.7423
7,4,16.9213,21.8972
7,5,14.153,119.502
7,6,24.8942,146.684
7,7,20.4907,1.91184
7,8,12.4342,44.5152
7,9,23.4058,42.7083
7,10,7.05936,131.065
7,11,4.6853,118.026
7,12,12.1723,66.341
7,13,0.503717,39.7464
7,14,0.833565,136.861
7,15,5.58056,40.702
7,16,18.3554,43.9809
7,17,1.98446,49.816
7,18,16.1597,8.13759
7,19,19.6809,131.643
7,20,3.24928,75.7655
7,21,18.911,1.11054
7,22,14.9983,125.484
7,23,25.2569,23.1527
8,0,13.7849,112.695
8,1,23.4964,26.5084
8,2,25.9729,47.6583
8,3,21.0942,48.7423
8,4,16.9213,21.8972
8,5,14.153,119.502
8,6,24.8942,146.684
8,7,15.8115,117.447
8,8,0.345877,44.9925
8,9,15.4409,148.216
8,10,10.5122,138.204
8,11,19.1657,42.9845
8,12,25.3,122.996
8,13,13.5962,30.8074
8,14,18.5443,120.126
8,15,18.263,8.08455
8,16,0.516366,139.913
8,17,10.297,20.3064
8,18,24.024,137.109
8,19,10.5734,133.004
8,20,12.0844,93.8739
8,21,10.7468,43.5206
8,22,20.6626,102.161
8,23,14.8302,43.7116
9,0,13.7849,112.695
9,1,23.4964,26.5084
9,2,25.9729,47.6583
9,3,21.0942,48.7423
9,4,16.9213,21.8972
9,5,12.7156,114.059
9,6,23.11,110.472
9,7,5.37938,118.798
9,8,22.335,2.96423
9,9,11.8033,77.5191
9,10,6.05081,96.0572
9,11,5.54826,142.967
9,12,19.9208,18.3216
9,13,24.3288,133.503
9,14,0.833516,76.1708
9,15,25.2842,6.89267
9,16,10.6004,31.1073
9,17,4.32965,42.1664
9,18,11.2356,78.9264
9,19,20.2202,88.7626
9,20,21.5297,78.4398
9,21,16.3067,100.707
9,22,1.63144,13.605
9,23,7.86742,45.3444
10,0,13.7849,112.695
10,1,23.4964,26.5084
10,2,25.9729,47.6583
10,3,21.0942,48.7423
10,4,16.9213,21.8972
10,5,12.7156,114.059
10,6,23.11,110.472
10,7,17.3792,29.6761
10,8,16.3152,7.95459
10,9,4.38782,85.4606
10,10,17.9538,8.74709
10,11,20.9075,107.261
10,12,20.6977,77.0396
10,13,8.1062,74.7612
10,14,11.0188,82.769
10,15,6.10272,101.773
10,16,2.88786,106.039
10,17,5.5752,99.2441
10,18,9.89475,139.506
10,19,18.9174,80.7337
10,20,7.33796,63.1416
10,21,1.41525,47.9083
10,22,1.64163,3.45286
10,23,15.4895,60.0782
11,0,13.7849,112.695
11,1,23.4964,26.5084
11,2,25.9729,47.6583
11,3,21.0942,48.7423
11,4,16.9213,21.8972
11,5,12.7156,114.059
11,6,23.11,110.472
11,7,16.0392,106.742
11,8,15.7274,98.9581
11,9,5.94425,66.1745
11,10,7.08725,42.0858
11,11,7.15072,92.6251
11,12,0.523503,100.359
11,13,12.2785,96.9716
11,14,3.78951,135.592
11,15,16.2291,11.7955
11,16,23.7783,61.85
11,17,17.2205,48.3856
11,18,6.14326,69.9773
11,19,20.3297,7.86535
11,20,19.4003,119.994
11,21,4.27185,49.6182
11,22,7.58517,59.7632
11,23,23.7522,43.1693
12,0,13.7849,112.695
12,1,23.4964,26.5084
12,2,25.9729,47.6583
12,3,21.0942,48.7423
12,4,16.9213,21.8972
12,5,12.7156,114.059
12,6,21.4808,28.7775
12,7,14.8997,20.4663
12,8,5.79572,116.201
12,9,3.86694,126.979
12,10,0.709807,96.7978
12,11,23.5406,4.87958
12,12,0.780455,15.8059
12,13,8.31523,73.9669
12,14,0.351074,37.5892
12,15,23.8693,147.219
12,16,11.2569,67.687
12,17,6.76732,111.276
12,18,15.5737,27.6186
12,19,4.00974,88.5967
12,20,13.6975,124.066
12,21,24.6139,69.9164
12,22,16.0646,45.6122
12,23,12.4364,64.8904
13,0,13.7849,112.695
13,1,23.4964,26.5084
13,2,25.9729,47.6583
13,3,21.0942,48.7423
13,4,16.9213,21.8972
13,5,12.7156,114.059
13,6,21.4808,28.7775
13,7,4.0563,41.5612
13,8,2.62103,84.7008
13,9,7.13474,16.7705
13,10,21.1531,17.0015
13,11,0.0486273,73.0328
13,12,0.737634,62.6107
13,13,8.28115,116.545
13,14,18.3637,61.7625
13,15,7.62158,105.417
13,16,5.70101,84.4382
13,17,9.08458,97.4952
13,18,4.76108,99.9154
13,19,21.8687,95.5499
13,20,6.47239,108.043
13,21,10.7023,74.1356
13,22,20.8089,51.8986
13,23,11.8004,44.9497
14,0,13.7849,112.695
14,1,23.4964,26.5084
14,2,25.9729,47.6583
14,3,21.0942,48.7423
14,4,16.9213,21.8972
14,5,12.7156,114.059
14,6,21.4808,28.7775
14,7,21.2543,60.995
14,8,14.145,79.4849
14,9,10.2294,115.709
14,10,7.62613,1.93998
