L(l),6,T,24

Period,Day Ahead Price
0,4.75241
1,7.92993
2,10.2853
3,9.80999
4,14.3517
5,14.9069
6,12.3382
7,11.8934
8,13.7429
9,11.6933
10,12.9448
11,13.9845
12,12.9861
13,12.9748
14,12.954
15,12.6894
16,11.731
17,13.0117
18,13.9422
19,11.9087
20,14.2163
21,12.7246
22,14.0567
23,13.3378

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,5.11704,30.4027
0,1,5.37268,101.737
0,2,4.22362,5.33152
0,3,16.1818,146.767
0,4,21.661,30.3489
0,5,15.8988,106.409
0,6,0.984524,69.4227
0,7,1.41319,27.5931
0,8,18.7373,96.086
0,9,3.85344,135.733
0,10,22.7259,136.745
0,11,8.72542,119.513
0,12,20.126,36.3152
0,13,15.2868,143.239
0,14,14.0033,66.3849
0,15,4.71157,73.5101
0,16,1.41641,11.0872
0,17,0.4759,107.885
0,18,2.94662,5.49519
0,19,10.7383,29.4869
0,20,18.4206,110.493
0,21,10.4406,33.3537
0,22,7.28923,10.891
0,23,21.0873,93.658
1,0,5.11704,30.4027
1,1,5.37268,101.737
1,2,4.22362,5.33152
1,3,16.1818,146.767
1,4,21.661,30.3489
1,5,15.8988,106.409
1,6,0.984524,69.4227
1,7,1.41319,27.5931
1,8,18.7373,96.086
1,9,8.75771,36.2149
1,10,10.4514,143.354
1,11,14.5097,93.9034
1,12,10.31,90.0107
1,13,7.01311,53.3525
1,14,11.1825,4.69084
1,15,23.7591,32.8466
1,16,17.5138,65.1073
1,17,13.7805,144.995
1,18,15.3505,22.6417
1,19,11.9535,70.9732
1,20,22.32,108.155
1,21,22.9889,137.024
1,22,17.7716,20.2428
1,23,24.1244,95.0468
2,0,5.11704,30.4027
2,1,5.37268,101.737
2,2,4.22362,5.33152
2,3,16.1818,146.767
2,4,21.661,30.3489
2,5,15.8988,106.409
2,6,0.984524,69.4227
2,7,1.41319,27.5931
2,8,1.85063,141.865
2,9,12.0293,45.953
2,10,7.76476,98.629
2,11,4.96845,57.2087
2,12,20.9715,107.286
2,13,2.31387,87.904
2,14,0.86805,138.99
2,15,0.0237914,123.44
2,16,23.6083,8.64522
2,17,18.2395,5.61767
2,18,7.55028,145.483
2,19,0.959912,6.58397
2,20,10.7697,60.3084
2,21,8.34685,96.5925
2,22,16.4552,105.887
2,23,5.64522,99.0232
3,0,5.11704,30.4027
3,1,5.37268,101.737
3,2,4.22362,5.33152
3,3,16.1818,146.767
3,4,21.661,30.3489
3,5,15.8988,106.409
3,6,0.984524,69.4227
3,7,1.41319,27.5931
3,8,1.85063,141.865
3,9,18.2695,90.7472
3,10,12.1238,13.0573
3,11,25.4247,101.213
3,12,18.9951,74.6665
3,13,24.58,38.5961
3,14,15.4542,87.2803
3,15,19.9666,20.7761
3,16,1.45587,87.6647
3,17,4.08628,34.1726
3,18,4.31972,75.2976
3,19,10.9813,136.611
3,20,18.3989,12.2842
3,21,22.4176,88.4874
3,22,12.6826,88.0555
3,23,10.6668,74.4709
4,0,5.11704,30.4027
4,1,5.37268,101.737
4,2,4.22362,5.33152
4,3,16.1818,146.767
4,4,21.661,30.3489
4,5,15.8988,106.409
4,6,0.984524,69.4227
4,7,4.62048,75.7033
4,8,25.6194,20.0411
4,9,21.6337,92.5085
4,10,18.6626,35.0373
4,11,24.559,57.0869
4,12,20.5351,54.7337
4,13,24.8157,130.427
4,14,9.17432,115.342
4,15,22.544,12.0589
4,16,18.8088,47.077
4,17,2.45333,10.9202
4,18,18.4293,59.478
4,19,21.3458,36.5689
4,20,1.19672,94.7481
4,21,1.56076,87.4059
4,22,23.5066,133.174
4,23,10.6557,116.04
5,0,5.11704,30.4027
5,1,5.37268,101.737
5,2,4.22362,5.33152
5,3,16.1818,146.767
5,4,21.661,30.3489
5,5,15.8988,106.409
5,6,0.984524,69.4227
5,7,4.62048,75.7033
5,8,25.6194,20.0411
5,9,16.0786,118.961
5,10,3.11265,23.8144
5,11,18.7406,81.6687
5,12,6.6198,32.9593
5,13,5.62082,26.2215
5,14,25.6262,120.001
5,15,20.7691,69.9071
5,16,6.45416,64.0386
5,17,23.538,72.8375
5,18,13.3061,136.294
5,19,13.3661,28.2892
5,20,5.75848,100.742
5,21,18.9267,126.189
5,22,18.6646,20.7971
5,23,13.9777,47.2541
6,0,5.11704,30.4027
6,1,5.37268,101.737
6,2,4.22362,5.33152
6,3,16.1818,146.767
6,4,21.661,30.3489
6,5,15.8988,106.409
6,6,0.984524,69.4227
6,7,4.62048,75.7033
6,8,2.90429,148.541
6,9,24.7364,99.7208
6,10,14.1363,100.204
6,11,10.6621,135.756
6,12,1.78206,121.907
6,13,25.949,5.92768
6,14,2.85336,85.0715
6,15,10.7738,78.2119
6,16,20.2828,31.0212
6,17,12.726,144.373
6,18,15.6603,27.1096
6,19,9.54,41.028
6,20,4.04065,55.9848
6,21,22.4599,36.6117
6,22,7.52212,82.4043
6,23,11.5302,45.2788
7,0,5.11704,30.4027
7,1,5.37268,101.737
7,2,4.22362,5.33152
7,3,16.1818,146.767
7,4,21.661,30.3489
7,5,15.8988,106.409
7,6,0.984524,69.4227
7,7,4.62048,75.7033
7,8,2.90429,148.541
7,9,12.9571,61.5375
7,10,6.98825,8.69321
7,11,25.8091,120.408
7,12,9.82008,92.3618
7,13,4.79139,72.933
7,14,3.56478,0.795904
7,15,25.351,68.5631
7,16,15.174,13.8368
7,17,6.292,65.7247
7,18,19.1979,31.0648
7,19,13.4801,46.7288
7,20,18.0594,102.287
7,21,7.53117,96.6841
7,22,13.1242,58.4038
7,23,16.8245,91.6607
8,0,5.11704,30.4027
8,1,5.37268,101.737
8,2,4.22362,5.33152
8,3,16.1818,146.767
8,4,21.661,30.3489
8,5,15.8988,106.409
8,6,10.7469,99.2444
8,7,14.5805,2.66571
8,8,12.8199,101.025
8,9,25.6994,16.765
8,10,15.6901,143.979
8,11,0.610946,147.256
8,12,6.93421,40.7802
8,13,19.9638,109.234
8,14,12.6232,144.537
8,15,10.6485,15.9421
8,16,17.6519,148.534
8,17,0.914262,131.323
8,18,22.1414,148.688
8,19,4.59093,76.9733
8,20,1.52485,122.45
8,21,5.02462,24.9115
8,22,10.1088,63.1361
8,23,13.797,143.246
9,0,5.11704,30.4027
9,1,5.37268,101.737
9,2,4.22362,5.33152
9,3,16.1818,146.767
9,4,21.661,30.3489
9,5,15.8988,106.409
9,6,10.7469,99.2444
9,7,14.5805,2.66571
9,8,12.8199,101.025
9,9,4.6788,91.9237
9,10,25.8494,69.457
9,11,4.9097,46.791
9,12,3.85264,111.784
9,13,0.500244,141.865
9,14,5.53244,56.6938
9,15,6.79312,37.6368
9,16,23.1861,34.082
9,17,18.6237,143.692
9,18,24.1247,139.547
9,19,9.5025,67.4731
9,20,25.7362,3.65788
9,21,5.29748,15.707
9,22,25.9994,18.9314
9,23,2.32646,137.762
10,0,5.11704,30.4027
10,1,5.37268,101.737
10,2,4.22362,5.33152
10,3,16.1818,146.767
10,4,21.661,30.3489
10,5,15.8988,106.409
10,6,10.7469,99.2444
10,7,14.5805,2.66571
10,8,19.8465,149.316
10,9,16.1747,108.907
10,10,14.317,91.9956
10,11,8.96348,37.7386
10,12,2.29078,19.2595
10,13,17.1655,109.49
10,14,25.9578,113.832
10,15,11.4567,19.0508
10,16,17.0908,100.049
10,17,15.8712,18.0632
10,18,24.3628,141.95
10,19,7.25926,63.1922
10,20,21.3462,122.571
10,21,14.1206,36.9623
10,22,24.8479,8.78421
10,23,14.3676,12.9157
11,0,5.11704,30.4027
11,1,5.37268,101.737
11,2,4.22362,5.33152
11,3,16.1818,146.767
11,4,21.661,30.3489
11,5,15.8988,106.409
11,6,10.7469,99.2444
11,7,14.5805,2.66571
11,8,19.8465,149.316
11,9,0.0270546,3.60442
11,10,21.8403,6.31629
11,11,17.4274,13.2568
11,12,0.933278,148.62
11,13,11.0238,136.719
11,14,22.5552,103.885
11,15,14.3228,148.313
11,16,15.9814,92.2379
11,17,16.7879,123.304
11,18,6.81334,64.5604
11,19,21.3307,125.019
11,20,2.66437,136.371
11,21,15.6412,127.73
11,22,17.6676,108.994
11,23,25.2234,57.2757
12,0,5.11704,30.4027
12,1,5.37268,101.737
12,2,4.22362,5.33152
12,3,16.1818,146.767
12,4,21.661,30.3489
12,5,15.8988,106.409
12,6,10.7469,99.2444
12,7,14.209,95.3175
12,8,2.66708,102.661
12,9,1.07704,90.2372
12,10,4.5941,53.8102
12,11,11.2021,145.924
12,12,23.5831,95.8544
12,13,8.37951,19.5325
12,14,18.6955,31.7539
12,15,2.54748,55.4188
12,16,8.82287,34.8178
12,17,16.7191,34.3761
12,18,4.75471,139.301
12,19,8.61744,89.2654
12,20,11.1485,6.93528
12,21,14.6574,97.1774
12,22,1.87187,19.0529
12,23,0.970883,134.714
13,0,5.11704,30.4027
13,1,5.37268,101.737
13,2,4.22362,5.33152
13,3,16.1818,146.767
13,4,21.661,30.3489
13,5,15.8988,106.409
13,6,10.7469,99.2444
13,7,14.209,95.3175
13,8,2.66708,102.661
13,9,5.35746,72.0636
13,10,15.5542,75.3678
13,11,19.9837,2.01612
13,12,19.8338,10.4618
13,13,15.9762,56.052
13,14,22.6448,66.7158
13,15,24.7638,95.6533
13,16,11.1079,131.235
13,17,14.2071,104.254
13,18,5.90565,103.787
13,19,12.5258,33.0632
13,20,0.920367,22.6874
13,21,22.49,3.16939
13,22,19.8034,85.3105
13,23,13.7179,98.3842
14,0,5.11704,30.4027
14,1,5.37268,101.737
14,2,4.22362,5.33152
14,3,16.1818,146.767
14,4,21.661,30.3489
14,5,15.8988,106.409
14,6,10.7469,99.2444
14,7,14.209,95.3175
14,8,18.0369,66.7432
14,9,5.54728,40.4685
14,10,0.66204,82.445
14,11,21.3093,14.7081
14,12,24.9976,66.5079
