L(l),4,T,24

Period,Day Ahead Price
0,24.743
1,5.11532
2,12.8599
3,15.2426
4,14.5576
5,13.7758
6,12.724
7,12.2984
8,13.9894
9,13.7017
10,12.464
11,12.4541
12,12.8416
13,13.4117
14,13.0501
15,11.7553
16,12.923
17,13.6465
18,13.4821
19,12.8225
20,12.8181
21,12.3511
22,12.2255
23,11.9002

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,22.8313,120.334
0,1,5.79614,66.9255
0,2,0.138614,100.084
0,3,13.4288,84.1256
0,4,22.7301,113.462
0,5,20.0365,113.317
0,6,7.39741,20.8626
0,7,7.31515,45.7627
0,8,20.8707,38.1379
0,9,19.8452,58.0807
0,10,10.1531,45.8234
0,11,15.5047,90.7196
0,12,0.508438,8.32932
0,13,2.81457,41.4813
0,14,7.98231,22.1856
0,15,10.3224,18.3593
0,16,7.66231,26.4253
0,17,2.58215,50.2088
0,18,24.7164,114.865
0,19,13.4558,36.1078
0,20,1.47192,94.9119
0,21,23.1259,8.453
0,22,2.37243,97.7282
0,23,9.17652,145.122
1,0,22.8313,120.334
1,1,5.79614,66.9255
1,2,0.138614,100.084
1,3,13.4288,84.1256
1,4,22.7301,113.462
1,5,20.0365,113.317
1,6,7.39741,20.8626
1,7,7.31515,45.7627
1,8,20.8707,38.1379
1,9,19.8452,58.0807
1,10,23.577,49.0629
1,11,15.0193,145.183
1,12,11.2801,62.5042
1,13,7.79689,68.7856
1,14,9.04921,75.5349
1,15,25.5187,146.504
1,16,14.7938,15.3736
1,17,13,50.305
1,18,16.5454,5.86986
1,19,18.2543,142.334
1,20,20.3148,124.105
1,21,19.6213,138.947
1,22,2.4864,24.7297
1,23,0.893336,71.4264
2,0,22.8313,120.334
2,1,5.79614,66.9255
2,2,0.138614,100.084
2,3,13.4288,84.1256
2,4,22.7301,113.462
2,5,20.0365,113.317
2,6,7.39741,20.8626
2,7,7.31515,45.7627
2,8,20.8707,38.1379
2,9,20.2054,48.5313
2,10,8.50112,37.9664
2,11,9.03348,93.1272
2,12,10.2662,106.322
2,13,5.84931,81.5274
2,14,17.2112,144.024
2,15,6.55702,83.0413
2,16,14.8408,84.8932
2,17,24.1381,26.6669
2,18,1.48462,12.643
2,19,20.1871,120.142
2,20,0.726128,144.173
2,21,1.86997,55.2203
2,22,19.9659,140.245
2,23,4.16301,55.5152
3,0,22.8313,120.334
3,1,5.79614,66.9255
3,2,0.138614,100.084
3,3,13.4288,84.1256
3,4,22.7301,113.462
3,5,20.0365,113.317
3,6,7.39741,20.8626
3,7,7.31515,45.7627
3,8,20.8707,38.1379
3,9,20.2054,48.5313
3,10,11.2591,29.402
3,11,19.5416,21.0243
3,12,4.9938,47.9134
3,13,12.5105,82.0848
3,14,13.3773,129.55
3,15,2.76294,4.80543
3,16,19.9778,22.8036
3,17,17.6972,77.1475
3,18,13.6308,23.5586
3,19,14.5363,94.1579
3,20,20.337,63.4878
3,21,0.470782,9.46091
3,22,13.4531,141.174
3,23,16.9995,85.1367
4,0,22.8313,120.334
4,1,5.79614,66.9255
4,2,0.138614,100.084
4,3,13.4288,84.1256
4,4,22.7301,113.462
4,5,20.0365,113.317
4,6,7.39741,20.8626
4,7,7.31515,45.7627
4,8,18.6514,105.641
4,9,11.7813,52.7443
4,10,16.7736,36.6866
4,11,4.83501,11.3124
4,12,4.36469,26.4194
4,13,13.2914,62.62
4,14,18.325,89.9039
4,15,18.201,121.509
4,16,22.7982,28.7964
4,17,13.7406,129.669
4,18,4.19323,126.087
4,19,13.4346,32.2725
4,20,15.4064,14.5684
4,21,4.30782,13.5278
4,22,18.0196,89.4774
4,23,19.2873,111.112
5,0,22.8313,120.334
5,1,5.79614,66.9255
5,2,0.138614,100.084
5,3,13.4288,84.1256
5,4,22.7301,113.462
5,5,20.0365,113.317
5,6,7.39741,20.8626
5,7,7.31515,45.7627
5,8,18.6514,105.641
5,9,11.7813,52.7443
5,10,10.5478,114.527
5,11,10.724,116.213
5,12,3.21027,104.606
5,13,22.0344,55.8538
5,14,19.598,137.762
5,15,10.6442,28.6163
5,16,17.308,52.3405
5,17,6.43957,12.4483
5,18,10.3673,72.4644
5,19,1.64734,111.578
5,20,19.7391,44.4204
5,21,9.09265,146.712
5,22,25.0629,145.68
5,23,25.1772,15.4493
6,0,22.8313,120.334
6,1,5.79614,66.9255
6,2,0.138614,100.084
6,3,13.4288,84.1256
6,4,22.7301,113.462
6,5,20.0365,113.317
6,6,7.39741,20.8626
6,7,7.31515,45.7627
6,8,18.6514,105.641
6,9,21.7595,85.6581
6,10,17.5473,33.2097
6,11,25.8673,90.0274
6,12,16.3351,85.0698
6,13,21.9812,97.2051
6,14,9.28262,124.836
6,15,21.5311,108.596
6,16,0.255065,92.6494
6,17,20.0509,124.298
6,18,14.4492,77.0555
6,19,14.0324,85.824
6,20,20.205,5.91006
6,21,9.16194,11.9459
6,22,14.8058,8.4
6,23,21.6658,65.0305
7,0,22.8313,120.334
7,1,5.79614,66.9255
7,2,0.138614,100.084
7,3,13.4288,84.1256
7,4,22.7301,113.462
7,5,20.0365,113.317
7,6,7.39741,20.8626
7,7,7.31515,45.7627
7,8,18.6514,105.641
7,9,21.7595,85.6581
7,10,10.3908,34.6805
7,11,4.42645,31.4887
7,12,8.51622,76.8593
7,13,9.46952,40.5404
7,14,14.0357,139.484
7,15,15.218,125.919
7,16,3.07183,101.735
7,17,1.38712,91.3715
7,18,21.4937,64.2738
7,19,13.4185,110.971
7,20,10.5244,19.4323
7,21,25.8491,27.0969
7,22,13.5494,72.655
7,23,5.42446,138.423
8,0,22.8313,120.334
8,1,5.79614,66.9255
8,2,0.138614,100.084
8,3,13.4288,84.1256
8,4,22.7301,113.462
8,5,20.0365,113.317
8,6,7.39741,20.8626
8,7,17.8963,94.7161
8,8,8.97488,84.7108
8,9,25.4375,80.9089
8,10,9.24028,112.614
8,11,9.99479,22.8277
8,12,22.7441,102.358
8,13,19.1724,19.0602
8,14,0.169337,106.403
8,15,23.0255,16.1339
8,16,25.8929,120.558
8,17,3.51628,28.3195
8,18,13.9252,119.939
8,19,12.9221,92.0662
8,20,4.04728,69.1405
8,21,21.5905,121.686
8,22,18.9903,53.155
8,23,12.5028,102
9,0,22.8313,120.334
9,1,5.79614,66.9255
9,2,0.138614,100.084
9,3,13.4288,84.1256
9,4,22.7301,113.462
9,5,20.0365,113.317
9,6,7.39741,20.8626
9,7,17.8963,94.7161
9,8,8.97488,84.7108
9,9,25.4375,80.9089
9,10,8.05937,0.0232385
9,11,14.4202,127.316
9,12,20.9606,22.4319
9,13,1.77375,30.1078
9,14,15.6623,142.239
9,15,12.0288,34.861
9,16,5.91559,33.9904
9,17,9.48485,6.74384
9,18,4.6366,39.2312
9,19,0.770167,46.5637
9,20,4.10199,46.1492
9,21,2.3715,134.33
9,22,11.3293,119.288
9,23,4.81007,116.107
10,0,22.8313,120.334
10,1,5.79614,66.9255
10,2,0.138614,100.084
10,3,13.4288,84.1256
10,4,22.7301,113.462
10,5,20.0365,113.317
10,6,7.39741,20.8626
10,7,17.8963,94.7161
10,8,8.97488,84.7108
10,9,11.5859,105.832
10,10,2.91412,139.762
10,11,21.6799,35.0545
10,12,11.71,93.2403
10,13,25.7607,110.75
10,14,16.8332,8.57595
10,15,2.41998,143.858
10,16,7.29053,90.0017
10,17,10.1696,87.9869
10,18,17.8616,17.0473
10,19,18.9495,34.8978
10,20,23.7401,123.427
10,21,15.9882,66.9798
10,22,5.47337,123.28
10,23,17.9501,141.572
11,0,22.8313,120.334
11,1,5.79614,66.9255
11,2,0.138614,100.084
11,3,13.4288,84.1256
11,4,22.7301,113.462
11,5,20.0365,113.317
11,6,7.39741,20.8626
11,7,17.8963,94.7161
11,8,8.97488,84.7108
11,9,11.5859,105.832
11,10,8.14703,36.8352
11,11,13.2108,44.9169
11,12,20.0406,93.8151
11,13,17.3116,12.4502
11,14,23.532,57.6858
11,15,11.4409,126.722
11,16,9.53387,139.801
11,17,9.12739,116.159
11,18,7.5543,147.786
11,19,5.58765,104.907
11,20,6.06241,64.366
11,21,15.1753,136.738
11,22,18.3257,32.3506
11,23,14.2257,105.085
12,0,22.8313,120.334
12,1,5.79614,66.9255
12,2,0.138614,100.084
12,3,13.4288,84.1256
12,4,22.7301,113.462
12,5,20.0365,113.317
12,6,7.39741,20.8626
12,7,17.8963,94.7161
12,8,3.16395,43.0881
12,9,2.55323,92.7122
12,10,20.1215,17.7082
12,11,16.2912,21.6781
12,12,6.69091,127.773
12,13,9.76693,94.059
12,14,13.2481,23.8621
12,15,10.7843,60.5266
12,16,23.8903,140.381
12,17,25.6949,61.0782
12,18,11.9658,77.9613
12,19,14.2645,119.741
12,20,6.84031,17.7807
12,21,3.48069,115.753
12,22,15.7534,133.396
12,23,1.78603,17.3005
13,0,22.8313,120.334
13,1,5.79614,66.9255
13,2,0.138614,100.084
13,3,13.4288,84.1256
13,4,22.7301,113.462
13,5,20.0365,113.317
13,6,7.39741,20.8626
13,7,17.8963,94.7161
13,8,3.16395,43.0881
13,9,2.55323,92.7122
13,10,15.1998,6.26829
13,11,17.7398,14.5376
13,12,5.98871,23.4745
13,13,1.64412,71.656
13,14,9.21198,107.771
13,15,19.238,147.001
13,16,8.59921,31.9892
13,17,23.2948,55.5127
13,18,1.53965,83.1796
13,19,15.2228,58.1118
13,20,18.6674,90.1997
13,21,23.1304,69.5955
13,22,13.3342,82.0874
13,23,18.7388,14.0206
14,0,22.8313,120.334
14,1,5.79614,66.9255
14,2,0.138614,100.084
14,3,13.4288,84.1256
14,4,22.7301,113.462
14,5,20.0365,113.317
14,6,7.39741,20.8626
14,7,17.8963,94.7161
14,8,3.16395,43.0881
14,9,16.0072,124.307
14,10,10.9478,96.7245
14,11,17.5591,124.152
14,12,23.5781,87.3983
