L(l),8,T,24

Period,Day Ahead Price
0,6.08768
1,15.8617
2,12.5542
3,13.324
4,9.2808
5,15.2948
6,12.4961
7,12.2203
8,12.4643
9,13.6365
10,12.6943
11,13.34
12,12.6193
13,13.667
14,11.8442
15,13.9141
16,14.1869
17,13.5079
18,13.6142
19,11.6838
20,12.7715
21,11.815
22,14.357
23,13.6756

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,6.48639,100.93
0,1,24.9082,137.765
0,2,18.564,138.98
0,3,11.3346,133.778
0,4,19.2035,146.736
0,5,7.58444,67.2484
0,6,16.5318,108.063
0,7,21.4824,49.3478
0,8,0.17951,135.333
0,9,4.56841,129.183
0,10,19.6063,18.1996
0,11,6.79463,55.2719
0,12,13.0923,143.786
0,13,15.4346,68.5542
0,14,24.8329,2.37734
0,15,23.4579,30.1588
0,16,4.09441,36.6926
0,17,12.7594,44.1588
0,18,5.93298,6.23389
0,19,12.0381,23.6776
0,20,12.8447,92.0597
0,21,3.0213,81.2646
0,22,21.0155,85.3248
0,23,25.5505,18.5684
1,0,6.48639,100.93
1,1,24.9082,137.765
1,2,18.564,138.98
1,3,11.3346,133.778
1,4,19.2035,146.736
1,5,7.58444,67.2484
1,6,16.5318,108.063
1,7,21.4824,49.3478
1,8,0.17951,135.333
1,9,21.868,96.7751
1,10,13.8537,66.1121
1,11,0.712554,56.22
1,12,19.3628,103.956
1,13,1.25007,32.2032
1,14,20.3003,147.587
1,15,3.96946,12.6883
1,16,9.22001,123.657
1,17,0.721609,114.127
1,18,21.263,124.876
1,19,25.8794,40.9707
1,20,15.8378,78.9694
1,21,3.13796,125.338
1,22,9.92566,119.214
1,23,1.29699,94.193
2,0,6.48639,100.93
2,1,24.9082,137.765
2,2,18.564,138.98
2,3,11.3346,133.778
2,4,19.2035,146.736
2,5,7.58444,67.2484
2,6,16.5318,108.063
2,7,21.4824,49.3478
2,8,22.6495,91.3937
2,9,24.297,131.399
2,10,7.75518,42.4124
2,11,1.92256,115.045
2,12,16.6728,77.3923
2,13,13.2608,70.96
2,14,24.8303,74.6159
2,15,2.22298,72.0082
2,16,13.0565,128.291
2,17,2.73698,133.831
2,18,23.4819,25.5475
2,19,14.306,11.1128
2,20,9.04059,118.539
2,21,20.9865,21.9217
2,22,23.1218,98.3487
2,23,4.37685,146.726
3,0,6.48639,100.93
3,1,24.9082,137.765
3,2,18.564,138.98
3,3,11.3346,133.778
3,4,19.2035,146.736
3,5,7.58444,67.2484
3,6,16.5318,108.063
3,7,21.4824,49.3478
3,8,22.6495,91.3937
3,9,24.2663,138.592
3,10,18.9964,65.1137
3,11,16.7962,123.941
3,12,15.9653,111.447
3,13,12.8759,37.6606
3,14,8.81387,148.932
3,15,7.36574,106.042
3,16,18.5986,146.557
3,17,6.42047,133.057
3,18,21.639,3.103
3,19,8.47912,18.972
3,20,3.98136,34.9772
3,21,1.05734,25.2886
3,22,20.4247,36.7864
3,23,8.17215,18.201
4,0,6.48639,100.93
4,1,24.9082,137.765
4,2,18.564,138.98
4,3,11.3346,133.778
4,4,19.2035,146.736
4,5,7.58444,67.2484
4,6,16.5318,108.063
4,7,22.7038,93.75
4,8,20.7305,147.071
4,9,20.765,25.3654
4,10,19.002,45.4385
4,11,23.9983,59.5944
4,12,8.77909,24.6757
4,13,17.3959,4.39102
4,14,5.08343,72.4469
4,15,3.60578,68.4066
4,16,1.43475,129.294
4,17,22.44,120.994
4,18,4.57888,123.468
4,19,14.9182,47.8823
4,20,25.4473,80.548
4,21,6.71373,15.03
4,22,4.70774,75.1696
4,23,5.52359,1.09107
5,0,6.48639,100.93
5,1,24.9082,137.765
5,2,18.564,138.98
5,3,11.3346,133.778
5,4,19.2035,146.736
5,5,7.58444,67.2484
5,6,16.5318,108.063
5,7,22.7038,93.75
5,8,20.7305,147.071
5,9,12.3453,75.2735
5,10,18.1274,122.834
5,11,23.4084,47.9171
5,12,17.7842,11.9684
5,13,4.49278,38.3235
5,14,1.28187,111.769
5,15,16.2329,94.9747
5,16,18.2411,73.8316
5,17,13.4337,118.649
5,18,18.0904,138.588
5,19,21.0821,134.546
5,20,14.5823,55.2218
5,21,3.34453,6.05782
5,22,22.9456,105.144
5,23,5.3946,7.939
6,0,6.48639,100.93
6,1,24.9082,137.765
6,2,18.564,138.98
6,3,11.3346,133.778
6,4,19.2035,146.736
6,5,7.58444,67.2484
6,6,16.5318,108.063
6,7,22.7038,93.75
6,8,1.89073,118.337
6,9,6.52106,23.7868
6,10,21.414,104.928
6,11,17.2983,138.283
6,12,15.3743,34.7415
6,13,8.69152,79.7847
6,14,1.15576,4.41258
6,15,23.2197,61.6953
6,16,5.23119,134.325
6,17,16.9815,64.3436
6,18,15.785,84.6502
6,19,11.3096,117.324
6,20,20.6825,11.3966
6,21,19.919,0.608152
6,22,13.7122,94.1452
6,23,22.26,61.6517
7,0,6.48639,100.93
7,1,24.9082,137.765
7,2,18.564,138.98
7,3,11.3346,133.778
7,4,19.2035,146.736
7,5,7.58444,67.2484
7,6,16.5318,108.063
7,7,22.7038,93.75
7,8,1.89073,118.337
7,9,22.6523,127.78
7,10,20.4543,44.081
7,11,16.0587,127.378
7,12,17.1909,130.72
7,13,9.04836,130.439
7,14,14.4964,68.3895
7,15,17.167,6.4081
7,16,9.79202,55.0722
7,17,11.9159,114.972
7,18,23.2676,146.651
7,19,1.67135,61.8594
7,20,19.0476,49.7973
7,21,4.45255,95.9848
7,22,16.3154,29.9346
7,23,20.2829,149.313
8,0,6.48639,100.93
8,1,24.9082,137.765
8,2,18.564,138.98
8,3,11.3346,133.778
8,4,19.2035,146.736
8,5,7.58444,67.2484
8,6,13.8702,134.066
8,7,10.1422,45.6364
8,8,22.6291,145.043
8,9,3.21908,111.133
8,10,21.7245,141.577
8,11,12.8856,2.38796
8,12,23.0988,105.996
8,13,8.90203,102.836
8,14,21.3777,63.9986
8,15,17.5609,31.2404
8,16,10.7406,139.426
8,17,13.7025,8.24471
8,18,7.3467,111.006
8,19,9.95559,4.90543
8,20,10.297,86.9902
8,21,5.149,119.233
8,22,23.0259,24.4321
8,23,21.2759,96.8438
9,0,6.48639,100.93
9,1,24.9082,137.765
9,2,18.564,138.98
9,3,11.3346,133.778
9,4,19.2035,146.736
9,5,7.58444,67.2484
9,6,13.8702,134.066
9,7,10.1422,45.6364
9,8,22.6291,145.043
9,9,17.203,43.8993
9,10,4.26536,128.299
9,11,14.7229,69.3469
9,12,17.2802,21.5409
9,13,23.1939,34.1873
9,14,19.1446,3.57671
9,15,15.8244,90.0969
9,16,4.88099,47.5921
9,17,24.4376,62.3436
9,18,22.915,56.8954
9,19,1.74674,77.0086
9,20,6.25034,53.7255
9,21,14.4564,60.7715
9,22,7.57362,78.3525
9,23,2.14373,51.1803
10,0,6.48639,100.93
10,1,24.9082,137.765
10,2,18.564,138.98
10,3,11.3346,133.778
10,4,19.2035,146.736
10,5,7.58444,67.2484
10,6,13.8702,134.066
10,7,10.1422,45.6364
10,8,4.2924,78.986
10,9,15.2566,82.6125
10,10,14.7685,73.0682
10,11,5.92829,127.772
10,12,18.5506,50.97
10,13,0.126978,75.7503
10,14,9.11369,90.3066
10,15,18.8395,128.019
10,16,14.9369,56.9221
10,17,7.10824,129.063
10,18,2.06699,128.383
10,19,8.18813,92.4239
10,20,16.0758,143.59
10,21,8.91241,63.4767
10,22,2.18491,132.89
10,23,17.6764,83.732
11,0,6.48639,100.93
11,1,24.9082,137.765
11,2,18.564,138.98
11,3,11.3346,133.778
11,4,19.2035,146.736
11,5,7.58444,67.2484
11,6,13.8702,134.066
11,7,10.1422,45.6364
11,8,4.2924,78.986
11,9,17.3457,51.0619
11,10,2.2539,45.7226
11,11,21.7005,5.79513
11,12,11.3846,130.227
11,13,23.2573,139.98
11,14,22.3691,77.3405
11,15,2.00011,42.0933
11,16,5.56212,11.3294
11,17,25.0694,12.2228
11,18,5.57314,56.8846
11,19,22.6523,98.7128
11,20,23.5446,33.0768
11,21,4.49794,73.9593
11,22,22.7307,55.9107
11,23,9.55757,82.6628
12,0,6.48639,100.93
12,1,24.9082,137.765
12,2,18.564,138.98
12,3,11.3346,133.778
12,4,19.2035,146.736
12,5,7.58444,67.2484
12,6,13.8702,134.066
12,7,23.6724,90.0918
12,8,2.20237,96.1359
12,9,5.9339,149.261
12,10,17.208,131.821
12,11,10.9962,136.941
12,12,9.93052,103.645
12,13,23.5354,110.983
12,14,1.37906,36.0333
12,15,15.7228,88.8678
12,16,23.3683,88.4116
12,17,2.66679,55.2041
12,18,2.71545,11.0955
12,19,12.0019,123.118
12,20,20.1179,28.0934
12,21,25.4322,142.928
12,22,22.3557,22.1337
12,23,17.2784,100.336
13,0,6.48639,100.93
13,1,24.9082,137.765
13,2,18.564,138.98
13,3,11.3346,133.778
13,4,19.2035,146.736
13,5,7.58444,67.2484
13,6,13.8702,134.066
13,7,23.6724,90.0918
13,8,2.20237,96.1359
13,9,9.67648,126.808
13,10,9.71623,143.718
13,11,1.3602,98.233
13,12,10.0433,10.1459
13,13,7.69086,132.316
13,14,5.79968,86.6761
13,15,6.81695,23.7124
13,16,13.8776,50.1983
13,17,20.7696,46.2901
13,18,23.5995,73.7899
13,19,3.39048,32.5417
13,20,0.233398,66.8807
13,21,25.2696,110.69
13,22,2.42519,42.3026
13,23,21.6091,24.8993
14,0,6.48639,100.93
14,1,24.9082,137.765
14,2,18.564,138.98
14,3,11.3346,133.778
14,4,19.2035,146.736
14,5,7.58444,67.2484
14,6,13.8702,134.066
14,7,23.6724,90.0918
14,8,25.5165,4.04882
14,9,13.432,101.616
14,10,25.3705,90.6096
14,11,10.4171,94.4648
14,12,9.26376,18.2911
14,13,13.0895,46.9133
14,14,20.3696,73.6775
14,15,24.2864,73.3496
14,16,23.2541,105.897
