L(l),8,T,24

Period,Day Ahead Price
0,19.4735
1,3.75389
2,13.069
3,12.9865
4,12.1041
5,10.8994
6,11.8284
7,12.8582
8,12.1566
9,11.8793
10,12.4748
11,13.5854
12,13.0626
13,11.6897
14,12.332
15,13.3965
16,12.6194
17,13.1395
18,12.1458
19,12.9705
20,13.1016
21,12.8351
22,13.3753
23,12.429

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,20.9381,20.8457
0,1,2.57045,34.5641
0,2,0.295118,30.6563
0,3,24.4263,21.9006
0,4,8.05812,53.422
0,5,0.799781,115.173
0,6,25.2185,4.77512
0,7,3.61668,120.857
0,8,13.3819,88.999
0,9,1.86943,137.22
0,10,0.840262,123.115
0,11,13.9176,96.5563
0,12,17.9497,23.7165
0,13,2.33597,106.52
0,14,10.8606,136.433
0,15,17.849,138.696
0,16,9.35293,72.4798
0,17,24.2538,101.225
0,18,19.8509,53.0807
0,19,12.5654,122.076
0,20,16.7669,9.80802
0,21,21.8006,71.4084
0,22,23.8598,97.8641
0,23,3.02969,74.4448
1,0,20.9381,20.8457
1,1,2.57045,34.5641
1,2,0.295118,30.6563
1,3,24.4263,21.9006
1,4,8.05812,53.422
1,5,0.799781,115.173
1,6,25.2185,4.77512
1,7,3.61668,120.857
1,8,18.2529,146.784
1,9,1.56347,36.432
1,10,7.00805,137.006
1,11,8.02667,118.868
1,12,9.84527,41.2027
1,13,21.1724,58.6817
1,14,4.99138,112.048
1,15,4.79033,51.1195
1,16,22.3993,101.718
1,17,3.69872,12.5881
1,18,1.88738,103.932
1,19,6.6193,69.2721
1,20,22.9819,137.011
1,21,3.91263,145.661
1,22,21.4925,97.8221
1,23,5.91915,2.91833
2,0,20.9381,20.8457
2,1,2.57045,34.5641
2,2,0.295118,30.6563
2,3,24.4263,21.9006
2,4,8.05812,53.422
2,5,0.799781,115.173
2,6,25.2185,4.77512
2,7,15.9741,32.7829
2,8,15.7318,100.806
2,9,21.6994,134.445
2,10,9.92275,50.2043
2,11,4.84232,27.566
2,12,12.2234,43.1666
2,13,0.898078,96.3707
2,14,20.1796,42.8434
2,15,24.5256,108.608
2,16,20.5992,137.16
2,17,1.72906,122.463
2,18,19.5056,0.496642
2,19,12.6317,63.8359
2,20,11.106,33.8171
2,21,25.5119,94.959
2,22,4.78978,15.257
2,23,15.1551,97.4066
3,0,20.9381,20.8457
3,1,2.57045,34.5641
3,2,0.295118,30.6563
3,3,24.4263,21.9006
3,4,8.05812,53.422
3,5,0.799781,115.173
3,6,25.2185,4.77512
3,7,15.9741,32.7829
3,8,19.4474,131.807
3,9,5.29332,10.2062
3,10,13.4271,81.5691
3,11,13.1603,97.1797
3,12,25.1845,122.268
3,13,15.0393,131.466
3,14,24.5482,25.9465
3,15,25.6079,44.046
3,16,7.14521,6.13071
3,17,14.7061,66.6527
3,18,21.1297,94.8699
3,19,9.72224,18.5281
3,20,18.8341,62.0774
3,21,9.21316,148.636
3,22,7.87804,129.007
3,23,24.1187,2.89071
4,0,20.9381,20.8457
4,1,2.57045,34.5641
4,2,0.295118,30.6563
4,3,24.4263,21.9006
4,4,8.05812,53.422
4,5,0.799781,115.173
4,6,1.17939,68.9974
4,7,2.21783,126.752
4,8,5.41493,130.617
4,9,1.54735,146.466
4,10,25.5968,118.629
4,11,23.8497,25.3318
4,12,25.7704,103.905
4,13,8.07394,86.6136
4,14,17.1225,17.1569
4,15,19.7318,33.951
4,16,18.08,58.7534
4,17,5.17173,57.2615
4,18,13.0621,85.4362
4,19,23.6681,77.7546
4,20,25.6104,61.8588
4,21,22.9793,54.6253
4,22,8.66544,109.396
4,23,17.9835,127.295
5,0,20.9381,20.8457
5,1,2.57045,34.5641
5,2,0.295118,30.6563
5,3,24.4263,21.9006
5,4,8.05812,53.422
5,5,0.799781,115.173
5,6,1.17939,68.9974
5,7,2.21783,126.752
5,8,22.5881,119.926
5,9,14.8539,107.979
5,10,9.86354,84.6682
5,11,21.7323,99.505
5,12,20.7773,58.5988
5,13,13.4978,25.4665
5,14,14.0092,73.8794
5,15,21.2275,30.758
5,16,2.4684,53.4392
5,17,5.3419,10.0378
5,18,4.47776,24.4191
5,19,1.99476,106.044
5,20,7.80352,16.2224
5,21,12.2737,82.9101
5,22,4.5911,21.9811
5,23,16.237,0.0203418
6,0,20.9381,20.8457
6,1,2.57045,34.5641
6,2,0.295118,30.6563
6,3,24.4263,21.9006
6,4,8.05812,53.422
6,5,0.799781,115.173
6,6,1.17939,68.9974
6,7,14.2379,5.05879
6,8,18.5974,5.23873
6,9,14.1937,103.424
6,10,4.74831,58.3942
6,11,4.05063,22.3044
6,12,20.8259,53.7864
6,13,10.644,79.0798
6,14,17.8018,50.7061
6,15,20.3433,84.1903
6,16,23.3095,33.324
6,17,4.48448,13.84
6,18,0.0945603,98.1244
6,19,9.73735,135.616
6,20,5.30339,43.9663
6,21,1.96331,104.41
6,22,17.6188,96.5789
6,23,8.91023,56.0351
7,0,20.9381,20.8457
7,1,2.57045,34.5641
7,2,0.295118,30.6563
7,3,24.4263,21.9006
7,4,8.05812,53.422
7,5,0.799781,115.173
7,6,1.17939,68.9974
7,7,14.2379,5.05879
7,8,5.39659,110.997
7,9,13.6136,84.1787
7,10,3.06014,23.5569
7,11,21.6934,67.0319
7,12,9.57617,112.268
7,13,10.7422,90.1549
7,14,18.0015,129.439
7,15,7.30584,122.349
7,16,20.5428,95.1463
7,17,23.8772,52.0447
7,18,24.4339,91.8573
7,19,22.7316,68.6259
7,20,20.1691,35.4495
7,21,18.709,1.04193
7,22,18.865,53.702
7,23,18.3311,108.467
8,0,20.9381,20.8457
8,1,2.57045,34.5641
8,2,0.295118,30.6563
8,3,24.4263,21.9006
8,4,8.05812,53.422
8,5,11.0353,92.6002
8,6,5.55469,15.5445
8,7,4.83151,25.7718
8,8,1.52865,29.0221
8,9,16.0249,55.8838
8,10,11.7009,99.9186
8,11,15.7064,10.504
8,12,5.91401,64.8553
8,13,12.0298,20.2967
8,14,14.6752,103.291
8,15,24.2858,57.375
8,16,1.05355,138.865
8,17,0.211629,87.2057
8,18,18.4001,52.7669
8,19,15.796,143.499
8,20,19.4108,96.3999
8,21,2.10182,148.816
8,22,22.5212,103.731
8,23,24.8311,66.7315
9,0,20.9381,20.8457
9,1,2.57045,34.5641
9,2,0.295118,30.6563
9,3,24.4263,21.9006
9,4,8.05812,53.422
9,5,11.0353,92.6002
9,6,5.55469,15.5445
9,7,4.83151,25.7718
9,8,16.5171,127.753
9,9,11.3657,128.491
9,10,17.3148,100.72
9,11,20.4499,139.872
9,12,12.5431,118.315
9,13,11.3582,88.8124
9,14,6.78627,136.97
9,15,16.6592,48.9317
9,16,15.1863,147.674
9,17,7.3139,49.9019
9,18,5.5159,66.7488
9,19,1.13297,86.9704
9,20,1.06456,116.466
9,21,1.29987,107.862
9,22,8.66059,1.94431
9,23,6.33883,13.9501
10,0,20.9381,20.8457
10,1,2.57045,34.5641
10,2,0.295118,30.6563
10,3,24.4263,21.9006
10,4,8.05812,53.422
10,5,11.0353,92.6002
10,6,5.55469,15.5445
10,7,24.1736,145.342
10,8,10.903,68.8916
10,9,15.6748,80.5842
10,10,17.2809,87.469
10,11,10.4171,132.314
10,12,18.318,43.3789
10,13,14.9607,116.301
10,14,17.7232,49.5183
10,15,22.9243,23.1809
10,16,13.0798,9.77596
10,17,7.7197,24.169
10,18,21.0983,80.6078
10,19,8.10905,113.042
10,20,21.4971,90.3523
10,21,2.03192,142.276
10,22,5.29132,62.5408
10,23,20.5839,11.4452
11,0,20.9381,20.8457
11,1,2.57045,34.5641
11,2,0.295118,30.6563
11,3,24.4263,21.9006
11,4,8.05812,53.422
11,5,11.0353,92.6002
11,6,5.55469,15.5445
11,7,24.1736,145.342
11,8,23.2534,100.211
11,9,8.0036,50.3021
11,10,13.1182,17.9971
11,11,14.9551,70.4843
11,12,1.62775,149.679
11,13,9.62732,114.443
11,14,15.7015,51.5772
11,15,4.06692,139.766
11,16,10.1105,79.878
11,17,18.9411,111.285
11,18,10.5932,95.4707
11,19,18.2635,60.9847
11,20,23.5394,31.9281
11,21,1.08473,8.80953
11,22,9.83219,106.147
11,23,9.96225,27.62
12,0,20.9381,20.8457
12,1,2.57045,34.5641
12,2,0.295118,30.6563
12,3,24.4263,21.9006
12,4,8.05812,53.422
12,5,11.0353,92.6002
12,6,18.8091,95.5282
12,7,24.6859,97.7527
12,8,21.6775,42.3953
12,9,5.79036,21.3016
12,10,2.95658,15.1824
12,11,14.4113,37.6247
12,12,14.7702,5.34478
12,13,0.182475,19.8631
12,14,18.6208,88.2563
12,15,10.1389,39.0674
12,16,16.5489,103.828
12,17,14.2927,102.037
12,18,16.8156,0.497075
12,19,22.1027,123.611
12,20,4.05678,139.832
12,21,14.7758,83.1108
12,22,17.3731,123.95
12,23,20.6707,87.2009
13,0,20.9381,20.8457
13,1,2.57045,34.5641
13,2,0.295118,30.6563
13,3,24.4263,21.9006
13,4,8.05812,53.422
13,5,11.0353,92.6002
13,6,18.8091,95.5282
13,7,24.6859,97.7527
13,8,0.508676,119.341
13,9,15.2973,4.35027
13,10,8.70849,62.7194
13,11,17.7481,73.4599
13,12,10.5474,20.3582
13,13,21.7778,42.7187
13,14,18.0126,44.5703
13,15,20.7944,107.154
13,16,1.85842,21.6576
13,17,3.93835,59.2025
13,18,25.9391,126.16
13,19,11.3165,11.4151
13,20,6.79515,55.4457
13,21,17.8331,121.372
13,22,2.43012,22.8983
13,23,9.75085,73.3451
14,0,20.9381,20.8457
14,1,2.57045,34.5641
14,2,0.295118,30.6563
14,3,24.4263,21.9006
14,4,8.05812,53.422
14,5,11.0353,92.6002
14,6,18.8091,95.5282
14,7,10.9928,1.92454
14,8,13.7898,99.7891
14,9,22.5755,78.2072
