L(l),10,T,24

Period,Day Ahead Price
0,18.0645
1,16.9493
2,11.7497
3,10.8047
4,11.1079
5,14.3484
6,13.2377
7,12.4078
8,12.7044
9,12.7708
10,13.6621
11,12.0202
12,14.1347
13,13.4518
14,13.7545
15,12.2847
16,12.0354
17,13.2753
18,12.9461
19,13.8103
20,11.5988
21,12.5525
22,11.9636
23,13.4539

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,19.2422,135.944
0,1,19.1384,56.2629
0,2,15.2355,40.2783
0,3,6.65437,138.971
0,4,11.63,12.1352
0,5,10.2529,47.7147
0,6,4.12379,61.0436
0,7,6.63824,90.7445
0,8,14.1948,32.6294
0,9,20.119,77.329
0,10,16.3682,113.682
0,11,0.289475,47.62
0,12,7.49694,129.474
0,13,10.15,39.3053
0,14,11.2753,110.172
0,15,4.74779,41.1718
0,16,24.7205,16.1623
0,17,13.3867,40.9799
0,18,9.72222,102.994
0,19,15.7455,112.953
0,20,12.2563,33.8882
0,21,20.0166,26.7142
0,22,23.0917,96.6115
0,23,23.1353,91.1158
1,0,19.2422,135.944
1,1,19.1384,56.2629
1,2,15.2355,40.2783
1,3,6.65437,138.971
1,4,11.63,12.1352
1,5,10.2529,47.7147
1,6,4.12379,61.0436
1,7,6.63824,90.7445
1,8,14.1948,32.6294
1,9,20.119,77.329
1,10,22.1045,135.448
1,11,13.1722,123.355
1,12,18.6345,140.329
1,13,8.16921,27.2931
1,14,21.198,128.369
1,15,20.7093,19.2665
1,16,21.0194,39.8665
1,17,18.1563,70.4529
1,18,10.8898,116.565
1,19,20.4654,91.6923
1,20,17.6419,16.292
1,21,10.7449,35.2569
1,22,20.2542,137.134
1,23,7.96606,87.9409
2,0,19.2422,135.944
2,1,19.1384,56.2629
2,2,15.2355,40.2783
2,3,6.65437,138.971
2,4,11.63,12.1352
2,5,10.2529,47.7147
2,6,4.12379,61.0436
2,7,6.63824,90.7445
2,8,14.1948,32.6294
2,9,19.1169,98.1246
2,10,0.348725,47.1934
2,11,13.385,79.413
2,12,23.5964,25.7067
2,13,1.48088,40.8098
2,14,8.38985,123.724
2,15,1.4369,44.9768
2,16,14.385,89.1579
2,17,15.9751,140.888
2,18,13.0457,118.818
2,19,5.57742,109.558
2,20,21.6349,55.9899
2,21,19.499,130.929
2,22,17.8118,146.656
2,23,18.5097,41.4284
3,0,19.2422,135.944
3,1,19.1384,56.2629
3,2,15.2355,40.2783
3,3,6.65437,138.971
3,4,11.63,12.1352
3,5,10.2529,47.7147
3,6,4.12379,61.0436
3,7,6.63824,90.7445
3,8,14.1948,32.6294
3,9,19.1169,98.1246
3,10,14.8463,10.7894
3,11,16.8688,0.278709
3,12,12.1922,144.281
3,13,19.9864,67.634
3,14,5.23651,14.6696
3,15,15.8341,95.5647
3,16,20.1786,18.4371
3,17,10.8395,16.528
3,18,16.6328,17.6601
3,19,19.7653,87.2085
3,20,2.4274,140.608
3,21,9.79665,121.813
3,22,15.0119,59.523
3,23,15.4511,60.6943
4,0,19.2422,135.944
4,1,19.1384,56.2629
4,2,15.2355,40.2783
4,3,6.65437,138.971
4,4,11.63,12.1352
4,5,10.2529,47.7147
4,6,4.12379,61.0436
4,7,6.63824,90.7445
4,8,3.03837,56.5094
4,9,15.5914,2.90188
4,10,12.0277,33.7354
4,11,0.506965,127.763
4,12,21.6349,30.412
4,13,1.52298,149.653
4,14,8.01121,24.5445
4,15,20.8648,83.7877
4,16,1.81814,112.078
4,17,5.13457,146.466
4,18,24.7497,146.913
4,19,16.736,20.7936
4,20,9.36977,67.3753
4,21,10.8971,100.382
4,22,21.1452,132.781
4,23,10.7257,35.1157
5,0,19.2422,135.944
5,1,19.1384,56.2629
5,2,15.2355,40.2783
5,3,6.65437,138.971
5,4,11.63,12.1352
5,5,10.2529,47.7147
5,6,4.12379,61.0436
5,7,6.63824,90.7445
5,8,3.03837,56.5094
5,9,15.5914,2.90188
5,10,19.23,13.3999
5,11,1.8828,140.593
5,12,9.19787,64.5152
5,13,4.50598,92.029
5,14,4.8167,118.917
5,15,7.21931,64.5763
5,16,25.0129,107.118
5,17,21.3647,31.5377
5,18,7.50974,79.8371
5,19,1.12247,100.764
5,20,19.57,109.422
5,21,16.5048,96.5527
5,22,9.64158,120.821
5,23,13.3843,147.535
6,0,19.2422,135.944
6,1,19.1384,56.2629
6,2,15.2355,40.2783
6,3,6.65437,138.971
6,4,11.63,12.1352
6,5,10.2529,47.7147
6,6,4.12379,61.0436
6,7,6.63824,90.7445
6,8,3.03837,56.5094
6,9,23.747,77.2809
6,10,19.6834,13.5406
6,11,8.1609,11.3862
6,12,11.7683,36.6757
6,13,24.3476,78.5165
6,14,14.6789,56.4095
6,15,1.31844,97.235
6,16,8.86523,149.107
6,17,0.928088,111.382
6,18,17.1118,48.2506
6,19,6.28174,34.1066
6,20,15.2027,37.2439
6,21,4.4847,6.93049
6,22,19.8109,15.2353
6,23,0.772856,24.9761
7,0,19.2422,135.944
7,1,19.1384,56.2629
7,2,15.2355,40.2783
7,3,6.65437,138.971
7,4,11.63,12.1352
7,5,10.2529,47.7147
7,6,4.12379,61.0436
7,7,6.63824,90.7445
7,8,3.03837,56.5094
7,9,23.747,77.2809
7,10,9.9697,32.5618
7,11,7.61129,116.767
7,12,10.3118,128.387
7,13,16.0855,24.8754
7,14,25.3587,85.962
7,15,6.77265,118.262
7,16,7.33826,3.79417
7,17,15.138,116.183
7,18,18.2183,7.28479
7,19,2.51038,46.6756
7,20,8.91943,138.732
7,21,8.21874,82.4796
7,22,13.4604,14.7204
7,23,8.92378,115.909
8,0,19.2422,135.944
8,1,19.1384,56.2629
8,2,15.2355,40.2783
8,3,6.65437,138.971
8,4,11.63,12.1352
8,5,10.2529,47.7147
8,6,4.12379,61.0436
8,7,12.6224,141.806
8,8,4.02093,135.525
8,9,19.7319,18.6443
8,10,15.324,72.0998
8,11,23.4695,83.3373
8,12,20.1146,147.232
8,13,20.4155,33.9393
8,14,8.47091,58.6865
8,15,21.5394,84.7962
8,16,21.3187,121.337
8,17,9.25203,132.024
8,18,12.7597,4.0266
8,19,17.0155,28.9705
8,20,2.44748,103.11
8,21,2.57082,139.227
8,22,4.59286,81.2071
8,23,7.09743,12.8397
9,0,19.2422,135.944
9,1,19.1384,56.2629
9,2,15.2355,40.2783
9,3,6.65437,138.971
9,4,11.63,12.1352
9,5,10.2529,47.7147
9,6,4.12379,61.0436
9,7,12.6224,141.806
9,8,4.02093,135.525
9,9,19.7319,18.6443
9,10,23.2335,64.6109
9,11,18.0759,10.438
9,12,20.6509,23.3641
9,13,2.59844,70.2799
9,14,9.14233,66.8621
9,15,13.862,39.174
9,16,19.1694,58.8741
9,17,1.98647,148.104
9,18,14.7636,113.223
9,19,3.95478,45.5768
9,20,11.1287,48.1913
9,21,11.2499,4.45114
9,22,3.58701,72.5889
9,23,21.853,78.9133
10,0,19.2422,135.944
10,1,19.1384,56.2629
10,2,15.2355,40.2783
10,3,6.65437,138.971
10,4,11.63,12.1352
10,5,10.2529,47.7147
10,6,4.12379,61.0436
10,7,12.6224,141.806
10,8,4.02093,135.525
10,9,8.31544,22.9713
10,10,18.468,28.1494
10,11,15.3177,110.304
10,12,11.8858,85.45
10,13,5.08403,149.796
10,14,9.70319,19.6459
10,15,8.9212,93.182
10,16,25.9538,97.5619
10,17,21.5711,20.7874
10,18,18.9479,49.9528
10,19,14.5692,86.5493
10,20,17.8369,120.105
10,21,7.03103,123.512
10,22,14.4875,125.57
10,23,19.7724,20.4961
11,0,19.2422,135.944
11,1,19.1384,56.2629
11,2,15.2355,40.2783
11,3,6.65437,138.971
11,4,11.63,12.1352
11,5,10.2529,47.7147
11,6,4.12379,61.0436
11,7,12.6224,141.806
11,8,4.02093,135.525
11,9,8.31544,22.9713
11,10,24.6321,32.2612
11,11,4.90652,55.3841
11,12,2.25301,39.6661
11,13,0.728218,60.5086
11,14,23.304,37.4676
11,15,22.3759,62.1157
11,16,3.73665,84.919
11,17,7.31892,71.3704
11,18,17.4075,91.8807
11,19,18.4796,64.2155
11,20,11.1656,3.81193
11,21,1.25688,59.9287
11,22,8.31444,84.3954
11,23,24.8597,36.6505
12,0,19.2422,135.944
12,1,19.1384,56.2629
12,2,15.2355,40.2783
12,3,6.65437,138.971
12,4,11.63,12.1352
12,5,10.2529,47.7147
12,6,4.12379,61.0436
12,7,12.6224,141.806
12,8,9.63787,90.7869
12,9,7.93101,118.073
12,10,13.0879,135.099
12,11,20.1231,84.8137
12,12,5.08944,12.4774
12,13,17.401,93.5506
12,14,5.20411,148.667
12,15,3.08169,19.4231
12,16,9.39902,26.8432
12,17,19.6114,102.162
12,18,18.6185,20.7837
12,19,12.8043,94.4237
12,20,10.9913,52.8843
12,21,12.2323,147.528
12,22,12.0739,146.396
12,23,15.0641,118.134
13,0,19.2422,135.944
13,1,19.1384,56.2629
13,2,15.2355,40.2783
13,3,6.65437,138.971
13,4,11.63,12.1352
13,5,10.2529,47.7147
13,6,4.12379,61.0436
13,7,12.6224,141.806
13,8,9.63787,90.7869
13,9,7.93101,118.073
13,10,9.84869,72.6772
13,11,10.3729,48.3809
13,12,18.0157,13.5493
13,13,5.32828,115.301
13,14,10.1426,90.2546
13,15,8.35478,133.933
13,16,7.52773,113.078
13,17,18.248,124.314
13,18,1.9051,131.442
13,19,1.44704,66.4874
13,20,12.4748,66.9254
13,21,1.90262,32.0256
13,22,21.4722,104.413
13,23,0.783479,99.4535
14,0,19.2422,135.944
14,1,19.1384,56.2629
14,2,15.2355,40.2783
14,3,6.65437,138.971
14,4,11.63,12.1352
14,5,10.2529,47.7147
14,6,4.12379,61.0436
14,7,12.6224,141.806
14,8,9.63787,90.7869
14,9,6.9606,136.08
14,10,6.21125,133.532
14,11,10.6568,66.5531
14,12,22.231,64.7283
