L(l),6,T,24

Period,Day Ahead Price
0,1.58183
1,15.2504
2,11.2058
3,13.2592
4,13.4867
5,12.2817
6,12.276
7,12.3318
8,13.4648
9,14.3623
10,13.1885
11,12.7809
12,12.94
13,12.3686
14,12.6259
15,11.8671
16,14.0733
17,13.8757
18,11.9182
19,12.7762
20,12.7346
21,11.7935
22,14.2014
23,13.718

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,1.54951,55.4117
0,1,5.39624,119.333
0,2,4.36704,103.296
0,3,10.6309,116.868
0,4,21.3893,28.7591
0,5,3.76072,127.075
0,6,23.4661,19.6256
0,7,3.30167,108.537
0,8,2.81836,63.0155
0,9,10.874,54.0387
0,10,18.2922,113.575
0,11,3.04942,61.8776
0,12,16.6998,61.5563
0,13,10.0148,33.8714
0,14,14.2531,31.5232
0,15,13.4717,87.1549
0,16,1.75558,130.194
0,17,18.5909,81.4978
0,18,23.4317,129.016
0,19,17.3363,66.6249
0,20,4.04523,93.3664
0,21,1.17144,12.4401
0,22,14.2991,26.3122
0,23,12.9102,31.3052
1,0,1.54951,55.4117
1,1,5.39624,119.333
1,2,4.36704,103.296
1,3,10.6309,116.868
1,4,21.3893,28.7591
1,5,3.76072,127.075
1,6,23.4661,19.6256
1,7,17.8017,69.8938
1,8,11.9123,111.143
1,9,18.0099,39.7577
1,10,14.1649,104.554
1,11,17.9316,52.9162
1,12,4.01074,74.8275
1,13,24.8762,59.6302
1,14,0.289024,76.1378
1,15,12.1867,95.8238
1,16,16.1295,104.68
1,17,0.285233,54.1519
1,18,18.9896,138.862
1,19,25.4936,48.2291
1,20,5.11714,85.8762
1,21,25.9236,32.1293
1,22,9.51605,111.408
1,23,23.6658,12.1083
2,0,1.54951,55.4117
2,1,5.39624,119.333
2,2,4.36704,103.296
2,3,10.6309,116.868
2,4,21.3893,28.7591
2,5,3.76072,127.075
2,6,23.4661,19.6256
2,7,4.46228,123.796
2,8,18.363,50.4413
2,9,23.3954,81.4089
2,10,3.54318,77.23
2,11,14.251,98.4319
2,12,20.165,41.4398
2,13,4.28132,149.669
2,14,2.61881,41.4305
2,15,15.6671,114.895
2,16,1.63688,14.4225
2,17,21.2971,33.9832
2,18,15.4089,139.494
2,19,13.2712,74.4651
2,20,18.995,35.6473
2,21,16.3553,67.8882
2,22,15.9194,89.3898
2,23,4.40317,6.43226
3,0,1.54951,55.4117
3,1,5.39624,119.333
3,2,4.36704,103.296
3,3,10.6309,116.868
3,4,21.3893,28.7591
3,5,3.76072,127.075
3,6,10.5438,19.9127
3,7,23.3928,145.554
3,8,9.86057,28.9418
3,9,8.93354,51.4522
3,10,14.0345,102.198
3,11,20.0306,106.131
3,12,10.0372,103.399
3,13,18.5386,13.9265
3,14,19.8616,115.069
3,15,1.91794,68.3312
3,16,9.69078,24.0263
3,17,0.275821,18.3801
3,18,18.4365,110.886
3,19,12.8089,138.893
3,20,11.0521,101.687
3,21,15.1664,104.103
3,22,6.81633,131.531
3,23,12.6997,142.451
4,0,1.54951,55.4117
4,1,5.39624,119.333
4,2,4.36704,103.296
4,3,10.6309,116.868
4,4,21.3893,28.7591
4,5,3.76072,127.075
4,6,10.5438,19.9127
4,7,13.9376,55.0078
4,8,19.6319,56.4406
4,9,17.6901,115.54
4,10,8.84048,104.693
4,11,14.8331,88.2932
4,12,2.19964,20.1432
4,13,13.3414,75.38
4,14,22.6009,17.5228
4,15,18.4547,90.0276
4,16,18.7884,138.72
4,17,2.91905,66.2464
4,18,7.58717,123.599
4,19,12.4237,9.88231
4,20,20.6789,22.4112
4,21,2.08996,30.4842
4,22,5.11649,117.306
4,23,18.1139,82.7219
5,0,1.54951,55.4117
5,1,5.39624,119.333
5,2,4.36704,103.296
5,3,10.6309,116.868
5,4,21.3893,28.7591
5,5,3.76072,127.075
5,6,10.5438,19.9127
5,7,21.6735,32.1487
5,8,11.0277,81.9524
5,9,22.2769,98.2778
5,10,9.49443,100.3
5,11,6.88357,43.4285
5,12,20.6587,100.271
5,13,24.1089,51.7061
5,14,1.51345,51.0578
5,15,3.51119,66.4026
5,16,5.75131,36.8816
5,17,12.6553,36.1106
5,18,11.6096,52.3005
5,19,0.371328,86.4972
5,20,3.14369,139.967
5,21,16.0765,42.8229
5,22,11.7092,77.2024
5,23,4.85627,107.641
6,0,1.54951,55.4117
6,1,5.39624,119.333
6,2,4.36704,103.296
6,3,10.6309,116.868
6,4,21.3893,28.7591
6,5,3.76072,127.075
6,6,17.5915,60.1999
6,7,18.3573,100.151
6,8,22.2011,105.309
6,9,2.30662,149.849
6,10,23.0471,145.035
6,11,6.92675,80.1141
6,12,17.0445,64.9225
6,13,25.2419,71.2148
6,14,0.149659,42.1828
6,15,10.112,111.682
6,16,2.41141,11.0351
6,17,17.4156,61.3532
6,18,4.26857,67.5742
6,19,11.77,56.9197
6,20,23.2512,132.604
6,21,18.6784,138.57
6,22,18.1278,8.23802
6,23,15.7259,103.777
7,0,1.54951,55.4117
7,1,5.39624,119.333
7,2,4.36704,103.296
7,3,10.6309,116.868
7,4,21.3893,28.7591
7,5,3.76072,127.075
7,6,17.5915,60.1999
7,7,22.6096,9.51086
7,8,20.2335,96.0852
7,9,22.9281,97.8201
7,10,25.7852,92.5032
7,11,11.7975,77.1174
7,12,21.9339,144.74
7,13,25.3825,101.619
7,14,8.88873,112.308
7,15,1.83317,53.0692
7,16,12.4115,124.944
7,17,13.0146,133.435
7,18,5.162,118.712
7,19,9.29931,134.314
7,20,20.0558,111.536
7,21,19.0464,25.4739
7,22,19.0042,73.0268
7,23,19.5036,8.01939
8,0,1.54951,55.4117
8,1,5.39624,119.333
8,2,4.36704,103.296
8,3,10.6309,116.868
8,4,21.3893,28.7591
8,5,3.76072,127.075
8,6,17.5915,60.1999
8,7,7.52319,137.347
8,8,2.26068,92.5133
8,9,12.9435,77.7858
8,10,12.8167,132.725
8,11,9.3578,65.5655
8,12,12.6725,53.7024
8,13,15.8363,126.343
8,14,3.77668,99.8118
8,15,11.7961,54.0415
8,16,12.2584,50.5524
8,17,12.4844,103.969
8,18,5.09406,126.587
8,19,5.31431,71.9384
8,20,22.6208,68.4662
8,21,15.9255,8.89668
8,22,15.9255,2.30444
8,23,12.3746,0.0243637
9,0,1.54951,55.4117
9,1,5.39624,119.333
9,2,4.36704,103.296
9,3,10.6309,116.868
9,4,21.3893,28.7591
9,5,16.802,48.7822
9,6,19.5048,76.1245
9,7,2.23127,7.95301
9,8,13.9518,127.089
9,9,0.831324,21.084
9,10,10.4407,83.7019
9,11,2.25594,56.9741
9,12,2.03614,123.651
9,13,15.6726,38.0802
9,14,16.3316,17.5826
9,15,2.10637,29.0826
9,16,7.21313,74.9477
9,17,4.75498,127.221
9,18,6.93316,49.1242
9,19,2.25438,13.0388
9,20,22.3417,56.8593
9,21,4.81768,129.188
9,22,6.82215,92.2817
9,23,20.3024,125.941
10,0,1.54951,55.4117
10,1,5.39624,119.333
10,2,4.36704,103.296
10,3,10.6309,116.868
10,4,21.3893,28.7591
10,5,16.802,48.7822
10,6,19.5048,76.1245
10,7,13.3247,99.0065
10,8,0.11471,17.9772
10,9,23.1085,27.4188
10,10,12.8611,62.0348
10,11,13.0715,88.632
10,12,6.47681,99.1846
10,13,9.88754,103.656
10,14,8.54397,93.0801
10,15,14.1778,137.025
10,16,23.0496,82.9055
10,17,18.3683,147.711
10,18,12.133,133.422
10,19,14.12,113.207
10,20,0.124514,9.46237
10,21,20.2353,125.054
10,22,13.6551,56.0116
10,23,4.90094,34.9547
11,0,1.54951,55.4117
11,1,5.39624,119.333
11,2,4.36704,103.296
11,3,10.6309,116.868
11,4,21.3893,28.7591
11,5,16.802,48.7822
11,6,19.5048,76.1245
11,7,3.55886,48.3024
11,8,3.47603,12.5272
11,9,23.9187,22.9639
11,10,16.4624,100.214
11,11,19.8618,85.1465
11,12,20.1877,110.457
11,13,13.553,8.04963
11,14,9.71049,43.8146
11,15,4.32817,41.8549
11,16,13.0085,147.131
11,17,0.608528,48.2657
11,18,14.9869,0.694553
11,19,25.2748,52.8118
11,20,15.0096,70.8947
11,21,8.69184,102.404
11,22,1.70045,125.8
11,23,11.2716,85.2666
12,0,1.54951,55.4117
12,1,5.39624,119.333
12,2,4.36704,103.296
12,3,10.6309,116.868
12,4,21.3893,28.7591
12,5,16.802,48.7822
12,6,3.29224,45.5936
12,7,8.53379,99.4161
12,8,1.08322,140.694
12,9,19.1042,63.8768
12,10,25.9662,123.185
12,11,25.5552,71.3475
12,12,20.4756,96.8939
12,13,0.339778,88.1428
12,14,25.6469,78.9526
12,15,9.41425,129.643
12,16,23.8057,126.924
12,17,18.9475,95.7684
12,18,21.6757,31.7137
12,19,9.53719,98.1775
12,20,7.3669,20.3394
12,21,10.1394,112.122
12,22,2.14422,85.7919
12,23,12.1283,0.208892
13,0,1.54951,55.4117
13,1,5.39624,119.333
13,2,4.36704,103.296
13,3,10.6309,116.868
13,4,21.3893,28.7591
13,5,16.802,48.7822
13,6,3.29224,45.5936
13,7,2.95655,148.522
13,8,15.6964,103.506
13,9,20.1877,44.0104
13,10,19.9198,45.1324
13,11,8.44368,25.2916
13,12,2.47422,146.209
13,13,5.18221,61.8808
13,14,20.9767,13.6622
13,15,17.6754,39.2956
13,16,6.3811,56.4397
13,17,21.0005,139.922
13,18,7.75881,144.967
13,19,13.3229,76.1866
13,20,4.85631,124.594
13,21,11.734,118.119
13,22,18.6142,18.2712
13,23,1.92581,87.9912
14,0,1.54951,55.4117
14,1,5.39624,119.333
14,2,4.36704,103.296
14,3,10.6309,116.868
14,4,21.3893,28.7591
14,5,16.802,48.7822
14,6,3.29224,45.5936
14,7,1.14019,73.6968
14,8,7.05964,49.222
14,9,1.2155,60.5221
14,10,6.42776,85.2072
14,11,2.24464,141.898
14,12,23.0293,114.727
