L(l),6,T,24

Period,Day Ahead Price
0,13.705
1,6.70811
2,12.9944
3,15.7996
4,11.3575
5,13.4698
6,11.3417
7,13.6893
8,13.4287
9,12.7448
10,12.8746
11,12.473
12,12.7364
13,12.9873
14,12.981
15,11.6862
16,12.5756
17,12.7234
18,13.9242
19,14.055
20,13.2466
21,13.4534
22,13.9123
23,13.3784

Scenario ID,Period,Real Time Price,Renewable Generation Output
0,0,12.9325,11.0933
0,1,0.139885,127.954
0,2,8.08438,44.8228
0,3,15.4009,73.1244
0,4,14.6953,51.0905
0,5,14.1079,8.08632
0,6,16.6725,111.462
0,7,9.00083,99.9758
0,8,16.1908,139.256
0,9,22.5065,51.4624
0,10,22.5778,129.819
0,11,12.4305,74.8851
0,12,3.19382,146.111
0,13,11.4808,33.4979
0,14,6.79909,137.796
0,15,9.40579,145.06
0,16,2.71222,115.297
0,17,5.11409,106.749
0,18,22.0801,41.3537
0,19,12.2237,104.502
0,20,24.0419,33.8358
0,21,21.7502,148.601
0,22,9.28542,109.831
0,23,6.88023,136.442
1,0,12.9325,11.0933
1,1,0.139885,127.954
1,2,8.08438,44.8228
1,3,15.4009,73.1244
1,4,14.6953,51.0905
1,5,14.1079,8.08632
1,6,16.6725,111.462
1,7,9.00083,99.9758
1,8,21.0743,128.319
1,9,16.2386,60.4436
1,10,18.629,99.1836
1,11,25.5587,9.36726
1,12,3.28865,72.8524
1,13,0.677521,52.6555
1,14,14.1297,54.0296
1,15,11.7388,125.076
1,16,3.19659,120.035
1,17,13.5505,19.8671
1,18,14.5553,0.103433
1,19,12.8595,17.2513
1,20,15.4266,28.5492
1,21,9.2085,69.4137
1,22,22.4249,42.1889
1,23,7.2246,103.952
2,0,12.9325,11.0933
2,1,0.139885,127.954
2,2,8.08438,44.8228
2,3,15.4009,73.1244
2,4,14.6953,51.0905
2,5,14.1079,8.08632
2,6,16.6725,111.462
2,7,25.5515,144.606
2,8,1.05932,102.668
2,9,11.3439,90.0746
2,10,19.2552,104.715
2,11,0.150742,129.108
2,12,7.9359,144.967
2,13,16.6503,108.799
2,14,18.3287,40.8126
2,15,7.23177,130.097
2,16,1.25915,129.788
2,17,8.66725,62.6253
2,18,9.77537,56.7177
2,19,9.10701,76.4385
2,20,2.53259,112.313
2,21,14.4796,72.922
2,22,16.1371,55.1241
2,23,8.35136,7.16063
3,0,12.9325,11.0933
3,1,0.139885,127.954
3,2,8.08438,44.8228
3,3,15.4009,73.1244
3,4,14.6953,51.0905
3,5,14.1079,8.08632
3,6,16.6725,111.462
3,7,25.5515,144.606
3,8,6.93297,140.314
3,9,25.0225,149.098
3,10,17.9477,86.4551
3,11,17.8532,88.1483
3,12,22.2389,86.2354
3,13,9.70106,6.17265
3,14,2.3883,116.438
3,15,17.7116,26.9596
3,16,14.5248,13.1154
3,17,10.9799,110.273
3,18,24.1251,1.76352
3,19,9.79175,98.5452
3,20,14.0743,89.7641
3,21,3.82826,76.8308
3,22,2.65438,90.5089
3,23,20.8866,129.473
4,0,12.9325,11.0933
4,1,0.139885,127.954
4,2,8.08438,44.8228
4,3,15.4009,73.1244
4,4,14.6953,51.0905
4,5,14.1079,8.08632
4,6,8.49017,58.2272
4,7,21.712,27.0757
4,8,7.51758,142.957
4,9,19.1741,5.07846
4,10,20.6479,72.3288
4,11,15.2116,23.1388
4,12,23.8385,51.2919
4,13,18.5221,8.11997
4,14,18.3423,110.804
4,15,5.07616,135.298
4,16,21.4731,20.9561
4,17,24.4295,100.8
4,18,23.8907,92.2564
4,19,2.23007,55.9518
4,20,6.0212,10.7377
4,21,7.77041,135.559
4,22,12.8978,64.5975
4,23,23.5657,4.61791
5,0,12.9325,11.0933
5,1,0.139885,127.954
5,2,8.08438,44.8228
5,3,15.4009,73.1244
5,4,14.6953,51.0905
5,5,14.1079,8.08632
5,6,8.49017,58.2272
5,7,21.712,27.0757
5,8,0.680538,134.053
5,9,1.23351,65.6665
5,10,4.55906,3.19017
5,11,21.2864,131.01
5,12,10.0853,107.237
5,13,21.4407,28.8418
5,14,13.3149,4.22608
5,15,18.4051,26.6619
5,16,22.4897,17.4105
5,17,3.95195,47.4273
5,18,1.392,83.7639
5,19,0.0245625,20.9926
5,20,4.23571,80.331
5,21,8.55987,42.1304
5,22,7.27166,80.9472
5,23,20.6562,22.5384
6,0,12.9325,11.0933
6,1,0.139885,127.954
6,2,8.08438,44.8228
6,3,15.4009,73.1244
6,4,14.6953,51.0905
6,5,14.1079,8.08632
6,6,8.49017,58.2272
6,7,2.75449,148.436
6,8,8.47743,100.595
6,9,13.8329,109.476
6,10,20.6767,31.3928
6,11,3.59552,40.0245
6,12,5.90667,47.1042
6,13,7.46816,0.981358
6,14,19.5649,48.1538
6,15,15.8399,76.4346
6,16,17.5563,83.0328
6,17,19.2512,131.366
6,18,6.97032,7.38979
6,19,4.19552,78.5454
6,20,25.0728,54.9685
6,21,2.18677,144.906
6,22,8.30736,51.7582
6,23,2.56031,132.873
7,0,12.9325,11.0933
7,1,0.139885,127.954
7,2,8.08438,44.8228
7,3,15.4009,73.1244
7,4,14.6953,51.0905
7,5,14.1079,8.08632
7,6,8.49017,58.2272
7,7,2.75449,148.436
7,8,12.6614,97.2638
7,9,16.061,0.75084
7,10,12.2684,11.1542
7,11,9.85313,139.41
7,12,25.2202,0.591288
7,13,2.24934,38.2219
7,14,18.1476,139.556
7,15,15.8664,25.7115
7,16,25.8051,62.4047
7,17,16.7142,110.997
7,18,9.561,30.7538
7,19,20.3215,90.7029
7,20,14.7289,142.146
7,21,4.64795,55.8288
7,22,1.53254,8.54678
7,23,23.6404,10.5381
8,0,12.9325,11.0933
8,1,0.139885,127.954
8,2,8.08438,44.8228
8,3,15.4009,73.1244
8,4,14.6953,51.0905
8,5,8.50484,110.436
8,6,17.2234,101.678
8,7,9.72599,23.888
8,8,17.4712,91.3677
8,9,14.6177,87.1279
8,10,25.8206,80.9832
8,11,2.51204,91.3939
8,12,18.9312,81.8156
8,13,20.6777,36.1194
8,14,3.00163,102.843
8,15,14.221,124.613
8,16,19.0901,10.3832
8,17,13.2665,110.855
8,18,18.2053,129.936
8,19,5.49811,116.51
8,20,14.2725,132.787
8,21,3.03887,45.1439
8,22,19.5409,65.4353
8,23,3.70114,60.8014
9,0,12.9325,11.0933
9,1,0.139885,127.954
9,2,8.08438,44.8228
9,3,15.4009,73.1244
9,4,14.6953,51.0905
9,5,8.50484,110.436
9,6,17.2234,101.678
9,7,9.72599,23.888
9,8,2.20949,142.939
9,9,13.605,146.199
9,10,3.03122,121.834
9,11,15.2099,134.833
9,12,6.00263,21.7025
9,13,6.54339,7.63641
9,14,3.72278,77.1713
9,15,0.483002,126.699
9,16,9.9016,134.331
9,17,2.84127,105.421
9,18,6.72678,53.6991
9,19,13.5516,22.4373
9,20,15.8875,142.118
9,21,13.6918,141.447
9,22,2.3875,102.425
9,23,17.7691,140.543
10,0,12.9325,11.0933
10,1,0.139885,127.954
10,2,8.08438,44.8228
10,3,15.4009,73.1244
10,4,14.6953,51.0905
10,5,8.50484,110.436
10,6,17.2234,101.678
10,7,16.9003,123.775
10,8,10.6976,80.3207
10,9,22.1892,38.8126
10,10,14.7094,21.2764
10,11,16.259,116.728
10,12,4.08485,58.3677
10,13,11.1155,21.8172
10,14,14.0573,90.7185
10,15,20.0779,75.8665
10,16,21.5328,86.4935
10,17,19.1276,46.6778
10,18,2.3121,16.4512
10,19,17.9943,124.169
10,20,17.1006,23.1569
10,21,5.41712,105.485
10,22,23.0731,137.824
10,23,1.89443,30.918
11,0,12.9325,11.0933
11,1,0.139885,127.954
11,2,8.08438,44.8228
11,3,15.4009,73.1244
11,4,14.6953,51.0905
11,5,8.50484,110.436
11,6,17.2234,101.678
11,7,16.9003,123.775
11,8,16.1068,10.8223
11,9,19.9673,23.4912
11,10,16.1714,118.052
11,11,21.045,134.722
11,12,3.79175,18.0349
11,13,21.8073,112.442
11,14,6.19416,139.772
11,15,17.4053,113.854
11,16,17.9211,48.0135
11,17,14.6958,118.941
11,18,21.2829,63.6187
11,19,20.2326,121.017
11,20,5.02311,15.9287
11,21,1.1853,55.1994
11,22,10.3402,21.7056
11,23,12.9009,75.6515
12,0,12.9325,11.0933
12,1,0.139885,127.954
12,2,8.08438,44.8228
12,3,15.4009,73.1244
12,4,14.6953,51.0905
12,5,8.50484,110.436
12,6,6.76577,33.6374
12,7,20.2718,54.3493
12,8,21.3697,25.1006
12,9,17.5172,85.8667
12,10,5.59807,100.456
12,11,0.54769,87.1132
12,12,3.78404,101.578
12,13,11.1988,73.0654
12,14,3.45696,77.0197
12,15,1.15064,11.4904
12,16,16.2448,20.7665
12,17,24.079,126.972
12,18,7.33984,33.6093
12,19,21.8067,35.8056
12,20,21.896,52.9739
12,21,23.2264,62.3001
12,22,24.6269,80.7388
12,23,19.4646,50.9977
13,0,12.9325,11.0933
13,1,0.139885,127.954
13,2,8.08438,44.8228
13,3,15.4009,73.1244
13,4,14.6953,51.0905
13,5,8.50484,110.436
13,6,6.76577,33.6374
13,7,20.2718,54.3493
13,8,14.5125,141.309
13,9,25.9354,62.7242
13,10,15.6227,72.8308
13,11,14.1718,146.571
13,12,14.0836,10.4662
13,13,11.0776,71.8618
13,14,13.4331,44.466
13,15,16.5509,37.2465
13,16,10.7724,140.67
13,17,20.2113,15.7502
13,18,19.5916,50.0107
13,19,20.5713,7.62027
13,20,24.1406,0.278239
13,21,13.3165,140.128
13,22,5.92766,110.08
13,23,13.9481,41.1665
14,0,12.9325,11.0933
14,1,0.139885,127.954
14,2,8.08438,44.8228
14,3,15.4009,73.1244
14,4,14.6953,51.0905
14,5,8.50484,110.436
14,6,6.76577,33.6374
14,7,23.8285,20.286
14,8,7.81657,104.009
14,9,0.124201,146.373
14,10,13.9694,113.828
